Subject,Course,CRN,Course Title,Course Section,Sched Type,A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,W,Average Grade,Primary Instructor
MUS,101,48326,Music Theory and Practice I,AD4,DIS,8,5,6,0,1,3,0,0,0,0,1,0,0,0,3.58,"Rangel-Camacho, Victor J"
MUS,132,73319,Popular Music Studies,AL1,OLC,181,69,18,6,5,1,1,2,0,0,0,0,1,3,3.91,"Eagen, Megan K"
MUS,132,75517,Popular Music Studies,BL1,OLC,141,82,29,6,9,10,1,5,2,0,2,2,8,2,3.67,"Eagen, Megan K"
MUS,133,37728,Introduction to World Music,AL1,OLC,262,14,3,1,5,1,0,1,0,1,2,0,5,0,3.87,"Tsekouras, Ioannis"
MUS,133,37746,Introduction to World Music,BL1,OLC,242,24,6,4,7,2,1,2,1,1,1,1,5,0,3.83,"Tsekouras, Ioannis"
MUS,201,39965,Music Theory and Practice III,AD2,DIS,0,4,4,3,3,1,2,3,0,0,1,0,0,0,3.05,"Borcherding, Carolyn"
MUS,243,32475,Introductory Music Ed Tech,A,LBD,21,14,2,1,1,0,2,1,2,0,0,1,2,1,3.5,"Kruse, Adam J"
MUS,313,38184,The History of Music I,AL1,LEC,20,29,15,14,6,3,4,4,4,3,0,0,4,1,3.32,"Eagen, Megan K"
MUS,343,65132,Music in Adolescence,A,LCD,1,24,3,2,6,4,0,0,2,1,0,0,4,2,3.21,"Sweet, Bridget M"
MUS,350,70388,Music Teaching in Ens Settings,A,LBD,0,25,4,2,0,0,0,1,0,0,0,0,0,1,3.85,"Nichols, Jeananne B"
MUS,407,30640,Elect Music Techniques I,A,LBD,2,11,6,4,4,2,1,2,1,2,0,0,0,0,3.3,"Fieldsteel, Eli M"
MUS,408,39973,Viennese Classical 18th c,B,LCD,2,11,5,2,1,3,0,0,0,0,0,0,0,0,3.67,"Tharp, Reynold"
MUS,439,53906,Differentiating Music Instrctn,A,LCD,1,21,5,5,1,1,1,0,0,0,0,0,0,0,3.74,"Gallo, Donna"
MUS,502,62410,Post Tonal Theory,B,LCD,7,5,5,4,2,0,0,1,0,0,0,0,0,0,3.65,"Taube, Heinrich K"
MUSC,462,74089,University Chorus,A,PR,22,29,0,0,2,0,0,1,0,0,0,0,1,0,3.85,"Bruhn, Andrew K"
MUSC,463,74090,Black Chorus,A,PR,16,20,0,0,2,0,0,0,0,0,0,0,0,0,3.95,"Davis, Ollie W"
MUSC,464,73708,Women's Glee Club,A,PR,16,62,4,0,3,0,0,0,0,0,0,0,0,1,3.95,"Solya, Andrea"
MUSC,480,74093,Wind Symphony,A,PR,0,51,0,1,0,0,0,0,0,0,0,0,0,0,3.99,"Peterson, Stephen"
MUSC,487,73712,Marching Illini,IL,PR,0,26,0,0,0,0,0,0,0,0,0,0,1,0,3.79,"Houser, Barry L"
MUSE,200,55606,Introduction to Museums,1,LCD,11,2,1,2,1,0,1,0,0,2,0,1,1,0,3.23,"Frankenberg, Susan R"
NPRE,100,32850,Orientation to NPRE,A,LCD,14,6,2,2,1,3,0,0,0,0,0,1,0,0,3.64,"Uddin, Rizwan"
NPRE,201,30493,Energy Systems,Q,LCD,0,5,15,14,9,1,2,0,0,0,0,0,1,0,3.32,"Andruczyk, Daniel"
NPRE,201,49708,Energy Systems,Q2,LCD,1,12,11,6,7,0,1,1,0,0,0,0,0,0,3.53,"Andruczyk, Daniel"
NPRE,247,54919,Modeling Nuclear Energy System,C,LCD,1,2,1,1,7,1,0,4,1,1,1,1,0,0,2.64,"Kozlowski, Tomasz"
NPRE,402,34302,Nuclear Power Engineering,A,LCD,22,17,24,22,14,2,1,1,2,0,0,1,0,2,3.52,"Ragheb, Magdi"
NPRE,431,30500,Materials in Nuclear Engrg,A,LCD,0,6,4,9,5,8,2,0,0,0,0,0,1,0,3.13,"Heuser, Brent J"
NPRE,446,30513,Radiation Interact w/Matter I,B,LEC,8,17,7,10,1,0,0,1,0,1,0,0,1,1,3.59,"Zhang, Yang"
NPRE,448,30517,Nuclear Syst Engrg & Design,M,LCD,0,8,3,4,0,5,2,3,4,0,1,0,1,0,2.84,"Brooks, Caleb"
NPRE,457,34526,Safety Anlys Nucl Reactor Syst,D,LCD,8,2,6,7,3,1,2,0,1,0,0,0,0,0,3.46,"Ragheb, Magdi"
NPRE,481,40865,Writing on Technol & Security,A,LCD,0,9,6,7,5,1,1,1,0,0,0,1,1,0,3.25,"Roy, William R"
NPRE,501,39440,Fundamentals of Nuclear Engrg,A,LCD,0,9,4,4,5,0,0,0,0,0,0,0,0,1,3.59,"Uddin, Rizwan"
NRES,100,30533,Fundamentals of Env Sci,AL,OLB,18,20,7,3,1,3,0,0,1,0,0,0,2,0,3.64,"Lynch, Lauren R"
NRES,100,51733,Fundamentals of Env Sci,ONL,ONL,43,83,29,31,24,16,11,14,5,4,6,2,18,2,3.16,"Ugarte, Carmen M"
NRES,102,32865,Introduction to NRES,OL1,OLC,45,10,4,2,3,1,1,5,0,0,1,1,4,1,3.47,"Kent, Angela D"
NRES,103,70214,The Great Lakes at Risk,A,ONL,14,11,11,16,10,14,5,2,5,1,1,3,28,0,2.39,"Miller, James R"
NRES,201,32862,Introductory Soils,AL1,OLC,1,5,3,4,11,11,8,20,0,1,9,1,4,0,2.31,"Mulvaney, Richard L"
NRES,219,55864,Applied Ecology,L1,ONL,17,26,33,16,5,9,6,1,4,1,2,1,8,1,3.19,"Yannarell, Anthony"
NRES,224,72910,Social Justice and Environment,A,ONL,3,28,8,4,3,2,0,0,0,0,0,0,0,0,3.77,"Johnson, McKenzie F"
NRES,348,34570,Fish and Wildlife Ecology,L1,LEC,11,28,19,18,14,8,5,6,2,1,0,0,0,0,3.37,"Ward, Michael P"
NRES,401,40129,Watershed Hydrology,A,ONL,11,7,10,4,5,3,2,2,1,0,0,0,0,0,3.45,"Guan, Kaiyu"
NRES,409,49854,Fishery Ecol and Conservation,E1,LCD,0,6,7,7,11,9,4,2,1,0,1,0,2,0,2.92,"Suski, Cory D"
NRES,415,54607,Native Plant ID and Floristics,A,OLC,5,6,4,2,1,3,1,3,4,0,0,0,0,0,3.15,"Matthews, Jeffrey W"
NRES,419,30579,Env and Plant Ecosystems,E1,OLC,5,7,5,5,3,3,4,0,4,0,0,0,0,0,3.22,"Matthews, Jeffrey W"
NRES,421,72943,Quantitative Methods in NRES,AE1,ONL,35,17,18,7,5,7,2,2,2,0,0,4,3,0,3.39,"Yannarell, Anthony"
NRES,454,40130,GIS in Natural Resource Mgmt,AL1,LEC,0,10,12,12,26,10,5,8,8,1,0,2,3,2,2.81,"Fraterrigo, Jennifer M"
NRES,454,62154,GIS in Natural Resource Mgmt,XM1,ONL,8,11,1,1,2,1,0,0,0,0,0,0,0,0,3.82,"Stickley, Samuel F"
NRES,465,57872,Landscape Ecology,A,LCD,3,6,9,3,7,4,1,3,2,0,0,0,0,1,3.22,"Fraterrigo, Jennifer M"
NRES,471,30588,Pedology,E1,LCD,0,20,1,0,1,0,0,0,0,0,0,0,0,0,3.94,"McSweeney, Kevin"
PHIL,101,34626,Introduction to Philosophy,AD2,DIS,0,8,6,3,1,1,0,1,0,0,0,0,1,0,3.41,"Shatalov, Keren W"
PHIL,101,34627,Introduction to Philosophy,AD3,DIS,0,8,5,1,4,2,0,0,0,1,0,0,1,1,3.29,"Shatalov, Keren W"
PHIL,101,34629,Introduction to Philosophy,AD4,DIS,0,12,3,3,0,2,0,1,0,0,0,0,1,0,3.47,"Shatalov, Keren W"
PHIL,101,50619,Introduction to Philosophy,CD1,DIS,0,12,3,2,2,3,1,0,0,0,0,1,0,0,3.45,"Shatalov, Keren W"
PHIL,102,70125,Logic and Reasoning,OL1,ONL,0,37,9,11,20,11,5,4,5,3,5,1,7,3,2.92,"Fitts, Jesse J"
PHIL,102,69272,Logic and Reasoning,OL2,ONL,0,65,12,12,28,18,12,13,11,3,4,1,32,2,2.64,"Fitts, Jesse J"
PHIL,103,32664,Logic and Reasoning QR II,AD1,DIS,0,1,0,2,6,4,0,2,1,0,1,2,4,1,2.06,"Weaver, Christopher G"
PHIL,103,32666,Logic and Reasoning QR II,AD2,DIS,1,1,2,2,4,2,2,3,0,1,2,1,2,1,2.35,"Weaver, Christopher G"
PHIL,103,32668,Logic and Reasoning QR II,AD3,DIS,0,6,2,2,1,2,3,2,2,1,1,1,1,0,2.65,"Weaver, Christopher G"
PHIL,202,54262,Symbolic Logic,OL,ONL,0,20,3,0,5,2,2,5,2,2,1,2,9,0,2.53,"Fitts, Jesse J"
PHIL,203,30620,Ancient Philosophy,A,LCD,0,22,5,3,9,2,1,4,1,0,2,0,3,1,3.13,"Shatalov, Keren W"
PHIL,206,30623,Early Modern Philosophy,A,LCD,0,12,7,7,2,2,3,1,1,0,1,1,7,1,2.74,"Ben Moshe, Nir"
PHIL,214,71465,Biomedical Ethics,A,LCD,4,12,8,1,1,4,0,1,2,1,0,1,5,0,2.94,"Livengood, Jonathan M"
PHIL,222,73054,Philosophical Foundations CS,A,LCD,14,6,8,8,3,3,2,2,0,1,0,1,1,1,3.34,"Kishida, Kohei"
PHIL,270,30641,Philosophy of Science,M,LCD,1,10,6,1,4,0,2,3,0,0,0,0,2,0,3.17,"Neufeld, Eleonore"
PHIL,411,43036,Nineteenth Century Philosophy,U3,LCD,0,7,4,1,3,1,0,0,1,0,0,0,6,2,2.61,"Ben Moshe, Nir"
PHIL,414,53130,Major Recent Philosophers,U1,LCD,4,9,5,1,1,0,2,2,0,1,0,0,0,0,3.47,"Varden, Helga"
PHIL,421,30658,Ethical Theories,U1,LCD,9,6,6,2,0,1,0,0,0,0,0,0,1,0,3.65,"Bojanowski, Jochen"
PHYS,100,34792,Thinking About Physics,A,LEC,78,27,24,11,6,11,12,3,4,3,2,4,1,2,3.45,"Kuo, Eric P"
PHYS,100,56866,Thinking About Physics,AA,LEC,62,30,17,16,9,8,6,4,2,4,0,3,2,2,3.46,"Kuo, Eric P"
PHYS,101,34813,College Physics: Mech & Heat,A1,LEC,22,16,20,12,15,18,20,16,9,7,8,10,5,3,2.67,"Witek, Helvi"
PHYS,101,34816,College Physics: Mech & Heat,A2,LEC,10,24,12,16,13,12,13,18,8,7,4,15,6,5,2.58,"Witek, Helvi"
PHYS,102,34469,College Physics: E&M & Modern,A1,LEC,22,20,14,11,10,5,11,12,8,2,2,3,2,0,3.02,"Ansell, Katherine A"
PHYS,102,34471,College Physics: E&M & Modern,A2,LEC,11,18,11,16,10,7,9,6,7,2,3,3,0,0,3.02,"Ansell, Katherine A"
PHYS,211,55650,University Physics: Mechanics,A1,LEC,62,35,22,15,15,23,11,12,7,9,3,6,5,6,3.14,"Goldschmidt, Elizabeth A"
PHYS,211,34564,University Physics: Mechanics,A2,LEC,52,37,25,16,11,15,9,2,9,5,5,7,2,4,3.23,"Stone, Michael"
PHYS,211,34566,University Physics: Mechanics,A3,LEC,41,40,15,10,10,15,11,9,10,4,3,9,11,5,2.96,"Stone, Michael"
PHYS,212,43044,University Physics: Elec & Mag,A1,LEC,53,32,20,20,28,23,21,21,38,4,5,9,3,3,2.87,"Stelzer, Timothy J"
PHYS,212,34734,University Physics: Elec & Mag,A2,LEC,47,41,34,21,16,33,23,22,25,5,3,8,7,1,2.94,"Stelzer, Timothy J"
PHYS,212,34736,University Physics: Elec & Mag,A3,LEC,27,19,16,4,8,14,10,5,19,2,3,2,6,2,2.88,"Kou, Angela"
PHYS,212,55938,University Physics: Elec & Mag,A4,LEC,26,14,12,5,4,9,8,7,16,2,1,3,1,1,2.98,"Kou, Angela"
PHYS,213,71589,Univ Physics: Thermal Physics,A1,LEC,36,14,15,9,13,12,9,11,11,12,4,5,4,0,2.84,"Bradlyn, Barry J"
PHYS,213,71590,Univ Physics: Thermal Physics,A2,LEC,48,35,25,24,13,20,13,23,12,10,8,9,3,0,2.96,"Bradlyn, Barry J"
PHYS,214,34891,Univ Physics: Quantum Physics,A1,LEC,19,20,28,9,12,9,7,21,9,5,1,1,3,0,2.99,"Bradlyn, Barry J"
PHYS,214,34894,Univ Physics: Quantum Physics,A2,LEC,34,37,27,21,22,23,15,15,18,9,8,11,2,2,2.9,"Bradlyn, Barry J"
PHYS,225,55728,Relativity & Math Applications,A,LEC,22,14,10,23,19,11,10,3,2,0,0,1,1,1,3.25,"Hooberman, Benjamin"
PHYS,325,32694,Classical Mechanics I,A,LEC,13,13,10,17,18,10,11,4,0,3,0,1,2,0,3.1,"Adshead, Peter J"
PHYS,326,32751,Classical Mechanics II,A,LEC,0,4,7,6,4,4,4,4,3,1,0,0,1,1,2.84,"Golding, Ido"
PHYS,401,32710,Classical Physics Lab,A,LEC,0,4,3,3,4,4,0,1,0,1,0,1,0,1,3.03,"Filippini, Jeffrey P"
PHYS,402,33052,Light,AA,LEC,6,6,4,4,5,5,4,2,1,0,0,0,0,0,3.2,"Cohen, Offir"
PHYS,427,30681,Thermal & Statistical Physics,A,LEC,3,6,3,8,3,1,1,2,0,0,0,1,0,1,3.3,"Dahmen, Karin A"
PHYS,435,32763,Electromagnetic Fields I,A,LEC,5,25,3,0,26,3,0,12,4,0,1,0,0,1,3.15,"Abbamonte, Peter M"
PHYS,436,32773,Electromagnetic Fields II,A,LEC,8,7,8,6,4,4,1,0,0,0,0,0,0,1,3.54,"Eckstein, James N"
PHYS,485,30685,Atomic Phys & Quantum Theory,A,LEC,6,5,2,1,5,5,2,3,3,0,2,1,0,2,2.9,"Vishveshwara, Smitha"
PHYS,486,32793,Quantum Physics I,A,LEC,15,9,3,8,4,4,4,3,4,4,0,2,2,1,2.98,"Madhavan, Vidya"
PHYS,487,32796,Quantum Physics II,A,LEC,2,6,6,3,7,3,3,2,0,0,0,0,0,0,3.25,"Shelton, Julia F"
PHYS,508,52340,Mathematical Physics I,A,LEC,0,7,6,5,5,1,0,0,0,0,0,0,0,1,3.51,"Draper, Patrick I"
PHYS,580,30709,Quantum Mechanics I,A,LEC,31,12,1,3,1,0,0,0,0,0,0,0,1,0,3.85,"Leite Noronha, Jorge Jose"
PHYS,596,51381,Graduate Physics Orientation,A,LEC,32,0,5,1,0,0,0,0,0,0,0,0,0,0,3.94,"Cooper, S L"
PHYS,598,61725,AdS/QFT Correspondence,ADS,LEC,3,19,0,1,0,0,0,0,0,0,0,0,0,0,3.97,"Leigh, Robert G"
PLPA,200,47801,"Plants, Pathogens, and People",ONL,ONL,0,142,0,0,28,0,0,7,0,0,5,0,4,1,3.61,"Lambert, Kris N"
PS,100,32817,Intro to Political Science,AL1,LEC,6,40,14,14,15,0,1,2,0,0,0,0,0,0,3.62,"Yang, Yujeong"
PS,100,71010,Intro to Political Science,OL3,ONL,27,21,7,7,0,0,1,1,0,1,0,2,8,0,3.31,"Rha, Yea Jin"
PS,100,47375,Intro to Political Science,TRA,LCD,1,6,7,3,4,1,1,0,0,0,0,0,0,0,3.51,"Bail, Kristin M"
PS,101,38476,Intro to US Gov & Pol,BL1,LEC,23,50,25,18,13,6,3,10,4,1,1,5,11,0,3.17,"Sin, Gisela"
PS,201,70836,US Racial & Ethnic Politics,OL1,ONL,34,11,6,1,6,1,1,0,0,0,0,0,1,0,3.74,"Jung, Seyoung"
PS,201,70837,US Racial & Ethnic Politics,OL2,ONL,3,11,14,9,6,5,6,1,4,4,0,0,2,0,3.03,"Khan, Aleena"
PS,201,74248,US Racial & Ethnic Politics,OL3,ONL,21,10,11,4,4,0,1,4,3,1,0,1,6,2,3.14,"Pryor, Matthew R"
PS,201,71838,US Racial & Ethnic Politics,OL4,ONL,9,6,3,1,1,1,1,0,0,0,0,0,8,1,2.74,"Mullins, Stephen T"
PS,214,73392,American Indian Law & Politics,A,ONL,4,3,1,5,2,2,1,2,1,0,0,0,3,0,2.82,"Pahre, Robert D"
PS,220,40309,Intro to Public Policy,C,ONL,7,35,1,4,9,0,1,7,0,1,2,0,8,0,3.09,"Ashley, Jeffrey S"
PS,224,67345,Politics of the National Parks,OL1,ONL,4,11,14,5,4,5,2,0,0,3,0,1,4,2,3.07,"Pahre, Robert D"
PS,231,59988,Strategic Models,AL1,LEC,0,10,13,6,4,2,0,0,0,0,4,0,0,1,3.31,"Carroll, Robert J"
PS,240,32828,Intro to Comp Politics,AL1,ONL,0,41,10,6,5,4,0,2,0,0,1,0,3,0,3.49,"Webb Williams, Nora"
PS,241,38490,Comp Politics in Dev Nations,AL1,LEC,17,26,29,22,25,12,6,3,7,3,1,1,11,0,3.04,"Livny, Avital"
PS,270,32873,Intro to Political Theory,AL1,LEC,23,66,30,13,12,6,3,7,1,1,1,1,1,1,3.56,"Miller, Benjamin M"
PS,280,58313,Intro to Intl Relations,OL1,ONL,0,18,2,12,3,2,2,4,1,1,1,3,11,0,2.54,"Cho, HyunJoo"
PS,281,45638,Intro to Intl Relations-ACP,B,ONL,4,3,5,8,3,7,1,0,2,0,0,0,7,1,2.66,"Nagashima, Daniel"
PS,282,52043,Governing Globalization,AL1,LEC,3,26,19,11,17,4,3,5,1,0,0,1,1,1,3.33,"Kourtikakis, Konstantinos"
PS,300,56252,Terrorism,T,LCD,0,4,41,28,4,1,0,0,0,0,0,0,3,1,3.39,"Grossman, Nicholas"
PS,301,30635,The US Constitution I,A,ONL,21,58,16,4,6,2,1,4,0,0,3,0,2,0,3.63,"Uribe-McGuire, Alicia B"
PS,314,67920,Political Psychology,A,LCD,7,8,9,11,16,5,3,7,1,0,3,0,1,0,3.05,"Mondak, Jeffery J"
PS,320,67919,Public Opinion,A,ONL,4,20,11,10,9,4,1,7,2,1,2,0,5,2,3.03,"Rudolph, Thomas J"
PS,321,59712,Principles of Public Policy,H,ONL,0,6,14,5,7,4,2,2,1,0,2,0,5,0,2.83,"Hinchliffe, Joseph"
PS,323,61689,Law and Representation,A,ONL,0,16,9,12,13,9,9,4,8,0,0,0,3,0,2.92,"Cho, Wendy K"
PS,330,43210,Intro to Political Behavior,A,LCD,7,32,15,8,8,1,3,0,0,0,2,0,4,2,3.42,"Ksiazkiewicz, Aleksander"
PS,348,39386,Gov & Pol in Western Europe,A,LCD,6,9,4,5,6,3,4,2,2,1,1,0,6,0,2.78,"Kourtikakis, Konstantinos"
PS,386,50021,International Law,A,LCD,0,3,3,8,22,19,7,8,0,0,0,0,2,0,2.76,"Diehl, Paul F"
PS,390,46741,American Foreign Policy,A,LCD,0,43,22,12,3,1,1,0,0,0,0,0,1,1,3.7,"Grossman, Nicholas"
PS,396,60099,International Conflict,A,LCD,1,3,4,2,3,4,3,1,1,0,0,0,0,1,3.08,"Prorok, Alyssa K"
PSYC,100,35690,Intro Psych,A1A,ONL,4,11,5,1,1,0,0,0,0,0,0,1,0,0,3.71,"Quan, Xiang"
PSYC,100,75579,Intro Psych,A1B,ONL,1,13,7,2,1,0,0,0,0,0,0,0,0,0,3.81,"Quan, Xiang"
PSYC,100,35695,Intro Psych,A2A,ONL,7,10,2,1,0,0,0,1,0,0,0,0,2,0,3.51,"Unal, Belgin"
PSYC,100,75580,Intro Psych,A2B,ONL,4,10,8,0,1,0,1,0,0,0,0,0,0,0,3.78,"Travis, Lisa L"
PSYC,100,38866,Intro Psych,AAP,ONL,6,4,6,3,1,1,0,0,0,1,0,1,2,0,3.19,"Travis, Lisa L"
PSYC,100,35699,Intro Psych,B1A,ONL,0,10,5,4,1,1,0,1,1,0,1,0,0,0,3.42,"La, Raymond J"
PSYC,100,75581,Intro Psych,B1B,ONL,0,6,9,3,2,2,0,1,1,0,0,0,0,0,3.42,"La, Raymond J"
PSYC,100,52334,Intro Psych,B2A,ONL,0,11,7,3,2,1,0,0,0,0,0,0,1,0,3.53,"La, Raymond J"
PSYC,100,75586,Intro Psych,B2B,ONL,0,9,7,2,2,2,0,0,0,0,0,0,2,0,3.32,"La, Raymond J"
PSYC,100,50609,Intro Psych,B3A,ONL,0,11,4,4,1,2,0,0,1,0,0,0,0,1,3.57,"Quan, Xiang"
PSYC,100,75583,Intro Psych,B3B,ONL,2,7,7,1,2,0,0,0,1,0,0,0,2,1,3.3,"Quan, Xiang"
PSYC,100,35704,Intro Psych,B4A,ONL,5,10,5,1,0,1,0,0,0,1,0,0,1,0,3.57,"Olshan, Sarah M"
PSYC,100,75584,Intro Psych,B4B,ONL,1,15,2,3,0,1,0,0,0,0,0,1,1,0,3.53,"Olshan, Sarah M"
PSYC,100,35716,Intro Psych,C1A,ONL,3,9,4,2,1,0,2,1,0,0,0,0,1,0,3.43,"Olshan, Sarah M"
PSYC,100,75585,Intro Psych,C1B,ONL,2,9,4,3,0,0,0,1,1,0,0,0,2,0,3.29,"Olshan, Sarah M"
PSYC,100,43472,Intro Psych,C3A,ONL,1,10,5,0,0,4,0,0,0,0,0,0,1,0,3.48,"Lo, Yi-Pei"
PSYC,100,75587,Intro Psych,C3B,ONL,1,9,6,1,1,1,0,0,1,0,0,0,3,0,3.16,"Lo, Yi-Pei"
PSYC,100,35719,Intro Psych,C4A,ONL,2,8,6,2,2,1,1,0,0,0,1,0,1,0,3.36,"Berson, Talia R"
PSYC,100,75588,Intro Psych,C4B,ONL,2,8,5,3,3,1,0,0,0,0,0,0,0,0,3.64,"Berson, Talia R"
PSYC,100,35723,Intro Psych,D1A,ONL,2,13,8,1,0,0,0,0,0,0,0,0,0,0,3.86,"Lo, Yi-Pei"
PSYC,100,75589,Intro Psych,D1B,ONL,0,6,7,3,1,0,3,2,0,1,0,0,1,0,3.13,"Lo, Yi-Pei"
PSYC,100,35726,Intro Psych,D3A,ONL,1,9,5,3,2,0,0,2,0,0,0,0,1,0,3.41,"Venerable, Walter J"
PSYC,100,75590,Intro Psych,D3B,ONL,0,14,13,7,4,0,0,0,1,0,0,0,1,0,3.52,"Venerable, Walter J"
PSYC,100,35368,Intro Psych,D4A,ONL,5,16,5,0,1,1,2,0,0,1,0,0,5,0,3.17,"Guingrich, Ashley C"
PSYC,100,75591,Intro Psych,D4B,ONL,3,6,5,3,0,2,0,0,0,0,0,0,3,0,3.17,"Guingrich, Ashley C"
PSYC,100,35360,Intro Psych,E1A,ONL,3,6,8,1,1,1,0,1,2,0,1,0,0,0,3.36,"Caumiant, Eddie P"
PSYC,100,75592,Intro Psych,E1B,ONL,2,8,10,2,0,0,0,0,0,0,1,1,0,0,3.54,"Caumiant, Eddie P"
PSYC,100,35381,Intro Psych,E3A,ONL,1,9,7,2,0,1,2,0,0,1,1,0,0,0,3.42,"Venerable, Walter J"
PSYC,100,75593,Intro Psych,E3B,ONL,5,9,6,3,0,1,0,0,0,0,0,0,0,0,3.78,"Siler, Jessica"
PSYC,100,35389,Intro Psych,F1A,ONL,1,10,9,1,1,0,0,0,0,1,1,0,0,0,3.57,"Caumiant, Eddie P"
PSYC,100,75594,Intro Psych,F1B,ONL,0,8,8,4,0,0,1,0,1,0,0,0,2,0,3.28,"Caumiant, Eddie P"
PSYC,100,35403,Intro Psych,F3,ONL,9,7,9,5,1,3,1,0,2,1,2,0,5,1,2.97,"Quasebarth, Andi L"
PSYC,100,43393,Intro Psych,F4A,ONL,2,8,8,3,3,0,0,0,0,0,0,0,0,0,3.68,"Venerable, Walter J"
PSYC,100,35420,Intro Psych,G1A,ONL,2,9,6,1,4,1,0,1,0,0,0,0,0,0,3.58,"Siler, Jessica"
PSYC,100,75597,Intro Psych,G1B,ONL,3,11,4,1,0,2,1,1,0,0,0,0,1,0,3.49,"Siler, Jessica"
PSYC,100,43394,Intro Psych,G4A,ONL,1,8,7,4,0,0,0,1,0,0,0,0,1,1,3.5,"Venerable, Walter J"
PSYC,100,75599,Intro Psych,G4B,ONL,7,6,5,1,2,0,0,2,0,0,0,0,1,0,3.49,"Siler, Jessica"
PSYC,100,35499,Intro Psych,JS,ONL,10,13,3,1,0,0,0,0,0,0,0,0,0,0,3.94,"Clint, Edward K"
PSYC,100,35455,Intro Psych,K1A,ONL,4,9,6,2,2,0,0,0,0,0,0,0,0,0,3.77,"Unal, Belgin"
PSYC,100,75600,Intro Psych,K1B,ONL,2,9,10,1,1,0,0,1,0,0,0,0,0,0,3.71,"Unal, Belgin"
PSYC,100,35481,Intro Psych,M1A,ONL,0,14,6,2,0,0,0,1,0,0,0,1,0,0,3.64,"Lu, Yang"
PSYC,100,75601,Intro Psych,M1B,ONL,1,12,5,4,1,1,1,0,0,0,0,0,0,0,3.67,"Lu, Yang"
PSYC,100,35487,Intro Psych,N1A,ONL,5,9,4,3,1,0,0,1,0,0,0,0,1,0,3.57,"Lu, Yang"
PSYC,100,75602,Intro Psych,N1B,ONL,2,8,4,3,1,3,1,0,0,0,0,0,2,0,3.25,"Lu, Yang"
PSYC,100,49229,Intro Psych,N3A,ONL,2,11,4,1,1,0,1,2,0,0,0,0,0,0,3.61,"Hwang, Suyeon"
PSYC,100,75604,Intro Psych,N3B,ONL,4,10,4,2,1,0,2,0,0,0,0,1,0,0,3.57,"Hwang, Suyeon"
PSYC,100,35492,Intro Psych,P1A,ONL,2,12,3,2,3,0,1,0,1,0,0,0,0,0,3.61,"Hwang, Suyeon"
PSYC,100,75605,Intro Psych,P1B,ONL,2,12,5,2,0,0,0,1,0,0,1,1,0,0,3.53,"Hwang, Suyeon"
PSYC,100,35476,Intro Psych,PRH,LCD,3,6,4,3,1,2,4,0,0,0,0,0,1,0,3.26,"Kelley, Amanda C"
PSYC,100,35507,Intro Psych,R1A,ONL,2,9,6,2,1,3,1,0,0,0,0,0,0,0,3.58,"Berson, Talia R"
PSYC,100,75607,Intro Psych,R1B,ONL,4,6,4,3,1,3,1,0,0,0,0,0,0,1,3.55,"Berson, Talia R"
PSYC,100,75608,Intro Psych,S1A,ONL,1,10,7,4,0,0,1,0,0,0,0,0,1,0,3.56,"Ding, Huiyu"
PSYC,100,75609,Intro Psych,S1B,ONL,3,17,0,1,0,2,0,0,0,0,0,0,1,0,3.69,"Ding, Huiyu"
PSYC,100,75610,Intro Psych,T1A,ONL,4,11,3,1,1,1,0,0,0,0,0,0,1,0,3.64,"Ding, Huiyu"
PSYC,100,75611,Intro Psych,T1B,ONL,2,11,6,2,0,0,0,0,1,0,0,0,1,1,3.58,"Ding, Huiyu"
PSYC,100,35523,Intro Psych,U1,LCD,1,12,9,5,4,0,1,1,1,1,0,0,1,0,3.36,"Kelley, Amanda C"
PSYC,201,35741,Intro to Social Psych,A,LCD,3,9,6,3,10,7,2,2,2,0,0,0,1,1,3.13,"Cho, Haram"
PSYC,201,35742,Intro to Social Psych,B,LCD,3,4,8,3,6,6,0,6,3,2,1,0,3,0,2.71,"Cho, Haram"
PSYC,201,35743,Intro to Social Psych,C,LCD,4,9,3,2,3,8,1,4,4,1,1,0,2,1,2.84,"Chen, Fan Xuan"
PSYC,201,35744,Intro to Social Psych,D,LCD,12,3,4,2,3,5,3,5,2,1,0,0,1,1,3.06,"Chen, Fan Xuan"
PSYC,201,35746,Intro to Social Psych,E,LCD,3,4,7,5,6,4,1,5,3,3,1,2,0,0,2.79,"Dai, Wenhao"
PSYC,201,35747,Intro to Social Psych,F,LCD,4,13,7,4,3,7,1,1,1,1,2,0,0,1,3.27,"Hyland, William"
PSYC,201,35748,Intro to Social Psych,G,LCD,8,6,3,5,6,4,3,3,1,1,2,0,1,0,3.03,"Dai, Wenhao"
PSYC,201,35737,Intro to Social Psych,I,LCD,1,4,5,5,8,5,2,8,1,1,0,0,3,0,2.7,"Hyland, William"
PSYC,201,35740,Intro to Social Psych,J,ONL,11,9,11,2,6,9,4,2,4,0,0,0,6,0,2.95,"Vogt, Randi L"
PSYC,204,64431,Intro to Brain and Cognition,A,ONL,29,49,31,6,5,9,6,2,2,2,0,2,1,0,3.54,"Dolcos, Sanda M"
PSYC,207,75881,Psych of Prejudice & Discrim,A,LEC,15,23,11,6,7,2,4,4,1,1,0,1,4,0,3.29,"Dugan, Keely A"
