Subject,Course,CRN,Course Title,Course Section,Sched Type,A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,W,Average Grade,Primary Instructor
MCB,252,38517,"Cells, Tissues & Development",ADD,DIS,5,4,2,4,1,1,1,2,0,0,1,0,0,0,3.32,"Good, Elizabeth A"
MCB,252,38524,"Cells, Tissues & Development",ADH,DIS,2,3,3,3,5,4,1,1,1,0,1,0,0,0,3.07,"Good, Elizabeth A"
MCB,252,38525,"Cells, Tissues & Development",ADI,DIS,1,3,4,4,2,1,2,3,1,0,0,0,0,0,3.1,"Good, Elizabeth A"
MCB,252,38519,"Cells, Tissues & Development",ADJ,DIS,1,4,5,5,2,2,0,1,1,0,0,1,0,0,3.21,"Good, Elizabeth A"
MCB,252,38527,"Cells, Tissues & Development",ADK,DIS,4,8,2,2,2,2,1,1,1,1,0,0,0,0,3.36,"Good, Elizabeth A"
MCB,252,38536,"Cells, Tissues & Development",ADN,DIS,6,3,6,1,2,1,0,1,0,1,0,0,0,1,3.49,"Good, Elizabeth A"
MCB,252,38545,"Cells, Tissues & Development",ADO,DIS,6,7,2,5,1,0,1,0,0,0,0,0,0,0,3.7,"Good, Elizabeth A"
MCB,253,38554,Exp Techniqs in Cellular Biol,B,LAB,16,4,2,0,1,0,0,0,0,0,0,0,0,0,3.93,"Good, Elizabeth A"
MCB,253,38559,Exp Techniqs in Cellular Biol,H,LAB,13,5,1,3,1,0,1,0,0,0,0,0,0,0,3.79,"Good, Elizabeth A"
MCB,253,38562,Exp Techniqs in Cellular Biol,J,LAB,12,4,0,5,0,1,0,0,0,0,0,0,0,0,3.79,"Good, Elizabeth A"
MCB,253,38565,Exp Techniqs in Cellular Biol,K,LAB,17,3,0,1,0,0,0,0,0,0,0,0,0,0,3.97,"Good, Elizabeth A"
MCB,253,38635,Exp Techniqs in Cellular Biol,M,LAB,12,3,3,2,1,0,0,1,0,0,0,0,0,0,3.76,"Good, Elizabeth A"
MCB,253,38636,Exp Techniqs in Cellular Biol,N,LAB,12,8,2,0,1,0,0,0,0,0,0,0,0,0,3.93,"Good, Elizabeth A"
MCB,253,38639,Exp Techniqs in Cellular Biol,Q,LAB,5,4,4,8,2,0,0,0,0,0,0,0,0,0,3.62,"Good, Elizabeth A"
MCB,300,38684,Microbiology,A,LEC,11,49,27,19,8,7,5,0,0,3,1,0,0,1,3.55,"Blanke, Steven R"
MCB,301,38627,Experimental Microbiology,AL1,LEC,0,14,20,23,15,15,6,6,4,0,0,0,1,0,3.11,"Ikeda, Jack S"
MCB,317,59534,Genetics and Genomics,ADE,DIS,2,5,0,1,6,0,1,5,0,0,2,0,0,0,2.89,"Rivier, David H"
MCB,320,60191,Mechanisms of Human Disease,A,LEC,25,16,18,10,11,4,4,5,2,3,3,1,4,0,3.18,"Bolton, Eric C"
MCB,354,46923,Biochem & Phys Basis of Life,ADA,DIS,1,3,0,1,4,5,1,2,2,0,1,1,0,0,2.67,"Stenger, Alejandra L"
MCB,354,46929,Biochem & Phys Basis of Life,ADG,DIS,1,1,0,3,4,1,5,1,2,2,1,1,0,0,2.45,"Stenger, Alejandra L"
MCB,402,36809,Sys & Integrative Physiology,A,LEC,35,33,18,9,6,7,2,0,0,0,0,0,0,0,3.72,"Nelson, Erik"
MCB,406,62528,Gene Expression & Regulation,A,LEC,8,20,12,13,2,1,0,1,1,1,0,0,0,0,3.61,"Jin, Hong"
MCB,410,38665,"Dev Bio, Stem Cells, Regen Med",A,LEC,4,13,14,8,7,6,4,3,2,0,0,0,0,0,3.31,"Li, Xin"
MCB,424,34340,Microbial Biochemistry,A,LEC,1,17,5,11,1,0,2,2,0,0,0,0,0,0,3.55,"Metcalf, William W"
MCB,426,72080,Bacterial Pathogenesis,A,LEC,0,4,7,3,2,1,5,0,1,0,0,1,0,0,3.1,"Kehl-Fie, Thomas"
MCB,435,49006,Evolution of InfectiousDisease,A,LEC,1,8,11,10,6,3,1,3,0,0,0,0,0,0,3.35,"Whitaker, Rachel"
MCB,450,39216,Introductory Biochemistry,A,LEC,19,30,21,21,28,39,33,24,23,19,11,6,8,4,2.61,"Chen, Lin-Feng"
MCB,462,60201,Integrative Neuroscience,A,LEC,20,34,6,9,5,2,0,0,0,0,0,0,1,2,3.74,"Gillette, Martha L"
MCB,465,63456,Human Metabolic Disease,A,LEC,3,5,6,3,5,6,1,2,1,0,0,0,0,0,3.22,"Anakk, Sayeepriyadarsh"
MCB,466,72081,Neuro & Molecular Pharmacology,A,LEC,14,13,5,7,2,1,1,0,0,0,0,0,0,0,3.74,"Nelson, Erik"
MCB,480,31781,Eukaryotic Cell Signaling,A,LEC,2,20,15,4,8,0,0,2,0,0,0,0,1,0,3.55,"Chen, Jie"
MDIA,223,63460,Watching the Environment,AR1,ONL,1,1,7,6,8,6,5,1,5,2,2,0,6,1,2.41,"Brazee, Richard J"
ME,170,36913,Computer-Aided Design,AL1,LEC,34,40,9,10,1,1,2,2,0,1,0,0,1,0,3.74,"Philpott, Michael L"
ME,199,55799,Automotive Design Projects-DES,DES,LBD,3,23,0,0,0,0,0,1,0,0,0,0,0,0,3.93,"Philpott, Michael L"
ME,199,36920,Undergraduate Open Seminar,SAE,LBD,5,95,3,5,7,2,0,4,0,0,0,0,0,0,3.82,"Philpott, Michael L"
ME,200,68593,Thermodynamics,AL1,LEC,45,42,46,13,9,2,1,1,0,1,1,0,0,0,3.72,"Liebenberg, Leon"
ME,200,68594,Thermodynamics,AL2,LEC,0,66,22,8,5,0,0,2,0,0,1,0,4,1,3.62,"Pulletikurthi, Venkatesh"
ME,270,63243,Design for Manufacturability,AL1,LEC,15,39,34,14,22,6,6,5,2,2,0,1,0,0,3.43,"Flachsbart, Bruce R"
ME,310,36924,Fundamentals of Fluid Dynamics,AE1,LCD,3,2,8,3,10,10,2,5,6,2,0,0,1,1,2.76,"Ewoldt, Randy H"
ME,320,36939,Heat Transfer,AE1,LCD,0,9,0,16,17,8,4,4,0,3,1,0,2,1,2.87,"Miljkovic, Nenad"
ME,320,37323,Heat Transfer,AE2,LCD,6,13,13,9,7,10,1,2,0,1,0,0,3,0,3.22,"Smith, Kyle C"
ME,330,37339,Engineering Materials,AL1,LEC,4,12,8,5,11,6,2,9,3,1,1,3,4,0,2.77,"Cai, Lili"
ME,330,37342,Engineering Materials,AL2,LEC,0,1,12,11,12,9,4,9,1,1,1,0,0,0,2.89,"Saif, M Taher A"
ME,340,37356,Dynamics of Mechanical Systems,AL1,LEC,4,20,21,7,2,0,3,0,0,0,0,0,0,0,3.67,"Shao, Chenhui"
ME,340,37357,Dynamics of Mechanical Systems,AL2,LEC,1,11,3,0,14,4,0,12,3,0,1,0,2,0,2.78,"Vakakis, Alexander F"
ME,360,37366,Signal Processing,AL1,LEC,2,6,8,4,7,3,9,9,4,5,2,5,2,4,2.44,"Bahl, Gaurav"
ME,360,69390,Signal Processing,AL3,LEC,24,17,7,7,1,1,0,2,1,0,0,0,0,0,3.74,"Bentsman, Joseph"
ME,370,37388,Mechanical Design I,BL2,LCD,20,42,14,13,10,4,2,0,1,2,1,2,1,0,3.52,"Tawfick, Sameh H"
ME,371,37390,Mechanical Design II,N,LCD,0,4,14,8,13,4,3,0,0,0,0,0,1,0,3.21,"Chang, Wayne"
ME,371,37392,Mechanical Design II,R,LCD,2,13,14,13,11,6,1,0,0,0,0,0,0,0,3.43,"Mercer, Brian S"
ME,400,54497,Energy Conversion Systems,F3,LCD,23,16,12,2,6,2,1,1,1,0,0,0,0,0,3.69,"Liebenberg, Leon"
ME,412,37444,Numerical Thermo-Fluid Mechs,F3,LCD,2,6,4,3,3,1,0,0,0,0,1,3,2,1,3,"Vanka, Surya P"
ME,452,52259,Num Control of Mfg Processes,AL3,LEC,2,10,0,0,18,0,0,3,0,0,1,0,1,0,3.13,"Ferreira, Placid M"
ME,460,63287,Industrial Control Systems,AE1,LCD,7,13,3,3,2,1,0,0,0,0,0,0,0,0,3.78,"Salapaka, Srinivasa M"
ME,470,37401,Senior Design Project,AL1,LEC,18,104,28,12,4,0,7,3,0,0,0,0,0,0,3.78,"Johnson, Blake E"
ME,471,37472,Finite Element Analysis,B3,LCD,6,15,14,11,5,1,1,3,3,0,3,0,2,1,3.25,"Mercer, Brian S"
ME,472,37449,Introduction to Tribology,GR,LCD,6,12,2,5,4,0,2,1,3,1,0,0,1,0,3.26,"Dunn, Alison C"
ME,481,63298,Whole-Body Musculoskel Biomech,WMU,LCD,8,15,2,3,3,5,1,0,0,0,0,0,0,0,3.63,"Pei, Yinan"
ME,487,52252,MEMS-NEMS Theory & Fabrication,ALU,LEC,2,6,7,6,3,2,1,1,0,0,0,0,0,0,3.44,"Mensing, Glennys A"
ME,501,30053,Combustion Fundamentals,A,LCD,2,7,5,2,1,2,0,0,1,0,0,0,1,0,3.38,"Glumac, Nick G"
ME,510,65265,Advanced Gas Dynamics,AGD,LCD,5,6,2,3,1,4,3,1,1,0,0,0,0,0,3.3,"Panesi, Marco"
MSE,206,36224,Mechanics for MatSE,AL1,LEC,2,13,9,9,6,3,0,2,2,0,1,2,1,1,3.17,"Krogstad, Jessica A"
MSE,280,38203,Engineering Materials,B,LCD,1,15,11,9,15,5,5,4,1,0,1,0,0,0,3.21,"Goodman, Matthew D"
MSE,304,38206,Electronic Properties of Matls,C,LCD,5,17,8,9,16,3,2,9,2,0,2,0,2,0,3.08,"Hoffmann, Axel F"
MSE,308,38208,Materials Laboratory II,AL1,LEC,3,60,12,8,4,3,1,1,1,0,0,0,2,0,3.67,"TerBush, Jessica"
MSE,395,38216,Materials Design,A,LEC,5,61,18,14,0,0,0,1,0,0,0,0,1,0,3.79,"Goodman, Matthew D"
MSE,396,61530,Introduction to Research,2,LBD,6,13,7,2,2,0,1,0,0,0,0,0,0,0,3.76,"Cahill, David G"
MSE,402,38218,Kinetic Processes in Materials,L,LCD,7,10,13,12,16,7,7,5,2,0,2,0,0,0,3.14,"Bellon, Pascal"
MSE,405,43371,Microstructure Determination,AL1,LEC,11,17,11,4,2,4,0,1,4,1,0,0,1,0,3.44,"Stinville, Jean Charles"
MSE,450,38243,Polymer Science & Engineering,A3,LCD,6,23,6,15,15,12,3,3,0,0,4,0,0,0,3.26,"Chen, Qian"
MSE,455,38259,Macromolecular Solids,A,LCD,2,17,0,3,7,1,0,3,0,0,0,0,0,0,3.5,"Schroeder, Charles M"
MSE,458,38260,Polymer Physics,A3,LCD,3,4,6,4,2,4,1,1,1,0,0,0,0,0,3.33,"Statt, Antonia"
MSE,460,38264,Electronic Materials I,A,LCD,3,6,3,3,5,6,0,2,0,0,2,0,1,1,3.03,"Cao, Qing"
MSE,473,38346,Biomolecular Materials Science,A,LEC,3,8,2,3,1,6,2,1,0,0,0,1,1,0,3.13,"Leal, Cecilia"
MSE,481,65454,Electron Microscopy,A,LCD,3,6,5,8,7,0,3,2,1,0,0,0,0,0,3.32,"Huang, Pinshane"
MSE,487,55678,Materials for Nanotechnology,A,LCD,0,23,2,1,3,2,1,1,0,0,0,0,1,0,3.59,"Braun, Paul V"
MSE,498,46190,Modern Methods in Mat'ls Chara,MAS,LEC,8,25,4,1,0,0,0,0,0,0,0,0,1,0,3.85,"Sardela, Mauro"
MUS,103,36126,Rudiments of Music Theory I,A,LCD,1,6,4,5,2,0,2,2,0,0,1,0,5,0,2.68,"Yeung, Ann M"
MUS,110,73105,Introd Art Mus: Intl Perspect,AL1,LEC,25,39,7,5,13,2,2,3,2,2,3,1,8,1,3.24,"Takao, Makoto H"
MUS,132,73068,Popular Music Studies,AL1,OLC,86,42,12,2,4,0,1,0,1,0,0,0,0,0,3.91,"Eagen, Megan K"
MUS,132,73152,Popular Music Studies,BL1,OLC,74,45,14,6,4,1,3,1,0,1,0,0,3,0,3.77,"Eagen, Megan K"
MUS,132,73081,Popular Music Studies,MPR,LCD,5,9,17,1,3,0,0,0,0,0,0,0,1,0,3.63,"Ramirez, Carlos R"
MUS,133,35527,Introduction to World Music,AL1,OLC,211,43,11,5,3,6,2,1,0,2,1,0,4,0,3.84,"Vallier, Nolan A"
MUS,133,35541,Introduction to World Music,BL1,OLC,167,47,21,20,12,5,4,6,4,1,1,0,5,0,3.68,"Vallier, Nolan A"
MUS,240,35542,Orientation Mus Tchg Lrng K-HS,A,LCD,21,4,2,3,3,0,2,1,1,0,0,0,0,0,3.64,"Kruse, Adam J"
MUS,242,35544,Elements of Conducting,C,LCD,0,22,3,2,2,1,0,0,0,0,0,0,0,0,3.81,"Houser, Barry L"
MUS,314,36162,The History of Music II,AL1,LEC,20,33,13,10,5,10,0,5,1,2,3,0,5,0,3.29,"Eagen, Megan K"
MUS,344,36187,Instr Methods for Sec Ens,A,LBD,0,14,4,1,0,1,1,1,0,0,0,0,1,0,3.52,"Nichols, Jeananne B"
MUS,434,65692,Assessment/Eval in Music Ed,A,LCD,0,28,3,2,2,1,0,0,0,0,0,0,2,0,3.64,"Fairbanks, Stephen T"
MUS,444,63809,Healthy Music Practices,A,LCD,0,18,2,0,1,1,0,0,0,0,0,0,4,1,3.27,"Sweet, Bridget M"
MUSC,462,72903,University Chorus,A,PR,21,28,1,4,2,0,0,0,0,0,0,0,0,0,3.91,"Bruhn, Andrew K"
MUSC,464,72905,Women's Glee Club,A,PR,15,59,9,2,1,0,0,0,0,0,0,0,2,0,3.85,"Solya, Andrea"
MUSC,465,72906,Men's Glee Club,A,PR,0,35,1,4,0,0,0,0,0,0,0,0,0,0,3.92,"Coleman, Barrington L"
MUSC,469,73465,LTI Main Stage,CAR,PR,0,21,0,1,0,0,0,0,0,0,0,0,0,0,3.95,"Harris, Dawn M"
MUSC,476,72917,Philharmonia Orchestra,A,PR,0,73,2,1,0,0,0,0,0,0,0,0,0,0,3.98,"Fairbanks, Stephen T"
MUSC,481,72920,Wind Orchestra,A,PR,0,48,3,1,1,0,0,0,0,0,0,0,1,0,3.88,"Peterson, Elizabeth B"
MUSC,482,72921,Hindsley Symphonic Band,A,PR,0,57,0,0,0,0,0,0,0,0,0,0,1,0,3.93,"Messina, Anthony"
MUSE,250,56970,The World Through Museums,1,LCD,30,22,3,2,2,1,3,2,0,0,0,0,2,0,3.66,"Frankenberg, Susan R"
NPRE,101,34624,Introduction to Energy Sources,A,LEC,1,13,1,1,22,2,3,1,0,0,1,0,0,0,3.21,"Mettler, Jeremy J"
NPRE,199,34684,Undergraduate Seminar,A,LCD,12,12,5,0,0,0,0,0,0,0,0,1,0,0,3.83,"Uddin, Rizwan"
NPRE,402,34697,Nuclear Power Engineering,D3,LCD,5,26,23,28,11,5,3,2,0,0,0,1,0,1,3.46,"Ragheb, Magdi"
NPRE,429,68869,Plasma Engineering,D1,LCD,1,9,7,5,2,0,3,1,0,0,0,0,0,0,3.48,"Ruzic, David N"
NPRE,441,34725,Radiation Protection,E,LCD,5,12,5,0,3,1,0,0,0,0,0,0,0,0,3.77,"Meng, Ling J"
NPRE,442,48424,Radioactive Waste Management,A,LCD,2,4,3,5,4,5,1,0,0,0,2,0,0,0,3.13,"Roy, William R"
NPRE,447,34729,Radiation Interact w/Matter II,D,LCD,6,6,8,6,2,3,3,3,0,0,0,0,0,0,3.36,"Zhang, Yang"
NPRE,451,34751,NPRE Laboratory,AE1,LCD,2,2,6,8,7,4,1,0,1,0,0,0,0,1,3.24,"Di Fulvio, Angela"
NPRE,455,34761,Neutron Diffusion & Transport,N,LCD,1,8,1,3,8,1,3,4,4,0,2,1,3,2,2.58,"Kozlowski, Tomasz"
NPRE,458,34764,Design in NPRE,A,LCD,0,18,3,0,3,0,0,0,0,0,0,0,0,0,3.83,"Stubbins, James F"
NPRE,470,53124,Fuel Cells & Hydrogen Sources,A,LCD,4,11,6,18,8,0,0,0,0,0,0,0,1,0,3.46,"Kim, Kyu Jung"
NPRE,475,53126,Wind Power Systems,UG,LCD,28,28,15,8,9,2,0,0,0,0,0,0,0,0,3.76,"Ragheb, Magdi"
NPRE,598,64436,Plasma Chemistry,PLC,LCD,0,7,4,6,5,0,0,0,0,0,0,0,0,0,3.53,"Sankaran, Ramanathan"
NRES,100,34947,Fundamentals of Env Sci,AL1,ONL,39,76,27,32,23,16,13,8,4,5,6,2,18,4,3.14,"Ugarte, Carmen M"
NRES,101,60210,Wildlife Conservation,A,ONL,48,31,20,14,10,6,4,8,5,3,0,0,5,0,3.37,"Ward, Michael P"
NRES,105,69995,Climate Change and Ecosystems,A,ONL,14,47,39,36,24,17,14,20,9,11,7,2,21,1,2.82,"Fraterrigo, Jennifer M"
NRES,201,34993,Introductory Soils,AL1,OLC,2,10,4,3,17,4,8,10,2,0,0,0,1,0,2.89,"Arai, Yuji"
NRES,285,48838,"Wildlife Cons., Habitat, Track",CHT,ONL,0,5,2,7,3,3,3,3,0,0,1,0,1,0,2.92,"Brawn, Jeffrey D"
NRES,287,41122,Environment and Society,AL1,LEC,11,35,28,14,10,9,10,4,0,2,2,2,4,0,3.24,"Golebie, Elizabeth J"
NRES,325,46867,Natural Resource Policy Mgmt,A,LCD,9,15,13,7,17,8,3,3,2,0,1,0,0,0,3.29,"Castle, Sarah E"
NRES,340,54685,Environ Social Sci Res Meth,A,ONL,10,11,2,1,0,0,0,0,0,0,0,0,4,2,3.38,"Landon, Adam C"
NRES,362,67076,Ecology of Invasive Species,A,LCD,1,13,12,4,1,0,0,1,0,0,0,0,0,0,3.7,"Larson, Eric R"
NRES,407,44442,Wildlife Population Ecology,AL1,LEC,7,9,5,5,7,3,5,5,0,0,1,1,0,1,3.15,"Pollock, Henry S"
NRES,420,35115,Restoration Ecology,AL1,LEC,8,3,2,5,1,2,2,1,2,0,0,0,2,0,3.08,"Miller, James R"
NRES,456,46996,Integrative Ecosystem Mgmt,A,LCD,9,9,13,12,14,7,8,3,1,0,0,0,1,1,3.2,"Miller, James R"
NRES,472,35164,Environmental Psychology,AE1,ONL,3,1,1,3,2,2,2,0,2,1,1,1,5,0,2.17,"Kuo, Ming"
NRES,474,35177,Soil and Water Conservation,AL1,LEC,1,6,4,9,0,2,1,0,1,0,0,0,2,1,3.15,"Wander, Michelle M"
NRES,475,35179,Environmental Microbiology,A,LCD,1,7,2,7,6,3,0,3,4,1,0,0,1,1,2.93,"Kent, Angela D"
NRES,485,70509,Stream Ecosystem Management,A,OLC,5,5,6,2,0,0,0,1,0,0,0,0,2,0,3.37,"Larson, Eric R"
NRES,488,55916,Soil Fertility and Fertilizers,L1,LEC,0,10,3,1,8,5,0,5,0,0,3,0,0,1,2.99,"Mulvaney, Richard L"
NUTR,561,35400,Diet & the Gastr. Microbiome,A,LEC,7,12,0,1,1,0,0,0,0,0,0,0,0,0,3.92,"Holscher, Hannah D"
PHIL,100,49928,Intro to Philosophy-ACP,AD1,DIS,1,16,7,0,1,0,0,1,1,0,0,0,1,0,3.58,"Madruga, Matthew J"
PHIL,100,49930,Intro to Philosophy-ACP,AD3,DIS,3,10,4,1,1,0,0,0,0,0,0,0,2,1,3.48,"Madruga, Matthew J"
PHIL,101,35410,Introduction to Philosophy,AL1,LCD,0,1,5,8,1,2,2,2,0,0,0,0,1,1,3,"Shatalov, Keren W"
PHIL,102,66739,Logic and Reasoning,ONL,ONL,0,46,6,9,19,8,5,6,8,3,10,2,15,2,2.68,"Fitts, Jesse J"
PHIL,203,35463,Ancient Philosophy,N,LCD,0,3,9,3,3,4,3,0,2,0,2,0,6,0,2.49,"Shatalov, Keren W"
PHIL,206,35464,Early Modern Philosophy,X,LCD,4,14,3,6,2,2,1,0,0,0,0,0,11,0,2.71,"Weinberg, Shelley E"
PHIL,223,71927,Minds & Machines,MM,LCD,12,16,17,4,5,2,2,2,0,0,0,0,9,0,3.14,"Del Pinal, Guillermo"
PHIL,414,52263,Major Recent Philosophers,U1,LCD,1,8,3,3,2,1,0,1,0,0,0,0,2,0,3.23,"Weinberg, Shelley E"
PHIL,421,35502,Ethical Theories,AE,LCD,0,5,4,3,3,1,2,2,1,2,0,0,2,0,2.77,"Ellis, Addison C"
PHIL,426,45791,Metaphysics,U1,LCD,0,4,14,2,2,2,3,0,1,0,0,0,5,0,2.86,"Saenz, Noel B"
PHIL,435,35536,Social Philosophy,G1,LCD,5,15,4,3,0,0,0,0,0,0,0,0,4,0,3.39,"Bojanowski, Jochen"
PHIL,454,71948,Advanced Symbolic Logic,UOL,ONL,0,24,0,1,3,1,1,1,4,0,0,0,3,0,3.21,"Fitts, Jesse J"
PHIL,477,39172,Philosophy of Psychology,UG,LCD,3,10,6,1,0,1,0,0,0,0,0,0,2,0,3.45,"Neufeld, Eleonore"
PHYS,101,35570,College Physics: Mech & Heat,A1,LEC,23,3,11,8,8,12,8,8,9,6,5,8,0,1,2.71,"Gammie, Charles F"
PHYS,101,35571,College Physics: Mech & Heat,A2,LEC,22,19,23,11,14,24,14,14,17,12,7,9,3,1,2.69,"Gammie, Charles F"
PHYS,102,35773,College Physics: E&M & Modern,A1,LEC,13,11,23,28,32,24,19,15,12,11,3,1,0,1,2.85,"Holder, Gilbert"
PHYS,102,35774,College Physics: E&M & Modern,A2,LEC,4,11,16,14,19,22,13,11,7,7,4,4,1,0,2.71,"Holder, Gilbert"
PHYS,211,35801,University Physics: Mechanics,A1,LEC,59,41,32,24,22,20,20,26,20,6,5,10,6,3,2.98,"Goldschmidt, Elizabeth A"
PHYS,211,35802,University Physics: Mechanics,A2,LEC,47,52,34,35,23,34,17,20,6,6,6,11,1,1,3.11,"Goldschmidt, Elizabeth A"
PHYS,211,35803,University Physics: Mechanics,A3,LEC,70,59,23,27,18,27,13,18,10,5,9,7,5,2,3.16,"Kuo, Eric P"
PHYS,211,35804,University Physics: Mechanics,A4,LEC,42,51,27,22,24,29,24,28,10,11,10,3,2,1,3,"Kuo, Eric P"
PHYS,212,38029,University Physics: Elec & Mag,A1,LEC,65,46,30,17,17,17,10,11,17,13,8,12,5,3,3.04,"Stelzer, Timothy J"
PHYS,212,38032,University Physics: Elec & Mag,A2,LEC,26,18,4,15,8,5,5,4,8,4,1,4,3,2,3.05,"Stelzer, Timothy J"
PHYS,212,52875,University Physics: Elec & Mag,A3,LEC,36,14,12,20,6,10,8,5,5,4,5,7,2,1,3.04,"Kou, Angela"
PHYS,213,68939,Univ Physics: Thermal Physics,A1,LEC,42,20,17,8,15,11,10,12,20,6,0,1,3,0,3.03,"Wagner, Lucas K"
PHYS,213,68940,Univ Physics: Thermal Physics,A2,LEC,24,22,4,12,12,14,15,10,16,4,3,1,1,0,2.92,"Covey, Jacob P"
PHYS,213,68941,Univ Physics: Thermal Physics,A3,LEC,45,43,27,19,18,30,16,25,37,5,1,0,2,0,3,"Covey, Jacob P"
PHYS,214,38329,Univ Physics: Quantum Physics,A1,LEC,27,29,37,12,5,11,11,6,7,3,3,2,0,0,3.28,"Wagner, Lucas K"
PHYS,214,38330,Univ Physics: Quantum Physics,A2,LEC,29,15,34,9,14,15,8,6,5,7,3,5,0,0,3.12,"Covey, Jacob P"
PHYS,214,38331,Univ Physics: Quantum Physics,A3,LEC,54,31,41,17,20,15,26,12,10,7,2,5,3,0,3.14,"Covey, Jacob P"
PHYS,225,53724,Relativity & Math Applications,A,LEC,18,9,14,26,10,7,8,3,3,1,2,1,1,1,3.19,"Hooberman, Benjamin"
PHYS,280,38668,Nuclear Weapons & Arms Control,A,LEC,18,9,7,6,1,2,0,0,0,0,0,0,0,0,3.77,"Grosse Perdekam, Matthias"
PHYS,325,38566,Classical Mechanics I,A,LEC,18,11,7,16,12,7,4,3,3,0,3,4,1,0,3.1,"Adshead, Peter J"
PHYS,326,38582,Classical Mechanics II,A,LEC,1,8,15,9,11,4,4,7,1,2,2,0,1,0,2.99,"Golding, Ido"
PHYS,398,73036,Soph/Junr Special Topics Phys,QIC,LEC,6,4,2,3,3,0,1,2,0,0,0,2,0,0,3.22,"Beck, Douglas H"
PHYS,401,38571,Classical Physics Lab,A,LEC,4,9,7,2,2,0,0,1,1,2,2,0,0,0,3.29,"Filippini, Jeffrey P"
PHYS,402,36694,Light,AA,LEC,3,8,8,4,4,3,0,1,1,0,0,0,0,0,3.45,"Cohen, Offir"
PHYS,403,46820,Modern Experimental Physics,A,LAB,4,15,2,0,1,1,0,0,0,0,0,1,0,0,3.74,"Colla, Eugene V"
PHYS,404,38598,Electronic Circuits,AC,LEC,1,4,2,4,4,2,1,2,1,0,1,0,0,0,3.05,"Giannetta, Russell W"
PHYS,419,38575,"Space, Time, and Matter-ACP",A,LEC,0,0,1,5,4,3,1,0,3,0,1,0,5,1,2.12,"Weaver, Christopher G"
PHYS,427,36679,Thermal & Statistical Physics,A,OLC,6,7,10,10,9,2,0,0,0,1,0,0,0,0,3.46,"Dahmen, Karin A"
PHYS,435,38588,Electromagnetic Fields I,A,LEC,22,35,9,5,4,3,4,3,2,0,0,0,0,0,3.64,"Eckstein, James N"
PHYS,436,38593,Electromagnetic Fields II,A,LEC,3,18,2,4,13,3,0,11,0,0,1,0,0,1,3.18,"Abbamonte, Peter M"
PHYS,460,73035,Condensed Matter Physics,A,LEC,2,11,7,5,3,1,0,1,0,1,0,0,0,0,3.53,"Mahmood, Fahad"
PHYS,486,36737,Quantum Physics I,A,LEC,3,7,7,9,6,7,3,3,3,2,0,0,0,1,3.06,"Shelton, Julia F"
PHYS,487,36752,Quantum Physics II,A,LEC,9,4,5,2,3,1,2,7,3,2,0,0,1,0,2.95,"Madhavan, Vidya"
PHYS,498,67783,Special Topics in Physics,CMP,LEC,2,9,4,1,1,0,3,0,0,0,1,1,1,0,3.2,"Clark, Bryan K"
PHYS,504,36782,Statistical Physics,A,LEC,9,10,3,1,1,2,0,0,0,0,0,0,0,2,3.8,"Leite Noronha, Jorge Jose"
PHYS,513,53201,Quantum Optics & Information,A,LEC,7,5,1,5,3,0,0,0,0,0,0,1,0,0,3.55,"Kwiat, Paul G"
PHYS,515,70548,General Relativity I,A,LEC,10,7,2,1,0,0,1,0,2,0,0,0,0,0,3.67,"Witek, Helvi"
PHYS,598,67782,Special Topics in Physics,SDA,LEC,2,13,8,3,1,0,0,0,0,0,0,0,0,0,3.79,"Song, Jun"
PLPA,200,37737,"Plants, Pathogens, and People",ONL,ONL,0,141,0,0,18,0,0,5,0,0,2,0,3,1,3.73,"Lambert, Kris N"
PS,100,37971,Intro to Political Science,AL1,LEC,19,28,24,30,24,16,7,7,6,2,2,2,7,1,3.09,"Kourtikakis, Konstantinos"
PS,152,65360,The New Middle East,AL1,LEC,12,16,13,10,8,13,3,2,6,0,1,0,3,1,3.15,"Livny, Avital"
PS,199,43731,Drones and Asymmetric Warfare,OL1,ONL,0,15,9,5,3,0,1,1,1,0,0,0,3,0,3.28,"Grossman, Nicholas"
PS,201,38764,US Racial & Ethnic Politics,OL2,ONL,11,20,13,7,1,3,4,2,1,1,0,1,1,0,3.43,"Jung, Seyoung"
PS,201,38763,US Racial & Ethnic Politics,OL3,ONL,4,12,9,11,5,3,3,2,7,0,1,1,6,0,2.83,"Khan, Aleena"
PS,201,38762,US Racial & Ethnic Politics,OL4,ONL,10,8,17,8,6,7,1,3,2,1,0,1,2,1,3.2,"Cho, HyunJoo"
PS,220,46278,Intro to Public Policy,FM2,ONL,9,37,0,1,27,0,1,13,0,0,5,1,7,2,2.99,"Ashley, Jeffrey S"
PS,225,61932,Environmental Politics&Policy,A,ONL,14,7,5,8,6,6,5,2,4,1,1,1,5,2,2.9,"Pahre, Robert D"
PS,230,49001,Intro to Pol Research,A,LCD,7,3,4,1,3,0,0,1,0,0,1,0,1,1,3.33,"Kim, Sanghoon"
PS,230,49002,Intro to Pol Research,B,LCD,6,8,3,1,3,1,0,1,0,1,0,0,2,0,3.28,"Moreira, Jair A"
PS,240,38142,Intro to Comp Politics,AL1,LEC,7,9,3,7,6,2,0,5,0,2,0,0,0,1,3.28,"Livny, Avital"
