Subject,Course,CRN,Course Title,A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,W,Average Grade,Primary Instructor
MCB,461,59992,Cell & Molecular Neuroscience,25,26,18,9,7,5,4,0,0,0,0,0,0,0,3.66,"Chung, Hee Jung"
MCB,471,66483,Advanced Cell Biology,3,4,11,2,10,1,0,1,0,0,0,0,0,0,3.43,"Brieher, William M"
MCB,501,39763,Advanced Biochemistry,3,13,5,7,8,3,0,0,0,0,0,0,0,1,3.53,"Imlay, James A"
MCB,502,39764,Advanced Molecular Genetics,2,6,9,10,9,2,1,0,0,0,0,0,0,1,3.41,"Freeman, Brian C"
MDIA,100,66238,College of Media Orientation,18,57,21,9,16,7,3,3,3,3,1,3,4,0,3.37,"Parrott, Julian D"
MDIA,199,61308,James Bond & Soc. Change,2,3,5,4,3,2,1,1,0,0,0,0,0,0,3.35,"Parrott, Julian D"
MDIA,290,66965,ESPN: This Is SportsCenter,0,17,7,1,5,0,1,1,0,0,1,0,4,0,3.17,"McDonald, Jean A"
MDIA,370,66561,Advanced Media Sales,76,0,0,0,0,0,0,0,0,0,0,1,1,0,3.91,"Gilliland, Mary L"
MDIA,390,62691,Digital Photo. for Everyone,11,10,2,2,3,1,0,0,0,0,0,0,2,0,3.54,"Johnson, Brian K"
ME,170,36693,Computer-Aided Design,97,71,18,5,4,1,1,0,0,1,0,0,0,0,3.9,"Philpott, Michael L"
ME,199,56507,Design Projects,5,38,1,0,1,0,0,0,0,0,0,0,0,0,3.97,"Philpott, Michael L"
ME,199,40457,Automotive Design Projects,18,101,1,0,0,0,0,4,0,0,0,0,0,0,3.93,"Philpott, Michael L"
ME,270,64669,Design for Manufacturability,11,30,13,16,33,16,11,10,6,2,2,0,1,0,3.09,"Flachsbart, Bruce R"
ME,300,32240,Thermodynamics,3,26,26,9,83,14,7,0,0,0,0,0,2,0,3.2,"Lee, Tonghun"
ME,300,32241,Thermodynamics,8,4,11,21,21,10,4,5,2,1,0,1,1,1,3.06,"Hutchens, Shelby"
ME,310,33317,Fundamentals of Fluid Dynamics,4,15,2,5,14,7,5,11,0,0,0,0,0,0,3.08,"Aluru, Narayana R"
ME,310,33318,Fundamentals of Fluid Dynamics,4,10,5,5,6,8,8,9,3,0,0,0,0,0,2.97,"Pantano-Rubino, Carlos A"
ME,320,33401,Heat Transfer,1,9,0,9,6,3,6,2,3,2,1,2,0,0,2.82,"Pearlstein, Arne J"
ME,320,33403,Heat Transfer,1,8,0,0,26,0,0,14,2,0,0,0,0,1,2.85,"Jacobi, Anthony M"
ME,330,36512,Engineering Materials,6,7,13,19,23,8,4,1,2,0,0,0,0,0,3.23,"Jasiuk, Iwona M"
ME,330,36518,Engineering Materials,27,44,13,13,4,0,0,0,0,1,0,0,0,0,3.81,"Downing, Stephen D"
ME,340,36615,Dynamics of Mechanical Systems,14,17,0,9,9,10,0,0,2,1,0,0,0,0,3.42,"Salapaka, Srinivasa M"
ME,340,36620,Dynamics of Mechanical Systems,8,15,13,5,4,5,0,0,2,0,0,0,0,1,3.56,"LaViers Minnick, Amy E"
ME,360,36667,Signal Processing,3,2,6,7,12,9,4,2,0,0,1,0,1,0,2.97,"Dullerud, Geir E"
ME,360,36673,Signal Processing,5,26,14,5,5,1,1,1,0,0,0,0,0,0,3.69,"Toussaint, Kimani C"
ME,360,66251,Signal Processing,1,1,10,9,7,7,1,0,1,0,0,0,0,0,3.2,"Bentsman, Joseph"
ME,370,32242,Mechanical Design I,5,16,12,6,8,3,0,1,0,0,0,0,1,1,3.5,"van der Zande, Arend"
ME,371,32244,Mechanical Design II,1,15,15,20,7,0,1,0,0,0,0,0,0,0,3.54,"Dunn, Alison C"
ME,371,32245,Mechanical Design II,1,16,20,11,7,1,0,0,0,0,0,0,1,0,3.54,"Kim, Seok"
ME,403,56133,Internal Combustion Engines,3,7,14,2,5,0,2,0,1,0,0,0,0,0,3.53,"Lee, Chia-Fon"
ME,420,58135,Intermediate Heat Transfer,2,10,5,5,3,2,0,0,0,0,0,0,0,0,3.61,"Traina, Nicholas A"
ME,430,30307,Failure of Engrg Materials,0,14,8,8,3,2,1,2,0,0,0,0,0,0,3.54,"Tawfick, Sameh H"
ME,451,56092,Computer-Aided Mfg Systems,0,14,5,3,6,0,0,0,0,0,0,0,0,1,3.67,"Kapoor, Shiv G"
ME,461,30305,Computer Cntrl of Mech Systems,4,30,1,1,2,1,0,0,0,0,0,0,0,0,3.89,"Block, Daniel J"
ME,470,36716,Senior Design Project,4,70,24,5,8,2,0,0,0,0,0,0,0,0,3.81,"Johnson, Blake E"
ME,471,36848,Finite Element Analysis,6,12,8,10,7,6,4,4,3,0,0,1,0,1,3.21,"James, Kai"
ME,482,54416,Musculoskel Tissue Mechanics,1,14,13,4,1,0,0,1,0,0,0,0,0,0,3.71,"Wagoner Johnson, Amy J"
ME,487,55925,MEMS-NEMS Theory & Fabrication,0,5,7,9,5,2,1,0,0,0,0,0,0,0,3.39,"Mensing, Glennys A"
MSE,101,30427,Materials in Today's World,1,7,15,4,3,0,0,0,0,0,0,0,0,0,3.65,"Goodman, Matthew D"
MSE,182,30429,Introduction to MatSE,4,17,30,10,11,6,0,1,0,0,0,0,0,0,3.52,"Huang, Pinshane"
MSE,201,30431,Phases and Phase Relations,2,14,28,10,6,3,0,0,1,0,0,0,1,0,3.5,"Das Neves Barbo, Cecilia"
MSE,280,30432,Engineering Materials,10,27,22,9,34,14,3,12,0,0,2,0,4,0,3.15,"Goodman, Matthew D"
MSE,307,32409,Materials Laboratory I,9,20,13,11,17,14,6,2,0,0,0,0,0,0,3.33,"Shang, Jian K"
MSE,396,63620,Introduction to Research,20,20,3,2,1,0,0,0,0,0,0,0,0,0,3.93,"Cahill, David G"
MSE,401,38343,Thermodynamics of Materials,11,33,1,11,16,12,7,11,4,2,0,0,3,2,3.1,"Dillon, Shen J"
MSE,403,30434,Synthesis of Materials,1,8,2,6,9,0,7,4,1,0,0,0,0,0,3.06,"Shoemaker, Daniel P"
MSE,404,66897,Computational MSE- Macroscale,2,7,4,3,1,2,1,0,1,0,0,0,0,0,3.48,"Ferguson, Andrew"
MSE,406,42990,Thermal-Mech Behavior of Matls,0,14,14,13,16,9,10,9,3,0,1,2,1,0,2.95,"Maass, Christoph R"
MSE,443,45664,Design of Engineering Alloys,6,5,4,5,4,2,0,1,1,0,0,1,0,0,3.35,"Bellon, Pascal"
MSE,453,30447,Plastics Engineering,0,4,5,7,6,3,2,1,0,2,0,0,1,0,3,"Reifschneider, Louis"
MSE,456,49972,Mechanics of Composites,1,7,5,5,10,5,2,2,1,0,1,0,0,1,3.12,"Sottos, Nancy R"
MSE,457,38339,Polymer Chemistry,2,19,6,7,4,1,0,0,1,0,0,0,0,0,3.66,"Evans, Christopher"
MSE,470,30451,Design and Use of Biomaterials,0,6,35,32,11,4,1,0,1,0,0,0,0,0,3.41,"Kilian, Kristopher"
MSE,485,64701,Atomic Scale Simulations,5,11,6,8,11,6,0,0,0,0,0,0,0,0,3.44,"Ceperley, David M"
MSE,489,57708,Matl Select for Sustainability,7,17,6,4,1,1,0,0,0,0,0,0,0,0,3.81,"Abelson, John R"
MSE,500,30462,Statistical Thermodyn of Matls,7,22,6,2,12,0,0,2,0,0,0,0,0,0,3.62,"Schweizer, Kenneth S"
MUS,103,32468,Theory for Non-Music Majors,2,13,8,1,2,4,1,2,1,1,1,0,3,0,3.07,"Livengood, Kerrith"
MUS,110,39978,Introd Art Mus: Intl Perspect,19,14,24,20,13,8,1,1,1,0,0,1,3,1,3.37,"Wilson, Steven A"
MUS,130,37707,Introd to the Art of Music,7,63,51,40,25,7,9,8,1,1,0,0,2,1,3.43,"Praeger, Ulrike"
MUS,133,37728,Introduction to World Music,38,49,67,19,11,13,5,3,2,1,1,0,0,2,3.58,"Deja, Richard M"
MUS,133,37746,Introduction to World Music,67,51,56,11,6,3,3,3,4,1,1,0,8,1,3.56,"Deja, Richard M"
MUS,243,32475,Introductory Music Ed Tech,14,12,6,4,1,1,1,0,0,0,0,0,0,0,3.78,"Kruse, Adam J"
MUS,250,32496,Philharmonia Orchestra,0,54,0,0,3,0,0,0,0,0,0,0,0,0,3.95,"Bergonzi, Louis S"
MUS,263,30611,Men's Glee Club,0,28,8,2,1,0,0,0,0,0,1,0,0,0,3.8,"Coleman, Barrington L"
MUS,268,39680,Wind Symphony,0,35,1,1,1,0,0,0,0,0,0,0,0,0,3.95,"Peterson, Stephen"
MUS,269,33013,Wind Orchestra,0,55,2,0,0,0,0,0,0,0,0,0,1,0,3.92,"Peterson, Elizabeth B"
MUS,271,30616,Hindsley Symphonic Band,0,61,0,0,1,0,0,0,0,0,0,0,1,0,3.92,"Houser, Barry L"
MUS,272,30617,University Band,0,87,3,0,2,1,0,0,0,0,0,0,1,1,3.91,"Sugg, William T"
MUS,313,38184,The History of Music I,2,7,13,7,19,10,3,4,3,5,3,2,16,0,2.36,"Macklin, Christopher B"
MUS,333,30595,Cond/Teach Strings-Grp Setting,0,1,3,5,3,3,2,4,0,0,0,0,2,0,2.67,"Bergonzi, Louis S"
MUS,335,30596,Elem and Mid Sch Instrum Music,0,8,3,2,2,2,1,1,0,0,0,0,2,0,3.11,"Nichols, Jeananne B"
MUS,346,32488,Choral Mthds Secondary Ensem,0,20,4,4,1,0,0,0,0,0,0,0,1,0,3.7,"Sweet, Bridget M"
MUS,348,30605,Choral Literature,0,21,0,0,1,0,0,0,0,0,0,0,0,0,3.95,"Solya, Andrea"
MUS,408,32649,18th Century,2,5,4,3,5,0,0,1,0,0,0,0,1,0,3.32,"Tipei, Sever"
MUS,418,42744,Music of Brazil,11,7,3,1,0,0,2,0,1,0,0,0,0,0,3.73,"Silvers, Michael B"
MUS,439,53906,Differentiating Music Instrctn,3,10,1,3,3,3,3,1,0,0,1,0,1,0,3.2,"Gallo, Donna"
MUS,499,38244,Jazz Forum,14,25,8,0,1,1,0,0,0,0,0,0,0,0,3.9,"McNeill, Charles L"
MUS,501,62407,Western Music before 1750,0,11,10,12,6,8,0,0,0,0,0,0,0,0,3.4,"Praeger, Ulrike"
MUSE,200,55606,Introduction to Museums,3,12,1,5,2,1,0,0,0,0,0,0,0,0,3.71,"Aben, Kathrina"
NPRE,100,32850,Orientation to NPRE,7,22,1,0,0,0,1,0,0,0,0,0,2,0,3.7,"Stubbins, James F"
NPRE,201,30493,Energy Systems,0,29,10,10,4,5,2,1,1,0,0,0,1,2,3.49,"Stubbins, James F"
NPRE,201,49708,Energy Systems,0,32,11,4,0,2,1,0,0,0,0,0,2,0,3.64,"Stubbins, James F"
NPRE,247,54919,Modeling Nuclear Energy System,0,3,1,1,5,2,1,5,2,0,2,0,1,0,2.48,"Kozlowski, Tomasz"
NPRE,402,34302,Nuclear Power Engineering,21,35,23,15,13,3,3,1,1,0,0,1,1,1,3.56,"Ragheb, Magdi"
NPRE,412,30496,Nuclear Power Econ & Fuel Mgmt,1,4,5,1,3,3,2,2,1,1,0,0,0,0,3.07,"Huff, Kathryn D"
NPRE,431,30500,Materials in Nuclear Engrg,0,9,14,5,5,1,11,1,2,0,1,0,1,0,3.07,"Heuser, Brent J"
NPRE,432,30507,Nuclear Engrg Materials Lab,1,16,8,0,1,0,0,1,0,0,0,0,0,1,3.79,"Heuser, Brent J"
NPRE,446,30513,Radiation Interact w/Matter I,5,11,7,8,2,4,0,0,0,0,0,0,0,0,3.59,"Zhang, Yang"
NPRE,448,30517,Nuclear Syst Engrg & Design,1,4,3,3,5,4,4,3,3,1,8,1,0,0,2.43,"Brooks, Caleb"
NPRE,457,34526,Safety Anlys Nucl Reactor Syst,3,9,6,2,1,0,0,0,0,0,0,0,0,0,3.79,"Ragheb, Magdi"
NPRE,481,40865,Writing on Technol & Security,3,12,6,5,1,0,0,0,1,0,0,0,1,0,3.56,"Roy, William R"
NPRE,501,39440,Fundamentals of Nuclear Engrg,0,5,10,2,4,2,0,0,0,0,0,0,1,0,3.36,"Uddin, Rizwan"
NRES,100,30533,Fundamentals of Env Sci,0,20,15,5,1,4,2,1,2,0,0,0,1,0,3.44,"Kelly, Janice K"
NRES,102,32865,Introduction to NRES,6,12,17,6,7,6,5,4,0,2,2,2,4,0,2.97,"Kent, Angela D"
NRES,102,56636,Introduction to NRES,30,57,63,59,33,39,14,9,14,3,5,2,15,2,3.1,"Ugarte, Carmen M"
NRES,201,32862,Introductory Soils,0,12,4,6,18,10,5,21,3,1,3,1,1,0,2.67,"Mulvaney, Richard L"
NRES,219,55864,Principles of Ecosystem Mgmt,4,15,11,8,16,7,4,4,2,0,0,0,5,0,3.03,"Yannarell, Anthony"
NRES,348,34570,Fish and Wildlife Ecology,15,21,11,12,11,8,2,5,1,1,1,0,1,0,3.34,"Ward, Michael P"
NRES,419,30579,Env and Plant Ecosystems,0,5,4,2,8,3,0,2,0,0,0,1,0,0,3.12,"Matthews, Jeffrey W"
NRES,429,30583,Aquatic Ecosystem Conservation,2,5,6,7,5,4,1,0,0,0,0,0,2,0,3.17,"Suski, Cory D"
NRES,454,40130,GIS in Natural Resource Mgmt,2,15,14,13,21,7,3,2,2,0,1,1,2,0,3.14,"Fraterrigo, Jennifer M"
NRES,454,62154,GIS in Natural Resource Mgmt,6,7,5,3,2,0,0,1,0,0,0,0,0,0,3.68,"Allan, Kingsley M"
NRES,593,66956,Statistical Methods in Ecology,1,7,2,8,2,1,0,0,0,0,0,0,0,0,3.55,"Benson, Thomas J"
NS,101,32845,Introduction to Naval Science,1,26,4,1,1,0,0,0,0,0,1,0,0,0,3.82,"Verone, Alec J"
NUTR,510,34597,Gastrointestinal Fermentation,0,19,0,0,4,0,0,3,0,0,1,0,0,0,3.52,"Swanson, Kelly S"
NUTR,561,67059,Metabolic Basis of Weight Mgmt,2,18,1,0,1,0,0,0,0,0,0,0,0,0,3.94,"Nakamura, Manabu T"
PHIL,100,32905,Intro to Philosophy-ACP,1,4,3,4,6,5,1,0,0,0,0,0,1,0,3.12,"Currie, Brittney C"
PHIL,100,32910,Intro to Philosophy-ACP,0,2,4,4,3,7,1,1,0,0,0,0,0,0,3.09,"Rokosz, Steven D"
PHIL,101,34623,Introduction to Philosophy,0,8,4,1,5,1,0,2,0,0,0,0,1,0,3.26,"Ben Moshe, Nir"
PHIL,101,34626,Introduction to Philosophy,0,3,1,10,4,0,0,0,2,2,1,1,0,0,2.86,"Ben Moshe, Nir"
PHIL,101,34629,Introduction to Philosophy,0,5,7,3,3,1,2,1,0,1,0,0,2,0,3.01,"Ben Moshe, Nir"
PHIL,101,42013,Introduction to Philosophy,0,2,4,7,3,4,3,0,0,0,1,0,0,0,3.07,"Ben Moshe, Nir"
PHIL,101,45942,Introduction to Philosophy,1,5,5,7,4,2,0,0,0,0,0,0,1,0,3.32,"Keller, James"
PHIL,101,40659,Introduction to Philosophy,0,6,6,4,4,1,1,1,0,0,0,0,0,0,3.41,"Keller, James"
PHIL,102,65983,Logic and Reasoning,4,15,11,7,8,5,6,3,4,1,0,2,6,2,2.87,"Gilbert, David R"
PHIL,102,34726,Logic and Reasoning,7,5,4,3,2,1,1,0,0,0,0,1,1,0,3.37,"Ross, Ryan D"
PHIL,102,34729,Logic and Reasoning,7,4,4,0,2,3,1,0,1,0,0,0,0,0,3.49,"Ross, Ryan D"
PHIL,102,34746,Logic and Reasoning,0,5,10,2,1,2,1,0,0,0,0,2,1,0,3.14,"Edwards, Adam D"
PHIL,102,57443,Logic and Reasoning,0,9,9,0,3,1,3,1,0,0,0,0,0,0,3.45,"Edwards, Adam D"
PHIL,104,39415,Intro to Ethics-ACP,0,2,6,2,4,3,1,2,0,0,0,0,1,0,3,"Varden, Helga"
PHIL,105,34761,Introduction to Ethics,0,5,2,3,9,5,1,3,1,0,0,0,3,0,2.74,"Varden, Helga"
PHIL,107,52102,Intro to Political Philosophy,2,11,9,4,1,2,1,0,0,0,0,0,1,0,3.52,"Bryan, Benjamin A"
PHIL,202,30618,Symbolic Logic,3,8,1,2,4,2,1,4,0,1,1,1,2,0,2.83,"Gilbert, David R"
PHIL,203,30620,Ancient Philosophy,0,15,16,16,6,2,1,1,1,0,0,0,5,0,3.2,"Newton, Alexandra M"
PHIL,206,30623,Early Modern Philosophy,0,7,13,6,8,8,1,5,0,1,0,1,0,1,3.11,"Weinberg, Shelley E"
PHIL,230,34784,Philosophy of Religion Intro,0,3,9,8,1,5,0,0,0,0,0,0,0,0,3.39,"Sussman, David G"
PHIL,250,60069,Conceptions of Human Nature,0,7,6,9,3,3,0,0,0,0,0,0,2,0,3.23,"Bryan, Benjamin A"
PHIL,435,55441,Social Philosophy,0,6,2,4,2,4,0,1,0,0,0,0,3,0,2.93,"Murphy, Colleen"
PHIL,441,64572,Existential Philosophy,0,5,5,9,3,2,1,0,0,0,0,0,2,0,3.13,"Sussman, David G"
PHYS,100,34792,Thinking About Physics,10,26,24,41,82,23,8,15,8,6,4,2,0,2,3,"Lundsgaard, Morten"
PHYS,100,56866,Thinking About Physics,9,26,12,22,49,11,6,8,8,4,0,0,0,0,3.08,"Lundsgaard, Morten"
PHYS,101,34813,College Physics: Mech & Heat,15,22,19,17,16,22,17,14,13,12,6,11,3,2,2.67,"Mestre, Jose"
PHYS,101,34816,College Physics: Mech & Heat,19,27,14,21,20,16,17,20,11,6,5,4,1,1,2.88,"Mestre, Jose"
PHYS,102,34469,College Physics: E&M & Modern,8,8,6,3,12,10,10,12,15,5,2,9,2,1,2.41,"Kuehn, Seppe"
PHYS,102,34471,College Physics: E&M & Modern,8,7,14,9,15,5,3,12,9,5,5,3,2,0,2.67,"Kuehn, Seppe"
PHYS,140,34767,How Things Work,10,9,9,13,7,6,6,4,3,2,0,0,0,0,3.17,"El-Khadra, Aida X"
PHYS,150,30671,Physics of Societal Issues,0,6,2,6,3,2,2,2,1,1,0,1,1,0,2.89,"Filippini, Jeffrey P"
PHYS,199,67244,Undergraduate Open Seminar,9,20,2,1,0,1,1,1,0,0,1,0,0,0,3.74,"Gollin, George D"
PHYS,211,55650,University Physics: Mechanics,68,52,26,28,13,16,12,14,8,9,6,8,3,3,3.21,"Selen, Mats A"
PHYS,211,34564,University Physics: Mechanics,67,50,23,29,23,14,13,9,14,10,8,17,7,1,3.03,"Selen, Mats A"
PHYS,211,34566,University Physics: Mechanics,39,32,20,23,19,16,17,24,15,11,12,15,3,1,2.78,"Selen, Mats A"
PHYS,212,43044,University Physics: Elec & Mag,32,37,22,29,32,41,23,20,24,11,6,8,3,1,2.84,"Grosse Perdekam, Matthias"
PHYS,212,34734,University Physics: Elec & Mag,29,41,28,32,30,33,31,25,19,12,5,4,6,0,2.86,"Grosse Perdekam, Matthias"
PHYS,212,34736,University Physics: Elec & Mag,27,47,33,24,21,30,30,26,17,10,9,11,6,1,2.82,"Hooberman, Benjamin"
PHYS,212,55938,University Physics: Elec & Mag,45,27,22,12,19,16,12,23,12,15,6,11,5,3,2.83,"Hooberman, Benjamin"
PHYS,213,34643,Univ Physics: Thermal Physics,28,30,20,26,27,27,6,14,9,8,6,8,10,0,2.85,"Gadway, Bryce"
PHYS,213,34645,Univ Physics: Thermal Physics,31,34,20,38,42,33,18,15,11,12,3,3,6,0,2.95,"Gadway, Bryce"
PHYS,214,34891,Univ Physics: Quantum Physics,31,25,24,27,35,16,14,17,7,6,4,1,2,1,3.07,"Gadway, Bryce"
PHYS,214,34894,Univ Physics: Quantum Physics,20,36,24,43,46,32,16,30,10,7,6,3,3,4,2.93,"Gadway, Bryce"
PHYS,225,55728,Relativity & Math Applications,18,37,42,22,16,12,5,5,1,0,1,0,1,1,3.45,"Gollin, George D"
PHYS,325,32694,Classical Mechanics I,14,21,13,12,17,6,5,6,5,1,2,2,3,3,3.1,"Makins, Naomi C"
PHYS,326,32751,Classical Mechanics II,4,10,5,4,10,7,8,0,4,0,3,0,4,0,2.79,"Adshead, Peter J"
PHYS,401,32710,Classical Physics Lab,2,10,11,5,1,0,1,0,2,0,0,0,5,0,3.07,"Colla, Eugene V"
PHYS,402,33052,Light,6,7,4,0,8,0,0,2,1,0,0,0,0,0,3.43,"Abbamonte, Peter M"
PHYS,403,30674,Modern Experimental Physics,8,13,0,0,1,0,0,0,0,0,0,0,0,0,3.95,"Colla, Eugene V"
PHYS,404,57729,Electronic Circuits,1,2,2,5,5,5,1,1,0,0,0,0,0,0,3.12,"Giannetta, Russell W"
PHYS,419,34926,"Space, Time, and Matter-ACP",1,7,9,8,5,1,1,2,0,0,1,1,10,1,2.56,"Weaver, Christopher G"
PHYS,427,30681,Thermal & Statistical Physics,1,4,9,6,12,7,2,4,0,2,0,0,1,0,2.98,"Chemla, Yann R"
PHYS,435,32763,Electromagnetic Fields I,19,13,9,10,12,14,19,0,3,4,2,2,3,2,2.96,"Willenbrock, Scott S"
PHYS,436,32773,Electromagnetic Fields II,7,12,14,17,6,2,4,1,2,0,0,0,0,0,3.42,"Neubauer, Mark"
PHYS,460,30688,Condensed Matter Physics,2,2,3,8,1,4,2,5,2,3,2,0,2,0,2.54,"MacDougall, Gregory"
PHYS,475,63376,Introduction to Biophysics,4,9,6,7,8,2,3,3,0,0,1,0,0,0,3.28,"Selvin, Paul R"
PHYS,485,30685,Atomic Phys & Quantum Theory,2,6,10,6,2,6,7,2,0,0,0,3,0,1,3.02,"Martinez Outsch, Verena I"
PHYS,486,32793,Quantum Physics I,24,8,8,16,4,2,9,3,3,3,3,3,2,0,3.06,"Beck, Douglas H"
PHYS,487,32796,Quantum Physics II,5,13,5,3,8,3,0,0,0,0,0,0,0,0,3.58,"Wiss, James E"
PHYS,508,52340,Mathematical Physics I,3,5,9,7,0,2,0,4,0,0,0,0,0,0,3.39,"Stone, Michael"
PHYS,580,30709,Quantum Mechanics I,1,10,6,10,4,5,0,0,0,0,0,0,1,0,3.37,"Clark, Bryan K"
PHYS,582,30717,General Field Theory,6,14,8,2,2,3,0,3,0,0,0,0,0,1,3.58,"Fradkin, Eduardo H"
PLPA,200,47801,"Plants, Pathogens, and People",0,38,0,0,36,0,0,9,0,0,1,0,1,1,3.28,"Eastburn, Darin M"
PLPA,407,43810,Diseases of Field Crops,2,12,2,2,6,0,1,2,0,2,1,0,0,1,3.27,"Mideros Mora, Santiago X"
POL,115,53619,Intro to Polish Culture,0,17,8,4,1,0,0,0,0,0,0,0,0,0,3.79,"Gasyna, George Z"
PS,100,32817,Intro to Political Science,13,34,18,8,12,7,6,4,1,2,0,2,1,1,3.36,"Ksiazkiewicz, Aleksander"
PS,100,32816,Intro to Political Science,3,18,10,17,16,6,3,2,4,0,0,0,2,0,3.2,"Kourtikakis, Konstantinos"
PS,100,54020,Intro to Political Science,0,11,5,1,3,1,0,0,0,0,0,0,0,0,3.68,"Evans, Jillian E"
PS,100,47375,Intro to Political Science,1,10,3,2,7,1,0,1,0,0,0,0,0,0,3.49,"Lassi, Thomas L"
PS,101,38476,Intro to US Gov & Pol,21,43,33,17,29,19,6,9,3,1,4,0,5,0,3.23,"Sin, Gisela"
PS,101,43072,Intro to US Gov & Pol,0,0,5,6,6,5,12,14,5,3,3,3,7,1,2.07,"Selin, Jennifer L"
PS,101,63033,Intro to US Gov & Pol,0,44,15,6,4,0,0,1,0,1,0,0,1,1,3.7,"Uhall, Michael B"
PS,199,55924,Civic Leadership,3,5,6,6,2,0,1,0,0,0,0,0,0,0,3.58,"Johnson, Timothy V"
PS,202,40308,Religion & Politics in the US,0,22,11,10,20,3,2,2,1,0,2,0,0,0,3.32,"Rudolph, Thomas J"
PS,220,40309,Intro to Public Policy,0,21,1,4,41,1,3,19,0,0,9,0,5,0,2.7,"Ashley, Jeffrey S"
PS,224,67345,Politics of the National Parks,39,10,5,2,5,2,0,2,0,0,1,0,6,0,3.42,"Neville, Audrey C"
PS,240,47845,Intro to Comp Politics,0,13,2,1,1,1,0,0,1,0,0,0,2,0,3.33,"Burke, Amanda E"
PS,241,43107,Comp Politics in Dev Nations,4,14,7,14,8,9,4,4,3,1,0,4,2,0,2.96,"Livny, Avital"
PS,241,67344,Comp Politics in Dev Nations,0,15,11,5,4,2,3,2,2,1,1,1,10,1,2.66,"Morelock, Jessica L"
PS,270,32873,Intro to Political Theory,10,22,13,12,5,4,6,1,0,1,0,0,1,1,3.45,"Miller, Benjamin M"
PS,280,38360,Intro to Intl Relations,0,6,5,2,4,3,3,0,0,0,0,0,1,0,3.17,"Pack, Tyler J"
PS,280,38451,Intro to Intl Relations,13,40,16,6,3,1,3,0,0,0,0,0,1,0,3.73,"Nagashima, Daniel"
PS,280,39376,Intro to Intl Relations,7,7,7,9,12,7,6,7,7,0,8,0,4,0,2.64,"Chaudoin, Robert S"
PS,301,30635,The US Constitution I,2,9,12,17,12,12,5,8,1,0,1,1,3,1,2.94,"Uribe-McGuire, Alicia B"
PS,303,43862,The US Congress,11,10,7,11,7,5,7,1,1,0,0,0,1,1,3.29,"Sin, Gisela"
PS,312,35202,Politics and the Media,1,0,5,6,5,7,7,7,5,3,0,0,3,1,2.42,"Althaus, Scott"
PS,321,59712,Principles of Public Policy,1,4,1,7,9,3,4,7,0,1,0,1,3,1,2.62,"Hinchliffe, Joseph"
PS,390,46741,American Foreign Policy,2,19,10,13,9,12,3,2,1,2,2,1,7,0,2.9,"Rumsey, Jessie G"
PSM,501,54911,PSM Industry Seminar I,22,4,3,0,0,0,1,0,0,0,0,0,0,0,3.91,"Bosecker, Natalie B"
PSYC,100,35690,Intro Psych,2,3,5,6,9,5,0,2,4,2,2,2,3,0,2.56,"Travis, Lisa L"
PSYC,100,35695,Intro Psych,8,0,5,9,9,0,5,3,2,2,1,0,1,0,2.93,"Travis, Lisa L"
PSYC,100,35699,Intro Psych,0,6,6,7,12,0,4,5,2,1,0,0,2,0,2.87,"Travis, Lisa L"
PSYC,100,52334,Intro Psych,4,4,6,5,8,3,6,2,2,3,0,0,1,0,2.91,"Travis, Lisa L"
PSYC,100,50609,Intro Psych,1,3,3,6,7,4,7,5,1,2,1,0,3,0,2.57,"Travis, Lisa L"
PSYC,100,35704,Intro Psych,3,4,5,10,5,9,5,2,2,2,1,0,0,0,2.94,"Travis, Lisa L"
PSYC,100,35716,Intro Psych,3,6,5,6,6,6,3,3,4,2,1,0,2,0,2.8,"Travis, Lisa L"
PSYC,100,43472,Intro Psych,3,6,3,7,9,3,1,5,3,4,1,0,1,0,2.8,"Travis, Lisa L"
PSYC,100,35719,Intro Psych,3,6,2,6,7,7,2,6,3,2,1,1,2,0,2.69,"Travis, Lisa L"
PSYC,100,35723,Intro Psych,1,7,8,2,5,6,6,2,2,2,2,0,2,1,2.78,"Travis, Lisa L"
PSYC,100,35726,Intro Psych,2,8,3,10,6,3,5,3,0,2,0,1,2,1,2.92,"Travis, Lisa L"
PSYC,100,35368,Intro Psych,1,3,1,5,9,3,3,1,1,4,0,0,0,0,2.82,"Travis, Lisa L"
PSYC,100,35360,Intro Psych,2,4,2,8,9,9,3,1,4,3,0,0,1,0,2.8,"Travis, Lisa L"
PSYC,100,35381,Intro Psych,5,3,2,8,9,2,3,3,4,1,3,0,2,0,2.72,"Travis, Lisa L"
PSYC,100,35389,Intro Psych,2,2,6,6,6,9,1,2,3,2,1,0,1,0,2.81,"Travis, Lisa L"
PSYC,100,35403,Intro Psych,2,4,4,9,5,6,3,2,1,1,1,0,0,0,3.02,"Travis, Lisa L"
PSYC,100,35420,Intro Psych,3,3,3,5,6,4,2,3,0,4,1,0,3,0,2.63,"Travis, Lisa L"
PSYC,100,35725,Intro Psych,3,5,2,3,8,1,2,4,1,1,1,1,4,0,2.59,"Travis, Lisa L"
PSYC,100,35499,Intro Psych,6,3,5,4,3,0,0,0,0,0,0,0,0,0,3.65,"Travis, Lisa L"
PSYC,100,35455,Intro Psych,3,5,1,12,8,3,1,5,1,1,0,0,2,0,2.93,"Travis, Lisa L"
