Subject,Course,CRN,Course Title,Course Section,Sched Type,Term,A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,W,Average Grade,Primary Instructor
MUSC,482,72921,Hindsley Symphonic Band,A,PR,120231,0,47,1,1,0,0,0,0,0,0,0,0,0,0,3.98,"Fleming, Kimberly J"
MUSC,484,72922,Concert Band,A,PR,120231,0,82,0,0,1,0,0,0,0,0,0,0,0,0,3.99,"Rudy, Hannah L"
MUSC,484,73567,Concert Band,B,PR,120231,0,64,0,0,1,0,0,0,0,0,0,0,0,0,3.98,"Brinberg, Isaac H"
MUSE,250,56970,The World Through Museums,1,LCD,120231,9,11,3,2,3,0,0,2,0,0,1,0,1,0,3.49,"Frankenberg, Susan R"
NPRE,101,34624,Introduction to Energy Sources,A,LEC,120231,1,15,3,6,11,3,2,1,0,2,2,0,2,0,3.07,"Connolly, Nicholas A"
NPRE,199,34684,Undergraduate Seminar,A,LCD,120231,15,16,0,0,1,0,0,1,0,0,0,1,0,0,3.81,"Uddin, Rizwan"
NPRE,247,34695,Modeling Nuclear Energy System,C,LCD,120231,1,3,2,3,5,2,2,1,1,2,1,0,0,0,2.85,"Munk, Madicken"
NPRE,349,74670,Intro to NPRE Heat Transfer,A,LCD,120231,1,4,1,3,6,0,1,4,1,0,1,1,1,1,2.72,"Uddin, Rizwan"
NPRE,402,34697,Nuclear Power Engineering,D3,LCD,120231,4,34,21,25,17,10,1,3,0,0,0,0,0,0,3.47,"Ragheb, Magdi"
NPRE,429,68869,Plasma Engineering,D1,LCD,120231,1,9,2,2,7,1,1,0,1,0,0,0,0,0,3.4,"Ruzic, David N"
NPRE,441,34725,Radiation Protection,E,LCD,120231,5,11,8,5,5,3,0,2,0,0,0,0,0,0,3.51,"Meng, Ling J"
NPRE,442,48424,Radioactive Waste Management,A,LCD,120231,4,6,3,3,5,0,1,1,1,0,0,1,0,1,3.31,"Roy, William R"
NPRE,451,34751,NPRE Laboratory,AE1,LCD,120231,2,2,5,3,3,1,4,0,0,1,0,0,0,1,3.17,"Di Fulvio, Angela"
NPRE,455,34761,Neutron Diffusion & Transport,N,LCD,120231,0,11,2,4,8,2,2,0,1,0,1,1,2,1,3,"Kozlowski, Tomasz"
NPRE,470,53124,Fuel Cells & Hydrogen Sources,A,LCD,120231,4,13,9,17,8,2,0,0,0,0,0,0,0,1,3.53,"Kim, Kyu Jung"
NPRE,475,53126,Wind Power Systems,UG,LCD,120231,18,25,17,21,4,0,1,0,1,0,0,0,0,0,3.69,"Ragheb, Magdi"
NPRE,480,34770,Energy and Security,AE1,LCD,120231,2,24,10,6,1,0,0,0,0,0,0,0,0,1,3.81,"Buckley, Bryan D"
NPRE,483,34783,Seminar on Security,A,LCD,120231,9,10,1,0,1,0,0,0,0,0,0,0,0,0,3.94,"Stubbins, James F"
NPRE,521,34799,Interact of Radiation w/Matter,A,LCD,120231,6,11,4,1,0,0,0,0,0,0,0,0,0,0,3.91,"Bezryadin, Alexey"
NPRE,526,72305,Plasma-Material Interactions,PMI,LCD,120231,0,17,2,1,0,0,0,1,0,0,0,0,0,1,3.84,"Curreli, Davide"
NRES,100,34947,Fundamentals of Env Sci,AL1,ONL,120231,42,50,28,13,9,5,5,2,5,2,5,1,8,0,3.35,"Ugarte, Carmen M"
NRES,101,60210,Wildlife Conservation,A,ONL,120231,48,33,17,8,11,3,3,5,0,0,2,0,2,1,3.58,"Ward, Michael P"
NRES,105,69995,Climate Change and Ecosystems,A,ONL,120231,10,63,34,21,25,14,13,14,4,5,5,2,18,2,2.97,"Fraterrigo, Jennifer M"
NRES,201,34993,Introductory Soils,AL1,LEC,120231,1,10,4,3,16,3,3,4,2,2,5,0,0,0,2.84,"Arai, Yuji"
NRES,287,41122,Environment and Society,AL1,LEC,120231,10,39,25,13,10,7,6,3,2,0,1,1,2,0,3.4,"Van Riper, Carena J"
NRES,325,46867,Natural Resource Policy Mgmt,A,LCD,120231,19,20,8,9,7,6,3,5,0,0,1,0,0,1,3.47,"Wardropper, Chloe B"
NRES,407,44442,Wildlife Population Ecology,AL1,LEC,120231,12,9,5,7,3,3,0,2,0,0,0,0,0,0,3.58,"Pollock, Henry S"
NRES,420,35115,Restoration Ecology,AL1,LEC,120231,16,0,1,3,3,0,1,1,2,0,0,0,1,0,3.37,"Miller, James R"
NRES,421,35125,Quantitative Methods in NRES,AE1,LCD,120231,71,11,7,3,8,1,2,2,0,0,1,0,1,1,3.74,"Yannarell, Anthony"
NRES,429,48215,Aquatic Ecosystem Conservation,E1,LCD,120231,3,9,2,11,2,1,1,2,0,1,0,0,1,0,3.28,"Dennis, Clark E"
NRES,455,39380,Adv GIS for Nat Res Planning,AL1,LBD,120231,20,19,2,3,4,0,0,0,0,0,0,0,0,0,3.86,"Stickley, Samuel F"
NRES,456,46996,Integrative Ecosystem Mgmt,A,LCD,120231,44,13,5,7,2,2,1,2,1,0,1,0,0,1,3.72,"Miller, James R"
NRES,474,35177,Soil and Water Conservation,AL1,LEC,120231,2,5,13,4,0,2,2,0,0,1,0,1,0,0,3.37,"Wander, Michelle M"
NRES,488,55916,Soil Fertility and Fertilizers,L1,LEC,120231,1,3,0,0,4,3,1,6,1,0,0,0,3,0,2.36,"Mulvaney, Richard L"
PHIL,102,66739,Logic and Reasoning,ONL,ONL,120231,9,8,9,8,2,4,2,3,3,0,3,0,7,1,2.81,"Muntean, Ioan L"
PHIL,103,35439,Logic and Reasoning QR II,AD1,DIS,120231,3,8,3,2,0,2,2,1,0,0,0,0,1,0,3.35,"Nowakowski, Paul"
PHIL,107,35458,Intro to Political Philosophy,A1,LCD,120231,6,4,5,3,2,3,0,2,1,0,0,0,0,0,3.39,"Savonius-Wroth, Sami-Juha"
PHIL,202,35462,Symbolic Logic,D,LEC,120231,4,11,7,1,3,3,2,0,4,0,1,0,3,0,3.04,"Lee, Seungil"
PHIL,203,35463,Ancient Philosophy,N,LCD,120231,0,27,11,12,8,0,0,0,2,0,0,0,1,0,3.54,"Biondi, Zachary"
PHIL,206,35464,Early Modern Philosophy,X,LCD,120231,0,10,5,9,9,2,0,1,1,0,2,0,0,0,3.24,"Biondi, Zachary"
PHIL,223,71927,Minds & Machines,MM,LCD,120231,4,4,11,8,3,5,4,2,0,4,1,1,4,0,2.78,"Muntean, Ioan L"
PHIL,422,43036,Recent Developments in Ethics,U3,LCD,120231,0,11,5,6,4,2,0,0,0,0,0,0,0,1,3.56,"Biondi, Zachary"
PHIL,425,35512,Philosophy of Mind,U1,LCD,120231,0,3,6,2,3,1,3,0,0,0,1,3,2,0,2.62,"Leland, Patrick R"
PHIL,426,45791,Metaphysics,U1,LCD,120231,1,14,10,5,4,5,1,0,2,0,0,1,5,0,3.04,"Saenz, Noel B"
PHIL,439,39168,Philosophy of Mathematics,UG,LCD,120231,4,4,6,0,5,2,1,2,0,0,0,0,3,0,3.01,"Kishida, Kohei"
PHIL,454,71948,Advanced Symbolic Logic,UOL,LCD,120231,1,5,6,6,3,2,0,1,0,0,0,0,0,0,3.45,"Kishida, Kohei"
PHYS,101,35570,College Physics: Mech & Heat,A1,LEC,120231,26,9,8,7,15,9,11,10,9,7,4,3,0,0,2.86,"Ansell, Katherine A"
PHYS,101,35571,College Physics: Mech & Heat,A2,LEC,120231,36,29,11,8,18,17,14,15,12,8,5,5,1,0,2.95,"Ansell, Katherine A"
PHYS,102,35773,College Physics: E&M & Modern,A1,LEC,120231,11,37,21,18,23,14,9,7,6,2,1,0,0,0,3.25,"Holder, Gilbert"
PHYS,102,35774,College Physics: E&M & Modern,A2,LEC,120231,15,30,26,20,23,16,12,12,8,3,3,1,2,0,3.08,"Holder, Gilbert"
PHYS,211,35801,University Physics: Mechanics,A1,LEC,120231,46,46,34,27,30,23,20,20,19,8,7,6,3,0,3.02,"Stelzer, Timothy J"
PHYS,211,35802,University Physics: Mechanics,A2,LEC,120231,55,60,32,26,31,26,26,15,14,1,4,2,0,0,3.24,"Stelzer, Timothy J"
PHYS,211,35803,University Physics: Mechanics,A3,LEC,120231,50,54,36,28,24,27,20,25,10,9,7,3,2,0,3.12,"Tsokaros, Antonios"
PHYS,211,35804,University Physics: Mechanics,A4,LEC,120231,19,34,29,26,29,34,27,20,23,17,10,4,8,2,2.71,"Tsokaros, Antonios"
PHYS,212,38029,University Physics: Elec & Mag,A1,LEC,120231,58,38,22,26,24,17,12,15,10,10,3,6,4,2,3.12,"Kou, Angela"
PHYS,212,38032,University Physics: Elec & Mag,A2,LEC,120231,19,14,7,12,4,7,6,7,5,2,3,6,2,1,2.92,"Kwiat, Paul G"
PHYS,212,52875,University Physics: Elec & Mag,A3,LEC,120231,31,22,10,5,6,10,11,11,10,6,4,8,5,1,2.82,"Kwiat, Paul G"
PHYS,213,68939,Univ Physics: Thermal Physics,A1,LEC,120231,56,31,17,23,10,13,5,10,21,1,1,2,0,1,3.27,"Wagner, Lucas K"
PHYS,213,68940,Univ Physics: Thermal Physics,A2,LEC,120231,53,43,17,11,11,17,14,8,14,3,2,4,2,1,3.23,"Wagner, Lucas K"
PHYS,213,68941,Univ Physics: Thermal Physics,A3,LEC,120231,60,54,17,14,20,10,12,14,7,2,1,0,2,1,3.39,"Covey, Jacob P"
PHYS,214,38329,Univ Physics: Quantum Physics,A1,LEC,120231,42,44,21,8,13,7,9,12,3,1,1,1,0,0,3.45,"Covey, Jacob P"
PHYS,214,38330,Univ Physics: Quantum Physics,A2,LEC,120231,55,54,24,18,10,19,13,12,11,1,1,0,1,0,3.38,"Covey, Jacob P"
PHYS,214,38331,Univ Physics: Quantum Physics,A3,LEC,120231,50,30,22,11,15,8,8,6,12,2,2,2,2,0,3.3,"Wagner, Lucas K"
PHYS,225,53724,Relativity & Math Applications,A,LEC,120231,18,16,17,16,16,14,8,7,3,2,3,0,1,0,3.14,"Kahn, Yonatan F"
PHYS,280,38668,Nuclear Weapons & Arms Control,A,LEC,120231,10,20,5,2,8,1,1,0,1,0,1,1,0,0,3.55,"Grosse Perdekam, Matthias"
PHYS,325,38566,Classical Mechanics I,A,LEC,120231,33,13,18,13,13,7,2,2,2,4,1,1,0,1,3.39,"Kuo, Eric P"
PHYS,326,38582,Classical Mechanics II,A,LEC,120231,2,8,8,7,7,3,1,2,0,0,1,0,1,0,3.23,"Golding, Ido"
PHYS,370,74441,Intro to Quant Info and Comp,A,LEC,120231,11,5,1,2,1,3,1,0,0,0,0,0,0,0,3.65,"Beck, Douglas H"
PHYS,371,74442,Design Like a Physicist,A,LAB,120231,3,21,7,2,0,0,0,0,0,0,0,0,1,0,3.78,"Longo, Riccardo"
PHYS,401,38571,Classical Physics Lab,A,LEC,120231,0,3,13,2,2,0,0,0,0,0,0,1,2,0,3.18,"Filippini, Jeffrey P"
PHYS,403,46820,Modern Experimental Physics,A,LAB,120231,7,12,3,3,0,1,0,0,0,0,0,0,0,0,3.83,"Colla, Eugene V"
PHYS,419,38575,"Space, Time, and Matter-ACP",A,LEC,120231,0,3,3,2,4,4,0,2,0,0,2,0,4,0,2.5,"Phillips, Philip W"
PHYS,427,36679,Thermal & Statistical Physics,A,OLC,120231,9,9,10,9,6,5,1,0,0,3,0,1,0,0,3.34,"Dahmen, Karin A"
PHYS,435,38588,Electromagnetic Fields I,A,LEC,120231,23,13,15,13,7,0,0,0,0,0,0,0,0,0,3.71,"Eckstein, James N"
PHYS,436,38593,Electromagnetic Fields II,A,LEC,120231,7,20,1,2,12,3,0,7,0,0,1,0,0,0,3.35,"Abbamonte, Peter M"
PHYS,460,73035,Condensed Matter Physics,A,LEC,120231,0,12,10,5,7,2,4,1,0,0,1,0,0,0,3.33,"Mahmood, Fahad"
PHYS,470,36729,Subatomic Physics,A,LEC,120231,3,5,3,3,3,3,0,1,1,0,0,1,0,0,3.23,"Neubauer, Mark"
PHYS,486,36737,Quantum Physics I,A,LEC,120231,4,9,8,9,5,10,3,2,2,0,0,0,0,0,3.22,"Faulkner, Thomas"
PHYS,487,36752,Quantum Physics II,A,LEC,120231,6,15,11,8,2,3,4,2,2,2,0,1,2,0,3.19,"Madhavan, Vidya"
PHYS,496,43749,Communicating in Physics,A,LEC,120231,4,11,5,1,0,0,0,0,0,0,0,0,0,0,3.89,"Elliott, Celia M"
PHYS,560,36787,Condensed Matter Physics I,A,LEC,120231,9,11,2,2,0,0,0,0,0,0,0,0,0,0,3.92,"Hughes, Taylor L"
PLPA,200,37737,"Plants, Pathogens, and People",ONL,ONL,120231,0,163,0,0,8,0,0,7,0,0,1,0,3,0,3.8,"Lambert, Kris N"
POL,115,61659,Intro to Polish Culture,A,LCD,120231,3,20,11,4,0,0,0,0,0,0,0,0,0,0,3.83,"Gasyna, George Z"
PS,100,37971,Intro to Political Science,AL1,LEC,120231,11,106,42,7,20,9,5,10,3,3,1,0,2,0,3.52,"Ksiazkiewicz, Aleksander"
PS,100,69118,Intro to Political Science,OL1,ONL,120231,17,21,13,4,5,7,0,0,2,1,0,0,0,0,3.59,"Kim, Moonyoung"
PS,101,38041,Intro to US Gov & Pol,AL1,LEC,120231,23,31,9,4,1,3,0,1,0,0,0,0,0,0,3.82,"Sin, Gisela"
PS,199,43731,Drones and Asymmetric Warfare,OL1,ONL,120231,0,15,9,3,6,4,0,0,0,0,0,0,0,1,3.56,"Grossman, Nicholas"
PS,201,38765,US Racial & Ethnic Politics,OL1,ONL,120231,28,15,8,2,5,2,2,0,1,1,1,0,3,0,3.49,"Warland, Soren M"
PS,201,38764,US Racial & Ethnic Politics,OL2,ONL,120231,19,15,9,9,2,6,1,2,0,1,0,0,4,0,3.36,"Mullins, Stephen T"
PS,220,46278,Intro to Public Policy,C,ONL,120231,11,70,0,2,15,1,0,5,0,1,3,0,7,1,3.41,"Ashley, Jeffrey S"
PS,224,63721,Politics of the National Parks,A,ONL,120231,1,13,14,8,7,11,2,3,4,0,3,0,6,0,2.84,"Pahre, Robert D"
PS,225,61932,Environmental Politics&Policy,A,LCD,120231,0,9,3,2,2,1,2,2,0,0,0,0,1,0,3.23,"Pahre, Robert D"
PS,230,49001,Intro to Pol Research,A,LCD,120231,13,13,3,0,1,1,1,1,0,0,0,0,0,1,3.79,"Cho, Jaeseok"
PS,230,49002,Intro to Pol Research,B,LCD,120231,9,8,1,0,6,1,0,0,0,0,0,0,1,0,3.55,"Moreira, Jair A"
PS,241,43219,Comp Politics in Dev Nations,BL1,LEC,120231,34,23,17,13,10,6,0,2,3,0,0,0,3,1,3.5,"Livny, Avital"
PS,270,38184,Intro to Political Theory,AL1,LEC,120231,14,32,13,14,9,2,0,3,1,0,0,0,1,0,3.58,"Miller, Benjamin M"
PS,280,39194,Intro to Intl Relations,TL1,LEC,120231,0,13,16,8,10,14,4,6,4,4,1,0,1,0,2.95,"Grossman, Nicholas"
PS,300,57684,Politics of the Internet,NG,LCD,120231,0,23,2,0,0,0,1,0,0,0,0,0,1,0,3.77,"Grossman, Nicholas"
PS,302,61878,The US Constitution II,A,LCD,120231,20,45,26,9,11,7,2,5,1,0,1,1,1,0,3.53,"Uribe-McGuire, Alicia B"
PS,305,38229,The US Supreme Court,OL1,ONL,120231,38,7,1,0,2,1,0,0,0,0,0,0,2,0,3.77,"Pryor, Matthew R"
PS,316,60393,Latina/Latino Politics,A,LCD,120231,17,5,2,1,2,0,0,0,0,0,0,0,0,0,3.88,"Rodriguez, Randy"
PS,320,74447,Public Opinion,A,LCD,120231,0,26,27,26,20,0,0,4,2,0,0,0,5,0,3.28,"Rudolph, Thomas J"
PS,321,39208,Principles of Public Policy,A,ONL,120231,0,1,32,14,15,6,4,1,1,0,0,0,2,1,3.19,"Hinchliffe, Joseph"
PS,344,72252,Gov & Pol of Japan,A,LCD,120231,1,8,4,1,2,1,0,2,1,0,0,0,1,1,3.25,"Nagashima, Daniel"
PS,370,70339,Justice in the Law,A,LCD,120231,74,34,13,14,15,6,6,3,2,3,1,0,2,0,3.56,"Miller, Benjamin M"
PS,381,74446,East Asian IR,A,LCD,120231,4,9,6,3,3,2,0,0,0,0,2,0,0,0,3.46,"Nagashima, Daniel"
PS,398,62312,Strategic Interntl Relations,A,LCD,120231,0,5,14,10,10,5,2,1,2,0,0,0,3,1,3.04,"Carroll, Robert J"
PSYC,100,37007,Intro Psych,B1,LCD,120231,4,7,9,7,5,4,4,1,2,0,0,0,1,0,3.2,"Saxsma, Matthew G"
PSYC,100,37009,Intro Psych,C1,LCD,120231,2,17,8,4,6,4,3,0,0,2,1,1,0,0,3.31,"Erens, Jacqueline A"
PSYC,100,40739,Intro Psych,C4,LCD,120231,6,10,13,9,0,4,1,0,0,0,0,2,3,0,3.25,"Ding, Huiyu"
PSYC,100,37010,Intro Psych,D1,LCD,120231,4,8,8,7,12,4,0,3,1,0,0,0,1,0,3.23,"Erens, Jacqueline A"
PSYC,100,40738,Intro Psych,D4,LCD,120231,5,12,11,9,4,2,2,1,1,0,0,0,0,0,3.49,"Ding, Huiyu"
PSYC,100,37011,Intro Psych,E1,LCD,120231,4,20,7,2,6,3,3,1,0,0,0,0,0,0,3.55,"Xu, Jing"
PSYC,100,37012,Intro Psych,F1,LCD,120231,2,13,8,2,9,6,3,2,0,0,1,1,1,0,3.16,"Cerna, Jonathan"
PSYC,100,48857,Intro Psych,F4,LCD,120231,2,11,7,5,7,5,2,2,2,0,0,0,3,1,3.06,"Whitlock, Jonathon S"
PSYC,100,37013,Intro Psych,G1,LCD,120231,3,16,8,5,8,1,4,0,0,0,1,0,1,0,3.38,"Cerna, Jonathan"
PSYC,100,37014,Intro Psych,G4,LCD,120231,1,7,4,3,7,3,2,1,1,0,0,0,1,0,3.13,"Whitlock, Jonathon S"
PSYC,100,37017,Intro Psych,K1,LCD,120231,4,16,12,4,6,1,1,0,1,0,0,0,0,0,3.6,"Unal, Belgin"
PSYC,100,37018,Intro Psych,L1,LCD,120231,3,11,7,8,2,5,2,4,1,1,1,0,0,0,3.21,"Unal, Belgin"
PSYC,100,37019,Intro Psych,M1,LCD,120231,3,18,9,8,4,1,2,1,0,0,0,1,1,0,3.45,"Quan, Xiang"
PSYC,100,37020,Intro Psych,N1,LCD,120231,3,10,12,5,7,1,3,0,1,0,1,0,2,0,3.24,"Quan, Xiang"
PSYC,100,37006,Intro Psych,N4,LCD,120231,3,16,9,5,5,3,0,0,0,1,0,1,3,0,3.28,"Zhang, Jingfeng"
PSYC,100,45067,Intro Psych,P4,LCD,120231,4,11,6,3,4,1,0,0,0,0,2,1,3,1,3.12,"Zhang, Jingfeng"
PSYC,201,37035,Intro to Social Psych,B,LEC,120231,3,5,6,4,6,4,3,0,1,1,0,2,1,1,2.98,"Shenouda, Christine K"
PSYC,201,37036,Intro to Social Psych,C,LEC,120231,6,10,7,5,7,1,0,3,0,0,2,0,1,0,3.29,"Shenouda, Christine K"
PSYC,201,37041,Intro to Social Psych,E,LEC,120231,6,13,6,4,6,6,1,2,0,0,1,0,1,1,3.32,"Shenouda, Christine K"
PSYC,201,40680,Intro to Social Psych,F,LEC,120231,7,8,6,0,7,3,2,1,3,1,0,0,2,0,3.1,"Shenouda, Christine K"
PSYC,201,37040,Intro to Social Psych,H,LEC,120231,2,8,4,3,6,0,0,1,1,0,0,0,1,0,3.32,"Shenouda, Christine K"
PSYC,210,37042,Behavioral Neuroscience,A,LEC,120231,22,37,10,13,20,9,11,6,4,3,11,1,8,3,2.97,"Juraska, Janice M"
PSYC,216,37050,Child Psych,A,LEC,120231,39,24,23,15,30,16,15,8,5,8,7,6,4,1,3,"Rudolph, Karen D"
PSYC,224,37061,Cognitive Psych,A,LEC,120231,0,120,0,0,53,0,0,50,0,0,20,0,10,0,3,"Dulas, Michael R"
PSYC,230,37062,Perception & Sensory Processes,A,LEC,120231,87,61,33,22,18,10,13,9,6,5,4,5,3,2,3.4,"Lleras, Alejandro"
PSYC,235,37183,Intro to Statistics,CL1,LEC,120231,5,4,6,0,5,1,2,3,4,3,1,1,3,1,2.6,"Huang, Yu"
PSYC,238,37215,Psychopathol & Probs in Living,A,LEC,120231,1,8,5,7,11,6,2,1,0,1,0,0,1,0,3.13,"Berenbaum, Howard"
PSYC,238,37216,Psychopathol & Probs in Living,B,LEC,120231,3,7,12,6,8,5,2,1,0,0,0,0,0,1,3.36,"Venerable, Walter J"
PSYC,238,37213,Psychopathol & Probs in Living,C,LEC,120231,0,4,4,5,7,3,0,1,0,0,0,0,0,0,3.26,"Berenbaum, Howard"
PSYC,238,37214,Psychopathol & Probs in Living,D,LEC,120231,5,9,8,8,9,4,0,3,0,0,0,0,0,1,3.38,"Venerable, Walter J"
PSYC,238,37218,Psychopathol & Probs in Living,H,LEC,120231,1,2,8,6,11,5,3,4,1,1,0,0,1,0,2.92,"Berenbaum, Howard"
PSYC,238,37219,Psychopathol & Probs in Living,I,LEC,120231,0,8,10,5,6,5,6,2,0,1,0,1,2,2,2.97,"Berenbaum, Howard"
PSYC,238,37220,Psychopathol & Probs in Living,J,LEC,120231,0,10,6,5,8,4,0,6,2,0,2,0,1,0,2.97,"Berenbaum, Howard"
PSYC,239,37221,Community Psych,A,LCD,120231,0,69,2,1,1,1,0,0,0,0,0,0,0,1,3.95,"Todd, Nathan R"
PSYC,245,37222,Industrial Org Psych,A,LEC,120231,26,54,14,13,13,2,0,4,2,2,0,0,2,0,3.58,"Alzate Vanegas, Juan M"
PSYC,248,39799,Learning and Memory,A,LEC,120231,0,150,0,0,37,0,0,13,0,0,6,0,4,0,3.54,"Yang, Runhan"
PSYC,250,37224,Psych of Personality,I,ONL,120231,62,23,12,18,7,10,4,7,2,0,0,0,4,1,3.48,"Roberts, Brent W"
PSYC,296,75104,Intro Current Topics in Psyc,BWR,LEC,120231,12,8,6,4,1,0,0,0,0,0,1,0,0,0,3.73,"Roberts, Brent W"
PSYC,302,67332,Applied Neuroscience,A,LCD,120231,13,43,26,12,18,9,5,10,0,1,1,1,1,0,3.37,"Rhodes, Justin S"
PSYC,318,43429,Psych of the Infant,A,LEC,120231,14,19,12,6,7,6,1,1,3,1,0,0,1,0,3.43,"Travis, Lisa L"
PSYC,320,60362,The Teenage Years,A,LEC,120231,97,29,16,19,11,4,6,3,3,3,2,1,2,1,3.58,"Wood, Erin E"
PSYC,328,65367,Psychology of Gender,A,LCD,120231,88,28,12,4,6,4,4,1,2,0,2,0,0,0,3.75,"Briley, Daniel A"
PSYC,331,39546,Cognitive Psych Lab,AL1,LEC,120231,0,10,2,4,4,2,0,1,1,0,0,0,2,0,3.14,"Montag, Jessica L"
PSYC,333,37306,Social Psych in Society Lab,AL1,LEC,120231,75,3,2,0,1,1,1,0,1,0,0,0,0,0,3.92,"Vahedi, Meisam"
PSYC,336,70314,Multiculturalism CC Res & Prac,CH,LCD,120231,15,7,1,3,3,0,0,0,0,0,0,1,0,0,3.71,"Hunter, Carla D"
PSYC,339,74908,Restorative Justice Principles,A,LEC,120231,0,30,2,6,3,1,0,1,0,0,0,0,1,0,3.66,"Lyubansky, Mikhail"
PSYC,341,37336,CounselCenterParaProfessional,CCP,LAB,120231,0,20,1,1,0,1,0,0,0,0,0,0,0,0,3.9,"Hunter, Carla D"
PSYC,355,74668,The Attentive Mind,A,LEC,120231,13,3,5,4,3,1,0,0,0,0,2,0,0,0,3.53,"Lleras Buetti, Simona"
PSYC,363,37414,Developmental Child Psych Lab,AL1,LEC,120231,2,35,6,4,4,2,0,1,0,0,1,0,1,0,3.64,"Hyde, Daniel"
PSYC,379,54499,Clinical/Abnormal Psych Lab,AL1,LEC,120231,0,22,12,13,15,9,4,6,1,1,2,0,4,1,3.04,"Berenbaum, Howard"
PSYC,402,54656,Intro Clin Neuropsych,UG,LCD,120231,8,15,6,2,1,1,0,0,0,0,0,0,0,0,3.83,"Dolcos, Sanda M"
PSYC,404,39534,Cognitive Neuroscience,AU3,LCD,120231,4,19,9,4,5,0,2,2,1,0,1,0,0,2,3.52,"Dolcos, Florin"
PSYC,413,43442,Adv Neurpsychopharmacology,AU3,LEC,120231,13,15,2,1,2,0,0,2,1,0,0,0,0,0,3.74,"Gulley, Joshua M"
PSYC,414,37249,"Brain, Learning, and Memory",U3,LEC,120231,0,32,9,9,9,6,4,8,7,2,3,2,0,1,3.07,"Hinman, James R"
PSYC,445,65369,Cognitive Neuroscience Lab,AL1,LCD,120231,5,3,7,5,4,7,1,2,3,1,3,0,0,0,2.94,"Sadaghiani, Sepideh"
PSYC,455,39536,Organizational Psych,AU3,LEC,120231,4,34,24,19,15,8,3,4,3,0,0,0,0,0,3.42,"Choi, Jinsoo"
PSYC,465,37417,Personality and Soc Dev,AU3,LEC,120231,16,43,9,4,6,0,2,1,0,0,0,0,1,0,3.75,"Ruedas-Gracia, Nidia"
PSYC,468,39637,Psych and Law,AU3,LEC,120231,10,29,19,8,9,7,4,3,1,3,0,1,3,1,3.3,"Ashur, Yarden"
PSYC,496,45974,Programming and Data Sci w R,ADH,LEC,120231,3,17,1,2,0,0,0,0,0,0,0,0,0,0,3.93,"Adhimoolam, Babu"
PSYC,496,37462,IntroCounselingParaprofessProg,CCP,LEC,120231,0,22,1,0,0,0,0,0,0,0,1,0,0,0,3.86,"Schlesinger, Rebecca A"
PSYC,496,40579,RJ: Schoolyards and Prison Yar,ML3,LEC,120231,0,23,2,0,0,1,1,0,0,0,0,0,0,0,3.86,"Lyubansky, Mikhail"
PSYC,507,68604,Statistical Methods II,B,LEC,120231,0,20,1,1,0,0,0,0,0,0,0,0,0,0,3.95,"Koehn, Hans F"
REHB,330,74611,Disability in American Society,ON1,ONL,120231,38,54,54,12,18,6,5,3,2,1,0,0,3,0,3.56,"Chiu, Chung-Yi"
REHB,330,70487,Disability in American Society,ON2,ONL,120231,59,71,0,0,14,0,0,4,0,0,2,0,8,0,3.62,"Jan, Yih-Kuen"
REL,101,74569,Bible as Literature,A,LCD,120231,13,4,2,0,0,0,1,0,0,0,1,0,1,0,3.58,"Layton, Richard A"
REL,109,66735,Religion & Society in West II,E,ONL,120231,0,75,9,2,2,0,0,0,0,0,0,0,2,0,3.84,"Ebel, Jonathan H"
REL,110,66749,World Religions,ADA,DIS,120231,3,10,2,1,2,0,1,3,2,0,1,2,1,0,2.95,"Haight, Nicholas B"
REL,110,66750,World Religions,ADB,DIS,120231,3,15,6,1,0,1,0,0,0,1,1,0,0,1,3.66,"Haight, Nicholas B"
REL,110,66751,World Religions,ADC,DIS,120231,5,4,9,4,4,2,1,0,0,0,0,0,0,0,3.52,"Haight, Nicholas B"
REL,110,66754,World Religions,ADF,DIS,120231,22,2,2,1,1,0,0,0,0,0,0,0,1,0,3.78,"Justice, David C"
REL,110,66755,World Religions,ADG,DIS,120231,19,5,1,1,1,0,0,0,0,1,0,0,0,0,3.83,"Justice, David C"
REL,110,66756,World Religions,ADH,DIS,120231,19,1,3,2,0,0,0,0,0,1,1,0,0,0,3.7,"Robinson, Sarah R"
REL,110,66757,World Religions,ADI,DIS,120231,16,3,3,0,1,0,0,1,0,0,0,1,2,0,3.43,"Justice, David C"
REL,110,66758,World Religions,ADJ,DIS,120231,19,6,1,1,0,0,0,1,1,1,0,0,0,0,3.73,"Ward, Michael P"
REL,110,66760,World Religions,ADL,DIS,120231,8,8,5,2,1,0,0,1,0,1,1,1,0,0,3.46,"Ward, Michael P"
REL,110,66762,World Religions,ADM,DIS,120231,27,1,0,0,0,0,1,0,0,0,0,0,0,0,3.94,"Werkheiser, Amy R"
REL,110,66769,World Religions,ADN,DIS,120231,25,1,1,0,0,0,1,1,0,1,0,0,0,0,3.78,"Werkheiser, Amy R"
REL,110,66775,World Religions,ADP,OD,120231,17,5,3,1,0,1,0,0,1,0,0,1,0,1,3.7,"Rives, Turner H"
REL,110,66776,World Religions,ADQ,DIS,120231,15,6,1,1,0,0,0,1,1,0,0,0,0,0,3.79,"Ward, Michael P"
