CRN,Course Subject,Course Number,Course Title,Course Section,Sched Type,Term,Primary Instructor,A Range,B Range,C Range,D Range,A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,W,Average Grade
30635,PS,301,The US Constitution I,A,LCD,120188,"Simmons, James T",,,,,4,9,8,9,13,9,2,6,6,4,0,1,5,1,2.72
43862,PS,303,The US Congress,B,LCD,120188,"Sin, Gisela",,,,,24,27,10,3,7,5,2,1,0,0,0,1,2,0,3.57
35202,PS,312,Politics and the Media,SA,LCD,120188,"Althaus, Scott",,,,,2,8,7,20,9,9,8,8,2,0,0,0,2,1,2.95
32894,PS,322,Law and Public Policy,JH,LCD,120188,"Hinchliffe, Joseph",,,,,0,14,20,7,16,0,1,3,1,1,0,0,4,2,3.16
61689,PS,323,Law and Representation,A,LCD,120188,"Cho, Wendy K",,,,,0,10,7,9,23,11,7,8,5,0,0,1,0,0,2.91
39386,PS,348,Gov & Pol in Western Europe,A,LCD,120188,"Kourtikakis, Konstantinos",,,,,11,36,12,15,15,8,4,3,1,1,0,0,2,1,3.4
54911,PSM,501,PSM Industry Seminar I,A,LEC,120188,"Bosecker, Natalie B",,,,,15,2,3,0,0,1,0,0,0,0,0,0,0,0,3.89
35690,PSYC,100,Intro Psych,A1,LCD,120188,"Travis, Lisa L",,,,,1,11,2,4,11,4,5,4,0,1,1,0,0,0,3.05
35695,PSYC,100,Intro Psych,A2,LCD,120188,"Travis, Lisa L",,,,,0,1,2,5,11,6,2,6,1,0,6,2,1,0,2.39
38866,PSYC,100,Intro Psych,AAP,LCD,120188,"Travis, Lisa L",,,,,0,8,3,5,3,1,0,0,0,2,2,0,0,0,3.17
35699,PSYC,100,Intro Psych,B1,LCD,120188,"Travis, Lisa L",,,,,0,12,6,8,11,2,2,2,0,0,1,0,0,0,3.29
52334,PSYC,100,Intro Psych,B2,LCD,120188,"Travis, Lisa L",,,,,0,3,2,5,13,5,2,7,3,1,2,0,2,0,2.56
50609,PSYC,100,Intro Psych,B3,LCD,120188,"Travis, Lisa L",,,,,0,10,2,2,9,9,4,5,0,3,2,0,0,0,2.83
35704,PSYC,100,Intro Psych,B4,LCD,120188,"Travis, Lisa L",,,,,0,2,0,2,11,7,5,8,1,3,2,1,2,0,2.33
35716,PSYC,100,Intro Psych,C1,LCD,120188,"Travis, Lisa L",,,,,0,14,8,7,9,1,0,5,0,0,1,0,1,0,3.25
43472,PSYC,100,Intro Psych,C3,LCD,120188,"Travis, Lisa L",,,,,0,7,5,6,16,5,4,2,1,0,0,0,1,0,3.04
35719,PSYC,100,Intro Psych,C4,LCD,120188,"Travis, Lisa L",,,,,1,6,4,7,12,3,1,5,0,1,4,1,3,0,2.67
35723,PSYC,100,Intro Psych,D1,LCD,120188,"Travis, Lisa L",,,,,0,2,4,12,16,3,2,2,2,0,1,0,0,0,2.99
35726,PSYC,100,Intro Psych,D3,LCD,120188,"Travis, Lisa L",,,,,0,3,4,10,12,3,1,4,1,1,2,1,4,1,2.61
35368,PSYC,100,Intro Psych,D4,LCD,120188,"Travis, Lisa L",,,,,0,7,2,4,5,4,1,3,1,2,4,3,2,0,2.45
35360,PSYC,100,Intro Psych,E1,LCD,120188,"Travis, Lisa L",,,,,0,8,4,1,16,2,3,9,2,0,3,0,0,0,2.81
35381,PSYC,100,Intro Psych,E3,LCD,120188,"Travis, Lisa L",,,,,0,4,1,0,6,7,2,10,3,1,9,1,2,0,2.11
35389,PSYC,100,Intro Psych,F1,LCD,120188,"Travis, Lisa L",,,,,14,10,3,0,8,0,0,5,1,0,1,0,1,0,3.34
35403,PSYC,100,Intro Psych,F3,LCD,120188,"Travis, Lisa L",,,,,0,8,6,2,18,3,2,3,1,0,1,0,2,0,2.96
43393,PSYC,100,Intro Psych,F4,LCD,120188,"Travis, Lisa L",,,,,0,7,5,3,13,2,4,3,3,1,4,0,1,0,2.75
35420,PSYC,100,Intro Psych,G1,LCD,120188,"Travis, Lisa L",,,,,16,10,3,4,4,0,1,1,0,3,1,0,1,0,3.4
35725,PSYC,100,Intro Psych,G3,LCD,120188,"Travis, Lisa L",,,,,0,1,5,8,12,1,2,10,1,2,1,0,2,0,2.61
43394,PSYC,100,Intro Psych,G4,LCD,120188,"Travis, Lisa L",,,,,0,6,4,3,13,3,4,6,1,2,2,0,1,0,2.74
35455,PSYC,100,Intro Psych,K1,LCD,120188,"Travis, Lisa L",,,,,0,9,3,2,10,4,8,1,0,0,3,0,1,0,2.88
35481,PSYC,100,Intro Psych,M1,LCD,120188,"Travis, Lisa L",,,,,0,11,5,2,15,3,2,4,2,1,0,0,1,0,3.03
35487,PSYC,100,Intro Psych,N1,LCD,120188,"Travis, Lisa L",,,,,0,15,7,4,11,4,2,1,0,0,2,0,0,0,3.29
49229,PSYC,100,Intro Psych,N3,LCD,120188,"Travis, Lisa L",,,,,0,3,4,4,20,7,1,3,1,1,0,0,1,1,2.89
35492,PSYC,100,Intro Psych,P1,LCD,120188,"Travis, Lisa L",,,,,0,6,3,9,13,4,5,5,0,1,1,0,0,0,2.95
35394,PSYC,100,Intro Psych,P3,LCD,120188,"Travis, Lisa L",,,,,0,5,4,3,12,3,3,9,2,0,3,1,2,0,2.57
35476,PSYC,100,Intro Psych,PRH,LCD,120188,"Travis, Lisa L",,,,,0,2,0,1,5,5,2,1,1,0,2,1,1,0,2.41
35507,PSYC,100,Intro Psych,R1,LCD,120188,"Travis, Lisa L",,,,,0,3,1,6,14,2,1,8,0,0,2,1,2,0,2.6
35523,PSYC,100,Intro Psych,U1,LCD,120188,"Travis, Lisa L",,,,,0,1,0,3,7,3,1,9,2,0,1,1,1,0,2.36
35514,PSYC,100,Intro Psych,X,LEC,120188,"Srull, Thomas K",,,,,0,82,0,0,67,0,0,57,0,0,8,0,2,0,3.01
32917,PSYC,103,Intro Experimental Psych,AL1,LEC,120188,"Irwin, David E",,,,,0,19,0,0,24,0,0,7,0,0,2,0,3,0,2.98
35741,PSYC,201,Intro to Social Psych,A,LCD,120188,"Albarracin, Dolores",,,,,4,3,4,5,8,6,2,4,1,1,3,1,2,1,2.7
35742,PSYC,201,Intro to Social Psych,B,LCD,120188,"Albarracin, Dolores",,,,,4,12,7,2,9,5,1,2,5,0,0,0,0,0,3.22
35743,PSYC,201,Intro to Social Psych,C,LCD,120188,"Albarracin, Dolores",,,,,4,10,7,3,11,5,0,4,3,0,0,0,0,1,3.21
35744,PSYC,201,Intro to Social Psych,D,LCD,120188,"Albarracin, Dolores",,,,,4,9,6,3,12,6,2,1,3,0,0,0,1,0,3.14
35746,PSYC,201,Intro to Social Psych,E,LCD,120188,"Albarracin, Dolores",,,,,3,3,7,4,7,8,2,3,0,1,4,0,0,2,2.89
35747,PSYC,201,Intro to Social Psych,F,LCD,120188,"Albarracin, Dolores",,,,,6,6,3,1,5,8,1,3,2,1,5,0,0,2,2.85
35748,PSYC,201,Intro to Social Psych,G,LCD,120188,"Albarracin, Dolores",,,,,1,5,9,4,5,10,3,3,3,0,0,1,1,0,2.9
41856,PSYC,201,Intro to Social Psych,H,LCD,120188,"Albarracin, Dolores",,,,,3,6,4,6,6,7,4,3,2,0,1,1,2,0,2.84
35737,PSYC,201,Intro to Social Psych,I,LCD,120188,"Albarracin, Dolores",,,,,4,4,8,2,7,6,2,1,2,2,2,0,2,1,2.85
35740,PSYC,201,Intro to Social Psych,J,LCD,120188,"Albarracin, Dolores",,,,,2,3,9,3,7,3,1,7,3,1,1,3,2,1,2.62
64431,PSYC,204,Intro to Brain and Cognition,A,LEC,120188,"Dolcos, Sanda M",,,,,23,48,21,14,16,7,4,3,5,3,3,4,0,0,3.36
30673,PSYC,210,Behavioral Neuroscience,A,LEC,120188,"Juraska, Janice M",,,,,8,14,14,14,24,19,15,15,14,8,9,4,6,2,2.56
30675,PSYC,216,Child Psych,A,LEC,120188,"Rudolph, Karen D",,,,,0,83,0,0,58,0,0,31,0,0,14,0,3,0,3.08
30678,PSYC,224,Cognitive Psych,A,LEC,120188,"Sahakyan, Lili",,,,,0,77,0,0,63,0,0,28,0,0,10,0,8,2,3.03
30680,PSYC,230,Perception & Sensory Processes,A,LEC,120188,"Lleras Buetti, Simona",,,,,74,39,22,10,12,10,11,6,4,1,0,3,3,0,3.47
38052,PSYC,238,Psychopathol & Probs in Living,A,LEC,120188,"Lyubansky, Mikhail",,,,,0,14,10,4,6,5,3,0,2,0,0,0,1,0,3.28
38053,PSYC,238,Psychopathol & Probs in Living,B,LEC,120188,"Lyubansky, Mikhail",,,,,0,13,11,6,4,3,0,5,1,0,0,1,1,0,3.22
38054,PSYC,238,Psychopathol & Probs in Living,C,LEC,120188,"Lyubansky, Mikhail",,,,,0,13,5,6,7,2,0,4,1,1,0,0,2,0,3.11
38088,PSYC,238,Psychopathol & Probs in Living,D,LEC,120188,"Lyubansky, Mikhail",,,,,0,7,8,6,2,1,4,0,1,1,0,0,1,0,3.17
38091,PSYC,238,Psychopathol & Probs in Living,G,LEC,120188,"Lyubansky, Mikhail",,,,,0,15,12,9,5,1,1,1,0,1,1,0,0,0,3.44
38092,PSYC,238,Psychopathol & Probs in Living,H,LEC,120188,"Lyubansky, Mikhail",,,,,0,24,5,7,2,3,2,2,0,0,1,0,0,0,3.51
48047,PSYC,238,Psychopathol & Probs in Living,I,LEC,120188,"Lyubansky, Mikhail",,,,,0,23,6,7,2,2,1,1,0,0,0,0,1,0,3.56
48048,PSYC,238,Psychopathol & Probs in Living,J,LEC,120188,"Lyubansky, Mikhail",,,,,0,18,8,5,4,2,1,1,0,1,0,1,0,2,3.46
30683,PSYC,239,Community Psych,A,LEC,120188,"Todd, Nathan R",,,,,6,32,15,9,9,3,1,1,2,0,0,0,0,0,3.59
32647,PSYC,245,Industrial Org Psych,A,LEC,120188,"Newman, Daniel A",,,,,17,54,10,23,19,3,3,3,0,1,4,0,10,0,3.27
30686,PSYC,248,Learning and Memory,A,LEC,120188,"Dell, Gary S",,,,,0,83,0,0,68,0,0,38,0,0,1,0,0,0,3.23
30689,PSYC,250,Psych of Personality,A,LEC,120188,"Derringer, Jaime L",,,,,20,21,22,19,16,7,13,7,7,2,3,0,5,0,3.07
56233,PSYC,312,Psychology of Race & Ethnicity,A,LEC,120188,"Lyubansky, Mikhail",,,,,1,13,22,22,26,4,11,4,1,0,0,0,0,0,3.21
32676,PSYC,333,Social Psych in Society Lab,AL1,LEC,120188,"Cohen, Dov",,,,,0,12,9,11,9,17,4,6,10,1,0,2,1,1,2.81
51387,PSYC,336,Self In Virtual Communities,CH,LEC,120188,"Hunter, Carla D",,,,,3,9,5,2,2,3,0,0,0,0,0,0,1,1,3.48
68549,PSYC,336,Stress and Health,HML,LCD,120188,"Laurent, Heidemarie K",,,,,0,17,0,0,11,0,0,1,0,0,0,0,1,0,3.43
66133,PSYC,336,Stress&Resilency in Childhood,JC,LEC,120188,"Cohen, Joseph R",,,,,0,9,6,3,11,2,0,4,0,0,0,0,0,0,3.27
39819,PSYC,350,Personality Lab,AL,LEC,120188,"Fraley, Robert C",,,,,0,57,0,0,15,0,0,3,0,0,2,0,2,0,3.56
43330,PSYC,353,Social Cognition,A,LEC,120188,"Srull, Thomas K",,,,,0,42,0,0,29,0,0,19,0,0,1,0,3,0,3.13
41810,PSYC,363,Developmental Child Psych Lab,AL1,LEC,120188,"Shenouda, Christine K",,,,,2,4,4,5,6,0,1,7,0,0,1,1,0,1,2.95
58028,PSYC,396,Intelligence and the Brain,AB,LCD,120188,"Barbey, Aron K",,,,,0,0,13,9,0,0,0,0,0,0,0,0,0,0,3.53
67747,PSYC,396,The Psychology of Politics,CS,LCD,120188,"Stern, Chadly D",,,,,7,15,10,5,7,3,5,1,3,1,1,0,2,0,3.19
69933,PSYC,396,Social Neuroscience,SD,LCD,120188,"Dolcos, Sanda M",,,,,5,9,10,2,3,4,0,0,1,0,0,0,1,0,3.45
43369,PSYC,403,Memory and Amnesia,UG3,LEC,120188,"Schwarb, Hillary",,,,,0,131,0,0,27,0,0,6,0,0,5,0,5,1,3.58
70379,PSYC,408,Human Behavior Genetics,UG,LCD,120188,"Derringer, Jaime L",,,,,15,12,0,0,3,0,0,2,0,0,0,0,2,1,3.57
47786,PSYC,414,"Brain, Learning, and Memory",G4,LEC,120188,"Perkins, Amy E",,,,,18,26,0,7,10,0,1,3,0,1,1,0,2,0,3.49
65349,PSYC,417,Neurosci of Eating & Drinking,NL3,LEC,120188,"Liang, Nu-Chu",,,,,3,23,12,4,16,1,3,3,1,2,0,0,1,1,3.33
49204,PSYC,421,Principles of Psychophysiology,G4,LEC,120188,"Dolcos, Florin",,,,,14,5,6,6,2,0,3,0,1,0,2,0,0,0,3.48
53266,PSYC,423,Language Acquisition,AU3,LEC,120188,"Fisher, Cynthia L",,,,,3,2,3,3,7,4,0,3,2,0,0,0,0,0,3.04
51752,PSYC,433,Evolutionary Neuroscience,UG3,LEC,120188,"Rhodes, Justin S",,,,,5,18,10,1,13,4,3,5,4,0,0,1,3,2,3.08
53261,PSYC,453,Cog Neuroscience of Vision,AG4,LEC,120188,"Beck, Diane M",,,,,1,7,1,0,7,2,1,4,0,0,0,0,0,0,3.19
69910,PSYC,458,Intro Cognitive Science,A,LCD,120188,"Hummel, John E",,,,,2,3,3,5,6,3,0,2,1,0,1,0,0,0,3.09
37976,PSYC,465,Personality and Soc Dev,UG3,LEC,120188,"McConney, Marc",,,,,14,18,10,10,19,7,14,6,1,1,4,1,1,1,3.08
67278,PSYC,468,Psych and Law,UG,LEC,120188,"Miller, Andrea L",,,,,1,28,12,11,5,4,5,1,1,0,1,0,0,0,3.46
43332,PSYC,475,Personnel Psych,U3,LEC,120188,"Hoff, Kevin A",,,,,9,28,12,14,3,2,4,0,0,0,0,0,0,0,3.64
37966,PSYC,496,IntroFaciltatngIntrGrpDialogue,ID3,LEC,120188,"Wantland, Ross A",,,,,7,8,4,0,2,1,0,0,0,0,0,0,0,0,3.79
67807,PSYC,506,Statistical Methods I,A,LEC,120188,"Koehn, Hans F",,,,,0,23,2,3,0,1,0,0,0,0,0,0,0,0,3.86
48220,PSYC,514,Seminar in Cognitive Science,A,LCD,120188,"Hummel, John E",,,,,1,9,1,4,5,0,0,0,0,0,0,0,2,0,3.43
38405,REHB,330,Disability in American Society,A,LCD,120188,"Rice, Laura A",,,,,8,19,25,13,9,6,1,4,1,1,1,0,1,0,3.38
30739,REHB,402,Medical Aspects of Disability,A,LCD,120188,"Strauser, David R",,,,,0,6,3,2,11,1,2,0,0,0,0,0,0,0,3.28
67740,REL,101,Bible as Literature,A,LEC,120188,"Layton, Richard A",,,,,1,7,3,5,5,3,0,0,0,0,0,0,1,0,3.31
68182,REL,104,Asian Mythology,ADA,DIS,120188,"Mandayam Comar, Janani",,,,,1,7,2,2,8,1,1,1,2,0,0,0,0,0,3.21
68183,REL,104,Asian Mythology,ADB,DIS,120188,"Mandayam Comar, Janani",,,,,1,6,4,3,3,1,1,2,0,1,0,0,4,0,2.77
68185,REL,104,Asian Mythology,ADD,DIS,120188,"Wetherholt, Heather M",,,,,0,4,9,2,2,3,2,1,0,0,1,0,0,0,3.22
68190,REL,104,Asian Mythology,ADI,DIS,120188,"Mandayam Comar, Janani",,,,,6,5,3,3,3,1,1,1,1,2,0,0,2,0,3.05
68193,REL,104,Asian Mythology,ADL,DIS,120188,"Wetherholt, Heather M",,,,,4,4,4,7,4,0,0,0,0,0,1,0,1,0,3.32
68194,REL,104,Asian Mythology,ADM,DIS,120188,"Wetherholt, Heather M",,,,,2,2,5,4,6,2,0,2,1,1,0,0,0,0,3.12
68128,REL,108,Religion & Society in West I,A1,LCD,120188,"Rosenstock, Bruce",,,,,34,21,4,0,0,2,1,0,1,0,0,0,1,0,3.81
67749,REL,110,World Religions,ADA,DIS,120188,"Djordjevic, Stefan",,,,,3,9,6,3,3,0,1,0,0,0,0,0,0,0,3.65
67750,REL,110,World Religions,ADB,DIS,120188,"Djordjevic, Stefan",,,,,3,3,9,2,4,1,1,1,0,0,0,1,1,0,3.21
67752,REL,110,World Religions,ADD,DIS,120188,"Scheele, Genevieve V",,,,,8,17,2,0,1,1,0,0,0,0,0,0,1,0,3.77
67753,REL,110,World Religions,ADE,DIS,120188,"Djordjevic, Stefan",,,,,1,9,3,3,5,2,0,1,2,0,1,1,0,0,3.16
67754,REL,110,World Religions,ADF,DIS,120188,"Scheele, Genevieve V",,,,,10,11,2,2,2,0,0,2,0,0,0,0,0,0,3.72
67757,REL,110,World Religions,ADI,DIS,120188,"Ott, Beau C",,,,,8,9,4,0,3,0,1,0,0,1,0,0,0,0,3.67
67759,REL,110,World Religions,ADJ,DIS,120188,"Acar, Asena",,,,,11,8,2,4,1,1,0,0,0,0,0,0,0,0,3.79
67760,REL,110,World Religions,ADK,DIS,120188,"Ott, Beau C",,,,,11,8,4,4,0,1,0,0,0,0,0,0,0,0,3.81
67761,REL,110,World Religions,ADL,DIS,120188,"Kosovych, Stefan D",,,,,10,7,7,0,3,1,0,0,0,0,0,0,0,0,3.76
67762,REL,110,World Religions,ADM,DIS,120188,"Acar, Asena",,,,,16,6,0,2,1,2,0,0,0,0,0,0,0,0,3.81
67763,REL,110,World Religions,ADN,DIS,120188,"Kosovych, Stefan D",,,,,8,6,5,3,2,1,0,0,0,0,0,0,1,0,3.58
67768,REL,110,World Religions,ADP,DIS,120188,"Acar, Asena",,,,,9,14,2,2,0,0,0,0,0,0,0,0,0,0,3.93
67769,REL,110,World Religions,ADQ,DIS,120188,"Ellingson, Hannah G",,,,,12,5,2,2,2,2,0,0,0,0,0,0,1,0,3.59
67770,REL,110,World Religions,ADR,DIS,120188,"Ott, Beau C",,,,,13,5,7,0,2,0,0,1,0,1,0,0,0,0,3.69
67771,REL,110,World Religions,ADS,DIS,120188,"Ellingson, Hannah G",,,,,11,8,3,4,0,0,0,1,0,0,0,0,0,0,3.79
67772,REL,110,World Religions,ADT,DIS,120188,"Kosovych, Stefan D",,,,,8,8,6,4,2,0,1,0,0,0,0,0,0,0,3.71
68210,REL,120,A History of Judaism,A,LCD,120188,"Weiss, Dov Y",,,,,2,28,9,3,1,0,2,1,0,0,0,0,1,1,3.67
70014,REL,214,Introduction to Islam,MD3,LCD,120188,"Dann, Michael H",,,,,0,16,9,4,4,1,1,0,1,0,0,0,0,0,3.58
69951,REL,287,Introduction to Buddhism,A,LCD,120188,"Mayer, Alexander L",,,,,1,13,11,3,2,2,0,0,0,0,0,0,0,0,3.68
37328,RHET,233,Adv Rhetoric & Composition,E,LCD,120188,"Lindsey, Mary",,,,,1,11,4,3,3,0,0,0,0,0,0,0,0,0,3.71
63973,RHET,233,Adv Rhetoric & Composition,P,LCD,120188,"Prendergast, Catherine J",,,,,3,5,5,4,2,2,0,0,0,0,1,0,2,0,3.17
37329,RHET,233,Adv Rhetoric & Composition,S,LCD,120188,"Sellers, Edward J",,,,,0,6,4,3,3,1,1,0,0,0,0,0,4,0,2.85
42914,RST,100,RST in Modern Society,A,LCD,120188,"Shinew, Kimberly J",,,,,20,33,26,21,33,25,9,14,5,4,2,1,9,1,3.01
42916,RST,101,Orientation to RST,A,LCD,120188,"Pyrz, Patty S",,,,,0,32,0,0,10,0,0,2,0,0,2,0,2,0,3.42
42919,RST,130,Foundations of Sport Mgt,A,LCD,120188,"Raycraft, Michael",,,,,0,7,11,10,17,4,2,9,2,0,5,0,2,2,2.82
66347,RST,199,Management in RST,A,LCD,120188,"Browning, Matthew",,,,,17,34,18,17,4,4,1,0,1,0,0,0,1,0,3.64
62000,RST,199,Illini Student Athlete Seminar,MR,LCD,120188,"McCann, Kenneth",,,,,4,24,31,10,3,4,1,0,1,1,0,1,1,0,3.52
63854,RST,199,Disability in RST,ONA,ONL,120188,"Lefevour, Kelsey M",,,,,6,7,5,0,1,0,0,1,0,1,0,0,0,0,3.65
63855,RST,199,Disability in RST,ONB,ONL,120188,"Lefevour, Kelsey M",,,,,111,14,16,9,13,4,1,4,2,2,2,2,11,0,3.45
62472,RST,199,Coaching Wheelchair Basketball,SLW,ONL,120188,"Wheeler, Stephanie L",,,,,8,1,6,6,4,4,2,2,0,0,0,0,0,0,3.31
70360,RST,199,Sport and Sustainability,SS,ONL,120188,"Raycraft, Michael",,,,,1,10,5,1,6,0,1,5,1,0,2,0,1,0,3.02
42921,RST,200,Leadership in RST,A,LCD,120188,"Hardin, Donald R",,,,,0,22,0,0,16,0,0,6,0,0,0,0,0,0,3.36
42922,RST,200,Leadership in RST,B,LCD,120188,"Hardin, Donald R",,,,,0,25,0,0,11,0,0,9,0,0,2,0,3,1,3.06
42923,RST,217,Public Recreation,A,LCD,120188,"Liechty, Toni",,,,,1,5,8,4,4,2,2,0,0,0,0,0,0,0,3.41
42924,RST,230,Diversity in RST,A,LCD,120188,"Stodolska, Monika",,,,,11,35,12,11,34,9,3,8,0,1,4,0,2,0,3.22
63130,RST,242,Nature and American Culture,ONA,ONL,120188,"Milazzo, Liselle A",,,,,0,260,0,0,33,0,0,10,0,0,3,0,6,0,3.72
63131,RST,242,Nature and American Culture,ONB,ONL,120188,"Milazzo, Liselle A",,,,,1,521,0,0,71,0,0,40,0,0,13,0,43,1,3.47
42926,RST,255,Ethical Issues in RST,A,LCD,120188,"Hardin, Donald R",,,,,0,17,0,0,10,0,0,7,0,0,1,0,1,0,3.14
42927,RST,255,Ethical Issues in RST,B,LCD,120188,"Hardin, Donald R",,,,,0,28,0,0,15,0,0,1,0,0,0,0,3,0,3.38
42929,RST,316,Leisure and Human Development,A,LCD,120188,"Wachter, Cynthia J",,,,,3,12,12,6,9,2,1,2,0,0,0,0,0,0,3.46
67839,RST,325,Marketing in RST,A,LCD,120188,"Browning, Lara",,,,,11,12,25,7,9,3,1,0,0,0,0,0,0,0,3.59
67844,RST,335,Leisure and Consumer Culture,A,LCD,120188,"Wachter, Cynthia J",,,,,2,4,4,3,3,1,3,3,2,1,0,0,2,0,2.79
43054,RST,340,Facility Management in RST,A,LCD,120188,"Browning, Lara",,,,,0,5,10,10,13,10,3,6,0,2,1,0,2,0,2.88
50624,RST,354,Legal Aspects of Sport,A,LCD,120188,"Emkes, Kyle J",,,,,0,2,6,5,12,5,4,13,1,0,3,0,2,0,2.57
43055,RST,370,Research Methods & Analysis,A,LCD,120188,"Berdychevsky Ku, Yelyzave",,,,,2,3,14,9,13,14,3,2,2,0,2,0,0,0,3.03
70242,RST,393,Event Management,EM,LEC,120188,"Deterding, Robyn M",,,,,20,35,2,1,1,0,0,0,0,0,1,0,0,0,3.91
70241,RST,393,Sport and Development,SD,LEC,120188,"Shin, Na Ri",,,,,3,10,6,12,12,6,2,1,1,0,1,0,0,0,3.25
44258,RST,410,Strategic Thinking in RST,A1,LCD,120188,"Woolf, Julian R",,,,,0,0,2,5,6,5,6,11,0,1,1,1,4,0,2.25
43058,RST,429,Contemporary Issues in RST,A,LCD,120188,"Stewart, William P",,,,,0,14,3,3,21,1,0,2,2,0,1,0,1,0,3.15
67845,RST,440,HR Management in RST,A,LCD,120188,"Lizzo, Robin D",,,,,0,4,9,3,3,2,2,2,2,0,0,0,1,0,3.05
43062,RST,480,Orientation to Practicum,A,LCD,120188,"Lizzo, Robin D",,,,,5,6,7,6,1,1,2,2,2,1,1,0,5,0,2.81
62312,RUSS,115,Intro to Russian Culture,A,LCD,120188,"Tempest, Richard V",,,,,0,16,6,5,7,0,0,0,0,0,0,0,1,0,3.53
40181,RUSS,220,Golden Age of Russian Lit,A,LEC,120188,"Finke, Michael C",,,,,0,5,1,2,7,0,1,1,0,1,0,0,5,2,2.48
69533,SBC,500,SBC Essentials,A,ONL,120188,"Meron, Shachar",,,,,20,20,5,1,0,0,0,0,0,0,0,0,0,0,3.95
69545,SBC,501,Strat Branding: Global Persp,A,ONL,120188,"Torelli, Carlos J",,,,,18,14,2,4,3,1,1,2,0,0,0,0,0,0,3.7
69371,SBC,502,Essentials of Business Mgmt,A,ONL,120188,"Raquel, Steve A",,,,,25,12,5,1,1,0,1,0,0,0,1,0,0,0,3.83
69954,SBC,511,Strat. Analytics & Data Visual,B,ONL,120188,"Sachdev, Vishal",,,,,15,3,3,3,2,0,0,0,0,1,0,0,0,0,3.72
69955,SBC,512,Professional SBC Capstone Proj,A,ONL,120188,"White, Tiffany B",,,,,0,14,11,4,0,0,0,0,0,0,0,0,0,0,3.78
63053,SCAN,251,Viking Mythology,AD1,DIS,120188,"Stoeckl, Stephanie J",,,,,0,19,3,1,1,1,1,0,0,0,0,0,0,0,3.78
63058,SCAN,251,Viking Mythology,AD2,DIS,120188,"Stoeckl, Stephanie J",,,,,0,16,4,2,3,1,2,0,1,0,0,1,0,0,3.47
63062,SCAN,251,Viking Mythology,AD3,DIS,120188,"Stoeckl, Stephanie J",,,,,1,18,2,2,2,3,2,1,0,0,0,0,0,0,3.57
48305,SCAN,252,Viking Sagas in Translation,D,LCD,120188,"Hoefig, Verena J",,,,,0,19,4,2,1,0,0,0,0,0,0,0,0,0,3.86
70932,SE,100,Introduction to ISE,T,LCD,120188,"Krishnan, Girish",,,,,67,28,9,1,5,0,0,0,1,0,0,0,0,1,3.9
68161,SE,261,Business Side of Engineering,H,LCD,120188,"Sowers, Richard B",,,,,25,22,19,22,10,12,6,5,2,1,0,1,0,0,3.37
68166,SE,310,Dsgn of Structures & Mechanism,A,LCD,120188,"Krishnan, Girish",,,,,5,13,17,20,11,4,0,2,0,0,0,0,4,0,3.27
68167,SE,320,Control Systems,AE1,LCD,120188,"Etesami, Seyed Rasoul",,,,,6,14,6,7,10,6,10,3,1,0,2,0,2,1,3.05
68175,SE,361,Emotional Intelligence Skills,R,LCD,120188,"Spencer, Gayle",,,,,0,2,11,6,3,1,1,0,0,0,0,0,2,0,3.17
68178,SE,400,Engineering Law,B,LCD,120188,"Barich, Joseph M",,,,,0,12,14,13,5,4,1,0,1,0,0,0,0,0,3.45
68154,SE,402,Comp-Aided Product Realization,ID,LAB,120188,"Leake, James M",,,,,0,7,7,1,2,1,1,0,1,1,1,0,0,0,3.28
68156,SE,410,Component Design,E,LCD,120188,"Allison, James",,,,,1,9,6,5,5,0,1,2,0,0,0,0,0,0,3.45
68157,SE,420,Digital Control Systems,AL,LCD,120188,"Stipanovic, Dusan M",,,,,4,2,5,5,4,1,1,1,0,0,0,0,1,0,3.25
68205,SE,450,Decision Analysis I,U,LCD,120188,"Wang, Pingfeng",,,,,3,11,7,7,8,8,2,3,2,1,2,0,0,0,3.16
68437,SE,494,Senior Engineering Project I,S3,LBD,120188,"Wildblood, Harry S",,,,,1,15,7,3,4,0,0,0,0,0,0,0,0,0,3.72
68434,SE,495,Senior Engineering Project II,SEP,LAB,120188,"Wildblood, Harry S",,,,,9,41,14,6,0,0,0,0,0,0,0,0,0,0,3.88
57009,SHS,120,"Child, Comm, & Lang Ability",C1,ONL,120188,"Wachtel, Jayne M",,,,,0,83,0,0,8,0,0,3,0,0,0,0,0,0,3.85
57057,SHS,120,"Child, Comm, & Lang Ability",C2,ONL,120188,"Wachtel, Jayne M",,,,,0,74,0,0,11,0,0,4,0,0,2,0,3,0,3.61
57058,SHS,120,"Child, Comm, & Lang Ability",C3,ONL,120188,"Wachtel, Jayne M",,,,,0,67,0,0,18,0,0,4,0,0,0,0,1,0,3.67
57060,SHS,120,"Child, Comm, & Lang Ability",C4,ONL,120188,"Wachtel, Jayne M",,,,,0,72,0,0,13,0,0,3,0,0,1,0,5,0,3.55
57061,SHS,120,"Child, Comm, & Lang Ability",C5,ONL,120188,"Wachtel, Jayne M",,,,,0,65,0,0,20,0,0,8,0,0,0,0,0,0,3.61
60791,SHS,120,"Child, Comm, & Lang Ability",C6,ONL,120188,"Wachtel, Jayne M",,,,,0,63,0,0,14,0,0,6,0,0,1,0,2,0,3.57
