Subject,Course ,CRN,Course Title,Sched Type,A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,W,Average Grade,Primary Instructor
MCB,301,38627,Experimental Microbiology,LEC,3,28,28,34,31,8,5,2,2,1,1,1,0,0,3.31,"Ikeda, Jack S"
MCB,317,55162,Genetics and Genomics,DIS,0,5,0,0,12,0,0,5,0,0,1,0,0,0,2.91,"Rivier, David H"
MCB,317,55164,Genetics and Genomics,DIS,1,5,0,1,9,0,0,4,0,0,2,0,0,0,2.92,"Rivier, David H"
MCB,317,55165,Genetics and Genomics,DIS,0,4,0,1,14,0,0,2,0,0,0,0,1,0,2.97,"Rivier, David H"
MCB,317,55166,Genetics and Genomics,DIS,1,6,0,2,8,0,1,3,0,0,1,0,0,1,3.09,"Rivier, David H"
MCB,317,59534,Genetics and Genomics,DIS,1,7,0,0,10,0,2,3,0,0,1,0,0,0,3.07,"Rivier, David H"
MCB,317,60190,Genetics and Genomics,DIS,0,3,0,0,6,0,2,9,0,1,1,0,0,0,2.5,"Rivier, David H"
MCB,317,61009,Genetics and Genomics,DIS,1,11,0,1,10,0,0,1,0,0,0,0,0,0,3.47,"Rivier, David H"
MCB,317,66921,Genetics and Genomics,DIS,2,2,0,1,8,0,0,6,0,0,3,0,1,0,2.54,"Rivier, David H"
MCB,320,60191,Mechanisms of Human Disease,LEC,30,18,7,12,8,5,4,6,2,0,1,1,0,1,3.42,"Bolton, Eric C"
MCB,354,46923,Biochem & Phys Basis of Life,DIS,2,1,1,2,1,1,3,3,3,1,2,0,1,0,2.35,"Stenger, Alejandra L"
MCB,354,46924,Biochem & Phys Basis of Life,DIS,1,3,2,1,3,2,3,2,1,2,0,0,1,0,2.68,"Stenger, Alejandra L"
MCB,402,36809,Sys & Integrative Physiology,LEC,26,25,17,14,11,9,4,0,0,0,1,0,0,0,3.55,"Nelson, Erik"
MCB,410,38665,"Dev Bio, Stem Cells, Regen Med",LEC,2,11,5,4,4,1,3,2,0,0,0,0,0,0,3.42,"Li, Xin"
MCB,432,34395,Computing in Molecular Biology,LEC,0,13,5,3,1,0,0,0,0,0,2,0,0,0,3.56,"Ho, Mengfei"
MCB,435,49006,Evolution of InfectiousDisease,LEC,2,9,13,7,4,5,2,0,1,0,0,0,0,1,3.41,"Whitaker, Rachel"
MCB,450,39216,Introductory Biochemistry,LEC,26,24,29,38,32,32,35,16,18,8,12,2,1,6,2.86,"Orlean, Peter A"
MCB,458,63455,Basic Human Pathology,LCD,4,8,13,7,6,5,1,0,1,0,0,0,0,0,3.43,"Freund, Gregory G"
MCB,462,60201,Integrative Neuroscience,LEC,10,31,12,11,12,10,5,0,0,0,0,0,0,0,3.51,"Gillette, Martha L"
MCB,465,63456,Human Metabolic Disease,LEC,7,11,8,4,1,5,0,0,0,0,4,2,0,0,3.25,"Kemper, Kim J"
MCB,480,31781,Eukaryotic Cell Signaling,LEC,6,33,2,5,6,0,0,2,0,0,0,0,0,0,3.74,"Chen, Jie"
MCB,493,64991,Epigenetics,LEC,0,11,4,3,2,0,0,0,2,0,0,0,0,0,3.55,"Belmont, Andrew S"
MDIA,223,63460,Watching the Environment,LCD,2,11,11,9,12,5,6,6,2,1,3,1,8,0,2.68,"Brazee, Richard J"
MDIA,270,67036,Introduction to Media Sales,LCD,33,12,5,2,3,0,1,1,0,2,2,1,1,0,3.55,"Clifton, Dionne J"
MDIA,320,66003,Media Sales Management,ONL,40,19,10,12,6,5,2,2,0,0,0,0,2,0,3.6,"Clifton, Dionne J"
MDIA,370,66016,Advanced Media Sales,ONL,69,16,16,14,2,1,3,1,0,1,4,0,13,2,3.35,"Clifton, Dionne J"
MDIA,380,61610,21st Century Documentaries,LCD,0,12,3,1,3,2,0,0,0,0,0,0,0,0,3.65,"Rosenstein, Jay M"
ME,170,36913,Computer-Aided Design,LEC,48,23,19,7,7,2,0,3,1,1,1,0,0,0,3.69,"Philpott, Michael L"
ME,199,55918,Undergraduate Open Seminar,LCD,7,16,1,0,0,1,0,0,0,0,0,0,0,0,3.93,"Philpott, Michael L"
ME,199,55799,Undergraduate Open Seminar,LBD,5,24,0,0,2,0,0,0,0,0,0,0,0,1,3.94,"Philpott, Michael L"
ME,199,36920,Undergraduate Open Seminar,LBD,4,81,2,3,5,0,0,0,1,0,0,0,0,0,3.9,"Philpott, Michael L"
ME,200,68593,Thermodynamics,LEC,3,24,22,11,19,15,15,3,0,0,0,0,1,0,3.22,"Lee, Tonghun"
ME,200,68594,Thermodynamics,LEC,27,37,33,15,5,9,2,7,2,0,0,0,1,0,3.54,"Liebenberg, Leon"
ME,270,63243,Design for Manufacturability,LEC,36,15,11,3,3,0,0,0,0,0,0,0,1,0,3.82,"Liebenberg, Leon"
ME,270,69388,Design for Manufacturability,LEC,0,12,7,7,0,6,0,1,1,0,0,0,0,0,3.43,"Flachsbart, Bruce R"
ME,310,36924,Fundamentals of Fluid Dynamics,LCD,4,9,9,7,9,7,2,1,6,0,3,0,0,0,3.05,"Chamorro Chavez, Leonardo"
ME,310,36925,Fundamentals of Fluid Dynamics,LCD,0,3,8,9,10,7,2,3,3,2,0,0,1,0,2.88,"Juarez, Gabriel"
ME,320,36939,Heat Transfer,LCD,1,2,4,3,0,7,0,7,0,3,0,0,6,1,2.22,"Pearlstein, Arne J"
ME,320,37323,Heat Transfer,LCD,0,2,10,20,7,11,5,4,0,0,2,2,0,0,2.93,"Miljkovic, Nenad"
ME,330,37339,Engineering Materials,LEC,0,5,1,3,9,6,0,16,3,0,7,2,3,0,2.22,"King, William P"
ME,330,37342,Engineering Materials,LEC,2,4,14,6,7,4,3,3,1,0,2,1,0,0,3.07,"Cai, Lili"
ME,340,37356,Dynamics of Mechanical Systems,LEC,4,11,3,9,1,1,0,2,1,0,1,0,0,0,3.43,"Huzaifa, Muhammad U"
ME,340,37357,Dynamics of Mechanical Systems,LEC,7,13,12,5,5,3,1,2,1,0,0,0,0,1,3.5,"Salapaka, Srinivasa M"
ME,360,37366,Signal Processing,LEC,4,9,5,9,6,9,1,0,2,0,0,0,0,0,3.29,"Bahl, Gaurav"
ME,360,37368,Signal Processing,LEC,0,14,1,1,6,0,0,1,0,0,0,0,1,0,3.46,"Mehta, Prashant G"
ME,370,60994,Mechanical Design I,LCD,3,16,7,9,3,3,2,2,0,3,0,0,0,0,3.36,"Tawfick, Sameh H"
ME,370,37388,Mechanical Design I,LCD,1,5,8,10,5,8,1,0,2,0,0,0,1,0,3.14,"Flachsbart, Bruce R"
ME,371,37392,Mechanical Design II,LCD,7,17,13,9,6,2,2,0,0,0,0,0,0,0,3.6,"Mercer, Brian S"
ME,400,54497,Energy Conversion Systems,LCD,0,5,7,9,6,4,1,2,0,0,0,0,0,0,3.26,"Tang, Ke"
ME,412,37444,Numerical Thermo-Fluid Mechs,LCD,0,21,0,0,2,0,0,0,0,0,0,0,0,0,3.9,"Chang, Wayne"
ME,431,38947,Mechanical Component Failure,LCD,0,40,0,6,2,0,0,0,0,0,0,0,0,0,3.88,"Downing, Stephen D"
ME,465,69621,Optics: Theory & Applications,LCD,8,15,3,1,1,0,0,0,0,0,0,0,0,0,3.91,"Toussaint, Kimani C"
ME,470,37401,Senior Design Project,LEC,3,48,45,24,12,2,1,0,1,0,0,0,0,0,3.64,"Johnson, Blake E"
ME,471,37472,Finite Element Analysis,LCD,2,12,5,5,10,6,0,0,0,0,0,0,0,0,3.44,"Aluru, Narayana R"
ME,472,37449,Introduction to Tribology,LCD,5,11,2,2,3,1,0,0,0,0,0,0,0,0,3.75,"Dunn, Alison C"
ME,481,63298,Whole-Body Musculoskel Biomech,LCD,2,24,6,1,1,0,0,0,0,0,0,0,0,0,3.89,"Kersh, Mariana E"
ME,483,53979,Mechanobiology,LEC,0,12,7,3,2,2,0,0,0,0,0,0,0,0,3.65,"Wang, Ning"
ME,487,52252,MEMS-NEMS Theory & Fabrication,LEC,3,7,4,7,2,2,0,0,0,0,0,0,0,0,3.57,"Kim, Seok"
ME,498,65802,Bio-Inspired Design,LEC,3,14,7,1,2,1,0,0,0,0,0,0,0,0,3.77,"Wissa, Aimy"
MSE,183,48165,Freshman Materials Laboratory,LBD,0,53,0,1,1,1,0,0,0,0,0,0,0,0,3.95,"Nagel, Laura"
MSE,201,57173,Phases and Phase Relations,LEC,2,2,5,7,4,6,0,5,4,0,0,0,1,0,2.84,"Shim, Moonsub"
MSE,206,36224,Mechanics for MatSE,LEC,11,9,8,4,6,1,6,0,1,1,0,2,0,1,3.3,"Krogstad, Jessica A"
MSE,280,38203,Engineering Materials,LCD,12,15,8,6,8,3,2,1,0,0,4,0,0,0,3.39,"Goodman, Matthew D"
MSE,304,38206,Electronic Properties of Matls,LCD,8,13,13,7,9,5,2,1,0,3,0,0,0,0,3.38,"Schleife, Andre"
MSE,308,38208,Materials Laboratory II,LEC,2,39,19,12,4,0,0,0,0,0,1,1,1,0,3.64,"TerBush, Jessica"
MSE,395,38216,Materials Design,LEC,0,91,5,0,4,0,0,0,0,0,0,0,0,0,3.94,"Dillon, Shen J"
MSE,402,38218,Kinetic Processes in Materials,LCD,1,11,23,11,16,15,8,2,0,0,2,0,1,0,3.13,"Evans, Christopher"
MSE,405,43371,Microstructure Determination,LEC,2,11,7,5,17,12,9,8,5,2,2,2,1,0,2.76,"Shoemaker, Daniel P"
MSE,422,56833,Electrical Ceramics,LEC,1,4,5,3,5,2,0,1,0,0,0,1,0,0,3.24,"Perry, Nicola H"
MSE,441,43599,Metals Processing,LCD,3,2,3,3,6,2,3,1,1,0,0,1,0,0,3.03,"Shang, Jian K"
MSE,450,38243,Polymer Science & Engineering,LCD,2,15,10,9,21,7,3,4,1,0,0,0,0,0,3.25,"Chen, Qian"
MSE,453,61531,Plastics Engineering,LEC,1,7,3,3,5,8,7,0,1,1,1,1,0,0,2.9,"Reifschneider, Louis"
MSE,458,38260,Polymer Physics,LCD,3,3,3,2,4,4,1,1,1,0,0,0,0,2,3.24,"Tang, Shengchang"
MSE,460,38264,Electronic Materials I,LCD,4,7,1,0,6,1,0,1,0,0,1,0,0,0,3.4,"Cao, Qing"
MSE,473,38346,Biomolecular Materials Science,LEC,2,4,15,15,3,0,1,0,0,0,0,0,1,0,3.42,"Leal, Cecilia"
MSE,474,50287,Biomaterials and Nanomedicine,LCD,2,19,12,9,8,2,0,0,0,0,0,0,0,0,3.6,"Cheng, Jianjun"
MUS,130,35495,Introd to the Art of Music,LEC,29,23,23,24,8,4,1,5,3,4,0,0,4,0,3.36,"Eagen, Megan K"
MUS,133,35527,Introduction to World Music,LEC,47,52,38,33,23,12,2,8,3,3,3,0,2,0,3.45,"Tsekouras, Ioannis"
MUS,133,35541,Introduction to World Music,LEC,30,51,40,37,27,12,9,5,3,2,2,2,5,0,3.33,"Tsekouras, Ioannis"
MUS,240,35542,Orientation Mus Tchg Lrng K-HS,LCD,25,8,4,2,1,0,0,1,0,0,0,0,1,0,3.77,"Kruse, Adam J"
MUS,244,67451,Social Foundations of Music Ed,LCD,19,5,2,2,2,0,0,3,1,0,0,0,1,0,3.53,"McCall, Joyce M"
MUS,250,36191,U of I Symphony Orchestra,PR,0,43,0,0,0,0,0,0,0,0,1,0,0,0,3.93,"Schleicher, Donald J"
MUS,261,36346,Black Chorus,PR,5,41,2,0,0,2,0,0,0,0,0,0,0,0,3.93,"Davis, Ollie W"
MUS,261,36344,University Mixed Chorus,PR,10,12,4,4,2,0,0,0,0,0,0,0,0,0,3.81,"Arnold, Jonathan A"
MUS,263,36353,Men's Glee Club,PR,0,35,0,0,3,0,0,0,0,0,0,0,0,0,3.92,"Coleman, Barrington L"
MUS,314,36162,The History of Music II,LEC,11,15,11,18,7,5,2,3,6,1,0,0,1,0,3.26,"Eagen, Megan K"
MUS,342,36184,Music in Childhood,LCD,3,16,6,0,2,1,0,0,0,0,0,0,1,0,3.68,"Gallo, Donna"
MUS,400,44299,Counterpoint and Fugue,LCD,9,5,3,5,1,1,0,1,0,0,0,0,0,0,3.65,"Lund, Erik R"
MUS,408,44304,Analysis of Musical Form,LCD,1,4,9,5,3,0,0,0,0,0,0,0,0,0,3.58,"Tharp, Reynold"
MUS,414,58923,Music & Mental Illness,LCD,3,4,3,1,2,6,1,1,0,0,1,1,3,0,2.71,"Wilson, Steven A"
MUS,434,65692,Assessment/Eval in Music Ed,LCD,0,12,1,3,2,4,1,0,0,0,0,0,1,0,3.36,"Fairbanks, Stephen T"
MUS,450,36602,U of I Symphony Orchestra,PR,0,33,1,0,1,0,0,0,0,0,0,0,0,0,3.96,"Schleicher, Donald J"
MUS,499,36487,Jazz Forum,CNF,0,15,7,4,0,1,0,0,0,0,0,0,0,0,3.77,"McNeill, Charles L"
MUS,499,48023,Popular Music Production,LCD,21,1,3,2,1,2,2,0,2,0,0,0,0,0,3.59,"Holden, Alexis L"
MUSE,250,56970,The World Through Museums,LCD,7,21,8,8,3,2,4,0,1,0,1,0,4,1,3.29,"Frankenberg, Susan R"
NPRE,101,34624,Introduction to Energy Sources,LEC,0,8,3,9,9,5,3,6,4,0,2,0,0,1,2.88,"Andruczyk, Daniel"
NPRE,199,34684,Undergraduate Seminar,LCD,1,31,0,2,0,0,0,0,0,0,0,0,0,0,3.96,"Stubbins, James F"
NPRE,402,34697,Nuclear Power Engineering,LCD,11,23,34,20,12,6,6,1,1,0,0,0,0,0,3.49,"Ragheb, Magdi"
NPRE,421,34715,Plasma and Fusion Science,LCD,2,10,3,2,7,4,4,1,0,0,0,0,2,0,3.1,"Curreli, Davide"
NPRE,441,34725,Radiation Protection,LCD,6,14,12,5,0,0,0,0,0,0,0,0,0,0,3.8,"Meng, Ling J"
NPRE,447,34729,Radiation Interact w/Matter II,LCD,3,5,6,4,5,6,1,1,0,0,0,0,1,0,3.21,"Zhang, Yang"
NPRE,455,34761,Neutron Diffusion & Transport,LCD,0,9,7,6,5,3,3,0,1,0,1,2,2,0,2.97,"Uddin, Rizwan"
NPRE,458,34764,Design in NPRE,LCD,4,9,9,3,3,0,0,0,0,0,0,0,0,0,3.72,"Stubbins, James F"
NPRE,470,53124,Fuel Cells & Hydrogen Sources,LCD,3,5,11,12,8,6,3,1,0,0,0,0,0,0,3.29,"Kim, Kyu Jung"
NPRE,475,53126,Wind Power Systems,LCD,20,49,14,4,1,1,0,0,0,0,0,0,0,0,3.89,"Ragheb, Magdi"
NPRE,483,34783,Seminar on Security,LCD,5,5,4,3,3,0,0,0,0,0,1,0,0,0,3.56,"Uddin, Rizwan"
NRES,101,60210,Wildlife Conserv 21st Century,ONL,34,50,38,25,32,20,15,18,9,1,6,7,31,3,2.82,"Ward, Michael P"
NRES,102,35004,Introduction to NRES,ONL,19,60,45,45,48,30,13,22,9,7,8,2,24,4,2.9,"Ugarte, Carmen M"
NRES,105,69995,Climate Change and Ecosystems,ONL,0,29,0,0,25,0,0,10,0,0,6,0,15,0,2.55,"Fraterrigo, Jennifer M"
NRES,201,34993,Introductory Soils,LEC,0,6,3,4,14,10,6,26,3,4,5,1,1,0,2.4,"Arai, Yuji"
NRES,287,41122,Environment and Society,LEC,5,19,23,14,24,18,11,19,8,0,0,0,6,0,2.88,"Van Riper, Carena J"
NRES,325,46867,Natural Resource Policy Mgmt,LCD,4,9,9,6,10,4,2,0,0,0,0,0,3,0,3.2,"Miller, Daniel C"
NRES,401,60761,Watershed Hydrology,ONL,6,9,2,1,1,0,0,1,1,2,0,0,1,0,3.33,"Leroy, Jessica Z"
NRES,407,44442,Wildlife Population Ecology,LEC,2,7,3,0,6,4,1,2,1,1,0,0,0,0,3.15,"Schooley, Robert L"
NRES,420,35115,Restoration Ecology,LEC,9,6,1,2,1,2,1,2,2,1,0,0,0,0,3.32,"Miller, James R"
NRES,421,35125,Quantitative Methods in NRES,LCD,6,14,12,14,15,8,6,7,1,1,0,0,2,0,3.12,"Yannarell, Anthony"
NRES,456,46996,Integrative Ecosystem Mgmt,LCD,20,6,10,5,5,7,4,0,1,1,1,0,1,0,3.35,"Miller, James R"
NRES,474,35177,Soil and Water Conservation,LEC,1,9,8,7,3,1,1,0,2,0,0,0,0,0,3.44,"Wander, Michelle M"
NRES,488,55916,Soil Fertility and Fertilizers,LEC,2,5,7,2,8,1,1,6,2,1,3,1,0,0,2.81,"Mulvaney, Richard L"
NRES,499,54946,NRES 456 Group Project,LBD,20,6,7,5,5,6,4,0,1,1,1,0,0,0,3.41,"Miller, James R"
NUTR,510,69141,Essential Fats and Cholesterol,LEC,2,11,0,5,3,0,0,0,0,0,0,0,0,0,3.7,"Nakamura, Manabu T"
NUTR,511,35382,Regulation of Metabolism,LEC,0,11,1,0,10,0,0,0,0,0,0,0,0,0,3.53,"Nakamura, Manabu T"
PHIL,101,35405,Introduction to Philosophy,DIS,0,2,9,4,4,2,1,0,0,1,0,0,0,0,3.28,"Anda, Ashli B"
PHIL,101,35406,Introduction to Philosophy,DIS,0,4,5,3,5,2,3,0,0,0,1,0,1,1,3.03,"Anda, Ashli B"
PHIL,102,68680,Logic and Reasoning,ONL,24,35,12,17,26,11,14,3,4,1,1,0,3,0,3.26,"Edwards, Adam D"
PHIL,102,66739,Logic and Reasoning,ONL,24,28,28,23,24,15,11,8,5,3,5,2,12,0,2.98,"Edwards, Adam D"
PHIL,103,35440,Logic and Reasoning QR II,DIS,4,4,1,3,1,1,2,2,1,0,1,0,2,1,2.85,"Estrup, Adam W"
PHIL,103,35441,Logic and Reasoning QR II,DIS,2,4,1,2,4,2,0,0,1,0,3,0,4,0,2.45,"Estrup, Adam W"
PHIL,107,35458,Intro to Political Philosophy,LCD,0,8,5,7,2,1,0,0,0,0,0,0,0,0,3.58,"Varden, Helga"
PHIL,203,35463,Ancient Philosophy,LCD,0,7,10,6,17,12,0,7,1,1,5,0,3,1,2.75,"Mischler, Steven J"
PHIL,206,35464,Early Modern Philosophy,LCD,0,11,7,3,7,2,1,2,2,0,0,1,4,0,2.91,"Li, Mingyuan"
PHIL,214,68681,Biomedical Ethics,LCD,1,28,4,2,2,1,1,1,1,0,0,0,5,1,3.3,"Bu, Xiaomeng"
PHIL,414,52263,Major Recent Philosophers,LCD,3,12,5,6,2,0,0,0,0,0,0,0,0,0,3.74,"Varden, Helga"
PHIL,421,51549,Ethical Theories,LCD,1,6,2,2,5,3,2,3,0,0,1,0,3,0,2.74,"Bryan, Benjamin A"
PHIL,426,45791,Metaphysics,LCD,1,9,2,7,3,2,0,0,0,0,0,0,1,1,3.4,"Wagner, Steven J"
PHIL,438,54437,Philosophy of Language,LCD,0,4,4,1,3,3,1,2,0,0,1,1,1,1,2.8,"Frank, Devin"
PHYS,101,35570,College Physics: Mech & Heat,LEC,17,14,10,9,7,8,7,14,3,5,0,9,1,0,2.84,"Mestre, Jose"
PHYS,101,35571,College Physics: Mech & Heat,LEC,18,25,13,14,10,18,23,18,8,16,6,9,1,1,2.69,"Mestre, Jose"
PHYS,102,35773,College Physics: E&M & Modern,LEC,14,24,24,18,24,17,18,23,11,4,1,7,0,0,2.89,"Willenbrock, Scott S"
PHYS,102,35774,College Physics: E&M & Modern,LEC,9,20,21,13,13,20,16,15,15,4,2,7,2,0,2.76,"Willenbrock, Scott S"
PHYS,123,38535,Physics Made Easy,LEC,23,18,8,11,2,1,0,0,1,0,0,0,0,0,3.76,"El-Khadra, Aida X"
PHYS,211,35801,University Physics: Mechanics,LEC,28,24,21,24,32,21,20,12,4,3,1,1,4,1,3.08,"Gadway, Bryce"
PHYS,211,35802,University Physics: Mechanics,LEC,36,41,30,38,51,29,29,15,7,5,7,3,6,0,3.03,"Gadway, Bryce"
PHYS,211,35803,University Physics: Mechanics,LEC,38,41,30,37,34,34,25,23,9,5,5,2,9,0,2.99,"Draper, Patrick I"
PHYS,211,35804,University Physics: Mechanics,LEC,22,27,28,35,57,36,26,21,10,7,7,0,9,1,2.87,"Draper, Patrick I"
PHYS,212,38029,University Physics: Elec & Mag,LEC,32,53,43,24,21,24,19,21,14,15,10,10,6,0,2.91,"Stelzer, Timothy J"
PHYS,212,38032,University Physics: Elec & Mag,LEC,24,29,14,15,25,15,12,12,12,12,7,16,4,0,2.71,"Stelzer, Timothy J"
PHYS,212,52875,University Physics: Elec & Mag,LEC,18,23,11,12,12,20,12,12,13,9,7,14,7,0,2.56,"Holder, Gilbert"
PHYS,213,68939,Univ Physics: Thermal Physics,LEC,22,24,17,16,8,21,9,11,9,7,6,9,1,0,2.87,"Wagner, Lucas K"
PHYS,213,68940,Univ Physics: Thermal Physics,LEC,21,22,11,17,17,8,10,6,7,6,7,3,1,1,2.98,"Wagner, Lucas K"
PHYS,213,68941,Univ Physics: Thermal Physics,LEC,29,31,22,21,26,28,21,23,11,10,5,2,3,0,2.92,"Wagner, Lucas K"
PHYS,214,38329,Univ Physics: Quantum Physics,LEC,19,15,11,14,21,14,15,13,11,12,7,10,8,0,2.54,"Wagner, Lucas K"
PHYS,214,38330,Univ Physics: Quantum Physics,LEC,19,17,6,12,15,14,14,19,15,12,7,11,1,0,2.56,"Wagner, Lucas K"
PHYS,214,38331,Univ Physics: Quantum Physics,LEC,27,24,10,19,18,20,17,25,13,15,7,12,2,0,2.67,"Wagner, Lucas K"
PHYS,225,53724,Relativity & Math Applications,LEC,17,24,16,13,9,8,3,8,4,5,2,3,3,1,3.08,"Hooberman, Benjamin"
PHYS,280,38668,Nuclear Weapons & Arms Control,LEC,17,22,17,1,2,0,1,0,2,0,0,0,0,0,3.76,"Grosse Perdekam, Matthias"
PHYS,325,38566,Classical Mechanics I,LEC,9,15,9,4,22,10,5,9,4,4,4,3,2,0,2.83,"Weaver, Richard L"
PHYS,326,38582,Classical Mechanics II,LEC,2,9,13,9,11,3,7,5,5,2,2,0,3,0,2.85,"Adshead, Peter J"
PHYS,398,69341,Soph/Junr Special Topics Phys,LAB,9,2,7,6,1,0,0,0,0,0,0,0,0,0,3.71,"Gollin, George D"
PHYS,401,38571,Classical Physics Lab,LEC,4,6,3,0,2,4,0,1,2,1,0,3,0,0,2.94,"Colla, Eugene V"
PHYS,402,36694,Light,LEC,4,13,3,5,9,2,3,7,1,0,1,0,0,0,3.16,"Abbamonte, Peter M"
PHYS,403,46820,Modern Experimental Physics,LAB,0,19,4,2,0,0,0,0,0,0,0,1,0,0,3.77,"Colla, Eugene V"
PHYS,427,36679,Thermal & Statistical Physics,LEC,15,10,11,16,5,5,4,0,0,0,0,0,0,0,3.5,"Oono, Yoshitsugu"
PHYS,435,38588,Electromagnetic Fields I,LEC,15,16,27,5,8,4,5,4,2,1,0,0,0,0,3.43,"Eckstein, James N"
PHYS,436,38593,Electromagnetic Fields II,LEC,11,9,15,2,5,5,4,4,0,1,1,2,0,0,3.24,"Barragan Diaz, Angela M"
PHYS,470,36729,Subatomic Physics,LEC,6,14,6,5,2,2,3,2,3,0,0,0,0,0,3.4,"Peng, Jen-Chieh"
PHYS,486,36737,Quantum Physics I,LEC,13,20,5,10,7,10,5,8,3,6,1,1,3,0,2.97,"Makins, Naomi C"
PHYS,487,36752,Quantum Physics II,LEC,2,4,7,8,6,5,4,6,2,0,1,0,0,0,2.96,"Beck, Douglas H"
PHYS,498,67783,Special Topics in Physics,LEC,5,6,1,3,1,1,1,1,0,0,1,1,0,0,3.3,"Clark, Bryan K"
PHYS,504,36782,Statistical Physics,LEC,6,9,16,2,3,2,2,2,0,0,0,0,0,0,3.53,"Goldenfeld, Nigel D"
PHYS,513,53201,Quantum Optics & Information,LEC,8,23,2,1,4,1,0,2,0,0,0,0,0,0,3.74,"Kwiat, Paul G"
PHYS,560,36787,Condensed Matter Physics I,LEC,4,6,5,6,4,4,0,0,0,0,0,0,1,0,3.37,"MacDougall, Gregory"
PLPA,200,37737,"Plants, Pathogens, and People",ONL,0,96,0,0,27,0,0,2,0,0,1,0,1,0,3.7,"Lambert, Kris N"
PLPA,204,37766,Introductory Plant Pathology,LEC,0,8,4,8,8,8,1,1,2,0,0,0,1,0,3.08,"Schroeder, Nathan E"
POL,115,61659,Intro to Polish Culture,LCD,0,20,8,5,3,1,0,0,0,0,0,0,0,0,3.72,"Gasyna, George Z"
PS,100,37971,Intro to Political Science,LEC,37,45,32,25,17,17,10,5,3,3,1,1,5,0,3.33,"Ksiazkiewicz, Aleksander"
PS,100,69118,Intro to Political Science,ONL,2,9,19,9,6,1,0,0,1,1,2,0,3,1,3.2,"Chu, Yuan-Ning"
PS,100,68005,Intro to Political Science,ONL,1,5,6,4,2,5,0,4,0,1,0,0,2,0,2.93,"Kim, Sanghoon"
PS,101,38128,Intro to US Gov & Pol,LCD,9,9,4,3,1,2,0,1,0,0,0,0,1,0,3.57,"Pryor, Matthew R"
PS,101,45114,Intro to US Gov & Pol,LCD,3,15,1,4,4,0,0,0,0,1,0,1,3,0,3.22,"Estes, Kyle"
PS,101,40462,Intro to US Gov & Pol,LCD,4,2,6,1,4,3,2,2,1,1,1,0,1,0,2.93,"Perez, Eristeo J"
PS,191,65365,Civic Careers,LCD,0,9,13,4,0,0,1,0,1,0,0,1,0,0,3.51,"Hinchliffe, Joseph"
PS,220,46278,Intro to Public Policy,LCD,5,43,2,4,49,0,6,21,1,0,9,0,6,2,2.92,"Ashley, Jeffrey S"
PS,231,56992,Strategic Models,LCD,2,7,7,5,14,10,8,5,3,2,3,3,1,2,2.69,"Guo, Xiaoli"
PS,240,38142,Intro to Comp Politics,LEC,7,26,22,9,10,1,4,3,0,0,0,0,1,0,3.5,"Leff, Carol S"
PS,241,65874,Comp Politics in Dev Nations,ONL,4,7,3,3,4,2,0,4,1,1,0,1,2,0,2.94,"Waeiss, Charla S"
PS,270,38184,Intro to Political Theory,LEC,4,15,27,15,17,15,4,6,3,1,1,0,3,0,3.11,"Miller, Benjamin M"
PS,280,39194,Intro to Intl Relations,LEC,1,14,16,11,21,6,6,1,2,0,0,0,1,0,3.21,"Nagashima, Daniel"
PS,282,65873,Governing Globalization,LCD,2,11,4,1,5,3,0,1,0,0,0,0,0,0,3.52,"Iannantuoni, Alice"
PS,283,60207,Intro to Intl Security,LCD,6,16,19,7,12,3,1,2,2,1,2,1,3,1,3.18,"Powers, Matthew A"
PS,300,55783,Terrorism,LCD,0,6,15,4,5,1,0,0,0,0,0,0,0,0,3.55,"Grossman, Nicholas"
PS,301,38225,The US Constitution I,LCD,4,1,5,7,4,3,2,1,0,0,0,0,0,0,3.27,"Seitz, Steven T"
PS,318,54820,Interests Grps & Soc Movements,LCD,0,10,40,30,12,7,0,0,0,0,1,1,5,0,3.24,"Hinchliffe, Joseph"
PS,343,48390,Gov & Pol of China,LCD,0,12,5,1,2,2,0,0,0,0,0,0,0,0,3.68,"Guo, Xiaoli"
PS,377,65268,Justice in the Law,LCD,27,15,13,5,8,3,3,2,2,0,0,1,0,0,3.54,"Miller, Benjamin M"
PS,385,69119,Politics of the European Union,ONL,2,20,12,3,4,1,0,6,1,0,1,0,0,0,3.43,"Brennan, Bernard J"
PS,386,38240,International Law,LCD,14,19,14,8,7,7,2,0,4,0,3,0,1,0,3.34,"Powers, Matthew A"
PS,390,39155,American Foreign Policy,LCD,0,17,15,18,20,6,1,3,1,0,0,0,3,1,3.2,"Grossman, Nicholas"
PSYC,100,37007,Intro Psych,LCD,0,12,5,4,8,3,4,1,0,0,5,0,1,1,2.98,"Travis, Lisa L"
PSYC,100,37009,Intro Psych,LCD,1,17,4,1,4,7,2,7,0,0,1,0,1,0,3.12,"Travis, Lisa L"
PSYC,100,40739,Intro Psych,LCD,0,4,2,5,8,4,1,9,3,1,4,1,2,0,2.41,"Travis, Lisa L"
PSYC,100,37010,Intro Psych,LCD,0,10,5,6,11,1,3,5,0,1,2,0,1,0,2.98,"Travis, Lisa L"
PSYC,100,40738,Intro Psych,LCD,0,5,2,5,12,4,6,4,0,0,1,1,2,0,2.72,"Travis, Lisa L"
