Subject,Course,CRN,Course Title,A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,W,Average Grade,Primary Instructor
MDIA,370,66016,Advanced Media Sales,11,42,12,7,7,1,0,0,1,0,0,0,4,0,3.58,"Raquel, Steve A"
MDIA,380,61610,21st Century Documentaries,2,7,11,2,1,2,1,0,0,0,0,0,0,0,3.6,"Rosenstein, Jay M"
ME,170,36913,Computer-Aided Design,24,49,15,12,5,1,2,1,0,1,0,0,2,0,3.68,"Philpott, Michael L"
ME,199,55799,Undergraduate Open Seminar,8,28,1,1,2,0,0,0,0,0,0,0,0,0,3.93,"Philpott, Michael L"
ME,199,36920,Undergraduate Open Seminar,1,80,0,0,6,0,0,0,0,0,0,0,0,0,3.93,"Philpott, Michael L"
ME,270,63243,Design for Manufacturability,11,32,9,15,31,13,12,13,3,1,1,0,0,0,3.15,"Flachsbart, Bruce R"
ME,300,36922,Thermodynamics,1,28,6,4,55,10,4,23,0,1,4,0,3,1,2.9,"Elbel, Stefan"
ME,300,36923,Thermodynamics,4,24,19,16,43,19,10,7,0,0,0,0,0,1,3.18,"Lee, Tonghun"
ME,310,36924,Fundamentals of Fluid Dynamics,3,7,13,13,7,6,1,0,0,0,0,0,0,1,3.41,"Chamorro Chavez, Leonardo"
ME,310,36925,Fundamentals of Fluid Dynamics,11,9,13,6,4,7,4,2,1,0,0,0,0,0,3.39,"Gazzola, Mattia"
ME,320,36939,Heat Transfer,1,14,0,1,16,0,0,12,0,0,2,0,1,0,2.92,"Miljkovic, Nenad"
ME,320,64299,Heat Transfer,1,8,7,6,10,2,3,4,0,3,1,0,1,0,2.98,"Sinha, Sanjiv"
ME,330,37339,Engineering Materials,6,20,8,16,7,5,0,1,0,0,0,0,0,0,3.54,"Nam, SungWoo"
ME,330,37342,Engineering Materials,1,8,11,7,4,10,6,2,3,0,1,0,0,0,3.06,"Wagoner Johnson, Amy J"
ME,340,37356,Dynamics of Mechanical Systems,3,15,7,8,5,6,0,0,0,0,0,0,1,0,3.45,"Shao, Chenhui"
ME,340,37357,Dynamics of Mechanical Systems,7,17,16,9,6,2,1,0,0,0,0,0,0,0,3.63,"Toussaint, Kimani C"
ME,360,37366,Signal Processing,0,9,6,9,7,5,3,2,1,1,0,0,0,0,3.17,"Bentsman, Joseph"
ME,360,37368,Signal Processing,4,9,12,7,8,2,2,6,2,0,2,1,4,0,2.9,"Bahl, Gaurav"
ME,370,60994,Mechanical Design I,0,30,7,6,3,0,1,1,0,0,0,0,0,0,3.73,"Tawfick, Sameh H"
ME,370,37388,Mechanical Design I,1,11,10,6,6,3,3,1,0,2,0,0,0,0,3.31,"van der Zande, Arend"
ME,370,37389,Mechanical Design I,0,23,0,5,14,0,0,1,0,0,1,0,0,0,3.49,"Socie, Darrell F"
ME,371,37390,Mechanical Design II,16,25,8,6,1,0,0,0,0,0,0,0,0,0,3.86,"Downing, Stephen D"
ME,371,37392,Mechanical Design II,21,11,5,1,0,1,0,0,0,0,0,0,0,1,3.91,"Tofangchi, Alireza"
ME,400,54497,Energy Conversion Systems,0,26,15,5,3,0,0,1,0,0,0,0,0,0,3.74,"Jassim, Emad W"
ME,412,37444,Numerical Thermo-Fluid Mechs,4,13,5,2,2,3,0,0,0,0,0,0,0,0,3.71,"Vanka, Surya P"
ME,452,52259,Num Control of Mfg Processes,0,12,0,2,10,0,1,4,0,0,0,0,0,0,3.31,"Ferreira, Placid M"
ME,460,63287,Industrial Control Systems,2,7,4,5,3,1,1,0,1,0,0,0,0,0,3.46,"Hovakimyan, Naira"
ME,470,37401,Senior Design Project,3,86,27,5,1,0,3,1,0,0,0,0,0,0,3.84,"Johnson, Blake E"
ME,471,37472,Finite Element Analysis,9,23,6,3,7,8,2,1,2,0,0,1,3,2,3.28,"Sohn, Mariana S"
ME,472,37449,Introduction to Tribology,1,8,8,6,0,0,1,0,0,0,1,0,1,0,3.43,"Dunn, Alison C"
ME,481,63298,Whole-Body Musculoskel Biomech,0,19,16,2,2,1,0,0,0,0,0,0,0,0,3.75,"Kersh, Mariana E"
ME,483,53979,Mechanobiology,1,13,14,4,0,1,0,0,0,0,0,0,0,0,3.74,"Wang, Ning"
ME,487,52252,MEMS-NEMS Theory & Fabrication,1,9,8,2,7,3,0,0,0,0,0,0,0,0,3.5,"Kim, Seok"
ME,498,65802,Bio-Inspired Design,1,10,9,2,0,0,1,0,0,0,0,0,0,0,3.74,"Wissa, Aimy"
MSE,183,48165,Freshman Materials Laboratory,0,66,0,0,1,0,0,2,0,0,0,0,0,0,3.93,"Nagel, Laura"
MSE,201,57173,Phases and Phase Relations,1,4,9,9,13,10,2,3,1,0,0,1,0,0,3.05,"Shang, Jian K"
MSE,206,36224,Mechanics for MatSE,5,23,8,17,11,9,10,7,3,1,4,3,1,2,2.99,"Krogstad, Jessica A"
MSE,280,38203,Engineering Materials,4,14,10,5,19,5,5,14,0,0,7,0,1,0,2.89,"Goodman, Matthew D"
MSE,304,38206,Electronic Properties of Matls,14,18,5,10,9,5,5,2,4,1,1,0,3,2,3.18,"Schleife, Andre"
MSE,308,38208,Materials Laboratory II,10,35,21,15,6,4,1,1,0,0,0,0,0,0,3.66,"TerBush, Jessica"
MSE,395,38216,Materials Design,0,62,14,18,0,0,0,0,0,0,0,0,0,0,3.82,"Shim, Moonsub"
MSE,402,38218,Kinetic Processes in Materials,12,11,16,12,12,10,8,4,3,4,1,0,0,2,3.13,"Bellon, Pascal"
MSE,405,43371,Microstructure Determination,5,11,2,3,14,14,0,7,3,0,3,1,2,1,2.82,"Shoemaker, Daniel P"
MSE,420,38221,Ceramic Materials & Properties,5,4,3,8,3,5,1,0,0,0,0,0,2,1,3.17,"Kriven, Waltraud M"
MSE,450,38243,Polymer Science & Engineering,3,16,12,16,11,6,8,4,3,2,1,0,0,0,3.14,"Chen, Qian"
MSE,458,38260,Polymer Physics,4,5,4,2,5,1,2,0,1,0,0,0,0,0,3.42,"Ferguson, Andrew"
MSE,473,38346,Biomolecular Materials Science,3,2,8,5,3,2,1,0,0,0,0,1,0,1,3.33,"Das Neves Barbo, Cecilia"
MSE,474,50287,Biomaterials and Nanomedicine,5,17,14,8,7,4,0,0,0,0,0,0,0,0,3.59,"Cheng, Jianjun"
MSE,481,65454,Electron Microscopy,4,5,4,6,6,2,0,0,0,0,0,0,0,0,3.49,"Huang, Pinshane"
MSE,487,55678,Materials for Nanotechnology,2,12,7,4,1,4,0,0,0,0,0,0,0,0,3.62,"Braun, Paul V"
MSE,583,48166,Dynamics of Complex Fluids,5,5,3,3,3,2,0,0,0,0,0,0,0,0,3.57,"Schweizer, Kenneth S"
MUS,130,35495,Introd to the Art of Music,13,28,18,19,26,6,4,7,5,1,3,1,7,0,3.07,"Wilson, Steven A"
MUS,133,35527,Introduction to World Music,42,73,32,22,11,2,2,3,0,0,0,0,4,2,3.66,"Deja, Richard M"
MUS,133,35541,Introduction to World Music,4,20,38,33,20,23,6,2,3,0,1,0,0,1,3.27,"Belkind, Nili"
MUS,240,35542,Orientation Mus Tchg Lrng K-HS,2,20,8,3,3,0,0,0,0,0,0,0,2,0,3.59,"Sweet, Bridget M"
MUS,242,35545,Elements of Conducting,0,21,11,4,3,2,0,1,0,0,0,0,0,1,3.67,"Moorhouse, Linda"
MUS,242,35546,Elements of Conducting,11,9,4,1,2,0,0,0,0,0,0,0,1,0,3.71,"Williams, Geoffrey"
MUS,250,36193,Philharmonia Orchestra,0,50,0,0,4,0,0,0,0,0,0,0,0,0,3.93,"Bergonzi, Louis S"
MUS,250,36192,Illini Strings,0,67,0,0,1,0,0,0,0,0,0,0,0,0,3.99,"May, Cameron L"
MUS,262,36350,Women's Glee Club,0,60,0,0,0,0,0,0,0,0,0,0,1,0,3.93,"Solya, Andrea"
MUS,269,36407,Wind Orchestra,0,46,1,1,1,1,0,0,0,0,0,0,0,0,3.93,"Peterson, Elizabeth B"
MUS,271,36413,Hindsley Symphonic Band,0,51,0,0,0,2,0,0,0,0,0,0,0,0,3.95,"Houser, Barry L"
MUS,274,36422,Basketball Band,0,138,0,0,0,0,0,1,0,0,0,0,0,0,3.99,"Houser, Barry L"
MUS,314,36162,The History of Music II,1,13,9,5,21,9,4,5,2,0,4,2,7,1,2.69,"Macklin, Christopher B"
MUS,408,36445,Analysis of Musical Form,1,11,3,1,5,0,0,0,0,0,0,0,0,0,3.68,"Taylor, Stephen A"
MUS,414,58923,Music In and AS Revolution,0,13,6,1,1,0,1,0,0,0,0,0,0,0,3.76,"Praeger, Ulrike"
MUS,434,65692,Assessment/Eval in Music Ed,0,19,2,3,5,1,0,0,0,0,0,0,1,1,3.55,"Nichols, Jeananne B"
MUS,439,36529,Differentiating Music Instrctn,2,10,3,2,2,0,0,1,0,0,0,0,1,0,3.51,"Gallo, Donna"
MUS,499,36487,Jazz Forum,2,4,9,3,4,1,0,2,1,0,2,0,1,0,3.08,"McNeill, Charles L"
MUS,501,60446,Grad Music History Review,0,8,11,2,3,1,0,0,0,0,0,0,0,0,3.63,"Praeger, Ulrike"
MUS,526,39715,Baroque Performance Practice,0,21,4,4,0,0,0,1,0,0,0,0,0,0,3.8,"Moersch, Charlotte M"
MUSE,250,56970,The World Through Museums,39,11,4,4,1,2,1,1,0,1,1,0,2,0,3.63,"Frankenberg, Susan R"
NPRE,101,34624,Introduction to Energy Sources,1,7,4,13,5,4,4,2,2,2,0,0,0,1,3.07,"Ruzic, David N"
NPRE,199,34684,Undergraduate Seminar,0,48,3,0,0,2,0,0,0,0,0,0,0,0,3.93,"Stubbins, James F"
NPRE,247,34695,Modeling Nuclear Energy System,1,2,2,6,2,0,2,2,1,0,1,1,3,0,2.49,"Kozlowski, Tomasz"
NPRE,402,34697,Nuclear Power Engineering,7,24,39,26,16,5,2,1,0,0,0,0,0,0,3.51,"Ragheb, Magdi"
NPRE,421,34715,Plasma and Fusion Science,1,6,2,7,7,3,6,5,0,0,1,2,0,0,2.85,"Curreli, Davide"
NPRE,441,34725,Radiation Protection,2,16,12,6,8,2,0,2,0,0,0,0,0,0,3.53,"Meng, Ling J"
NPRE,442,48424,Radioactive Waste Management,5,5,8,4,3,1,2,1,0,0,0,0,0,0,3.48,"Roy, William R"
NPRE,447,34729,Radiation Interact w/Matter II,6,10,8,4,5,2,0,0,0,0,0,0,0,0,3.63,"Zhang, Yang"
NPRE,451,34751,NPRE Laboratory,0,14,18,2,0,0,0,0,0,0,0,0,1,0,3.68,"Heuser, Brent J"
NPRE,455,34761,Neutron Diffusion & Transport,2,9,1,1,1,6,2,0,6,1,4,0,1,0,2.65,"Uddin, Rizwan"
NPRE,458,34764,Design in NPRE,0,14,16,5,3,0,0,0,0,0,0,0,0,0,3.69,"Stubbins, James F"
NPRE,470,53124,Fuel Cells & Hydrogen Sources,12,11,8,9,2,0,0,0,0,0,0,0,0,0,3.75,"Kim, Kyu Jung"
NPRE,475,53126,Wind Power Systems,18,27,20,4,5,0,1,0,0,0,0,0,0,0,3.79,"Ragheb, Magdi"
NPRE,483,34783,Seminar on Security,4,10,2,1,3,3,0,0,0,0,0,0,0,0,3.64,"Singer, Clifford E"
NPRE,521,34799,Interact of Radiation w/Matter,4,14,4,1,3,0,0,0,0,0,0,0,1,0,3.67,"Zhang, Yang"
NRES,101,60210,Wildlife Conserv 21st Century,82,58,71,41,52,41,24,15,22,11,10,6,30,2,2.97,"Ward, Michael P"
NRES,102,35004,Introduction to NRES,38,63,76,60,48,41,15,11,17,5,5,3,18,2,3.09,"Ugarte, Carmen M"
NRES,201,34993,Introductory Soils,2,4,2,2,16,9,5,23,7,3,10,3,2,0,2.22,"Arai, Yuji"
NRES,287,41122,Environment and Society,13,20,23,22,20,5,1,2,3,1,2,0,3,0,3.28,"Van Riper, Carena J"
NRES,407,44442,Wildlife Population Ecology,0,6,6,0,0,5,3,3,2,1,0,1,0,0,2.88,"Hasler, Caleb"
NRES,420,35115,Restoration Ecology,5,4,5,1,4,0,1,1,2,0,0,0,0,0,3.36,"Miller, James R"
NRES,421,35125,Quantitative Methods in NRES,6,17,16,15,17,6,5,0,2,1,0,0,0,0,3.34,"Yannarell, Anthony"
NRES,456,46996,Integrative Ecosystem Mgmt,4,0,11,10,8,6,3,0,1,3,1,1,0,0,3,"Miller, James R"
NRES,474,35177,Soil and Water Conservation,1,4,8,8,5,4,1,1,1,0,0,0,0,0,3.26,"Wander, Michelle M"
NRES,488,55916,Soil Fertility and Fertilizers,1,10,4,2,16,4,5,16,3,2,2,0,0,0,2.73,"Mulvaney, Richard L"
NUTR,510,39865,Digestion of protein & absorpt,4,17,0,4,2,0,0,0,0,0,0,0,0,0,3.83,"Stein, Hans-Henrik"
PATH,433,49870,Virology & Viral Pathogenesis,3,8,0,1,4,0,4,0,2,5,1,3,0,0,2.63,"Rock, Daniel L"
PATH,439,48459,Health Applications of GIS,2,21,1,0,1,1,0,0,0,0,0,0,0,0,3.9,"O'Hara, Marilyn S"
PHIL,100,49929,Intro to Philosophy-ACP,0,1,1,8,1,4,4,1,0,1,0,0,0,0,2.89,"Li, Mingyuan"
PHIL,100,51951,Intro to Philosophy-ACP,0,2,4,7,3,5,1,0,1,0,0,1,0,0,3.04,"Li, Mingyuan"
PHIL,101,43843,Introduction to Philosophy,3,4,3,8,2,2,0,0,0,0,0,0,0,0,3.5,"Keller, James"
PHIL,101,54422,Introduction to Philosophy,2,8,2,8,4,0,0,0,0,0,0,0,0,0,3.58,"Keller, James"
PHIL,102,43844,Logic and Reasoning,1,7,5,2,3,1,0,2,1,0,1,0,0,0,3.28,"Alsup, Clayton"
PHIL,102,39123,Logic and Reasoning,5,10,2,3,0,1,0,0,0,0,0,0,0,0,3.81,"Lee, Seungil"
PHIL,102,39129,Logic and Reasoning,1,9,6,3,2,0,0,0,1,0,0,0,0,0,3.62,"Alsup, Clayton"
PHIL,103,35439,Logic and Reasoning QR II,3,3,4,1,2,2,1,0,3,0,0,1,3,0,2.67,"Saenz, Noel B"
PHIL,103,35440,Logic and Reasoning QR II,12,4,0,1,3,0,0,0,1,0,0,1,0,1,3.58,"Saenz, Noel B"
PHIL,103,35441,Logic and Reasoning QR II,8,5,4,0,1,1,1,0,2,0,0,0,0,0,3.55,"Saenz, Noel B"
PHIL,104,43088,Intro to Ethics-ACP,0,3,8,5,4,1,0,0,0,0,1,2,0,0,3.13,"Rokosz, Steven D"
PHIL,104,43092,Intro to Ethics-ACP,0,3,2,5,6,2,2,0,0,0,0,1,0,1,3.08,"Bernal, Juan C"
PHIL,107,35458,Intro to Political Philosophy,0,1,4,1,4,4,3,3,2,1,1,1,0,0,2.56,"Savonius-Wroth, Sami-Juha"
PHIL,202,35461,Symbolic Logic,7,3,4,2,3,2,4,7,1,2,3,4,1,0,2.54,"Gilbert, David R"
PHIL,203,35463,Ancient Philosophy,0,8,5,5,12,8,4,2,6,0,2,3,5,0,2.53,"Sanders, Kirk"
PHIL,206,35464,Early Modern Philosophy,0,7,8,11,10,3,1,2,1,1,2,3,2,1,2.85,"Ben Moshe, Nir"
PHIL,214,35466,Biomedical Ethics,0,11,6,2,3,1,0,0,0,0,0,0,0,0,3.67,"Polk, Amber R"
PHIL,250,43033,Conceptions of Human Nature,1,9,5,3,2,3,0,1,1,0,0,0,3,0,3.07,"Bryan, Benjamin A"
PHIL,380,45945,Current Controversies,3,10,6,4,2,1,0,0,0,0,0,0,0,0,3.69,"Varden, Helga"
PHIL,436,35548,Phil of Law and of the State,2,3,1,4,9,1,0,1,0,0,0,0,2,0,3,"Bryan, Benjamin A"
PHYS,100,48977,Thinking About Physics,1,4,2,3,10,4,2,2,1,1,1,0,1,0,2.81,"Lundsgaard, Morten"
PHYS,101,35570,College Physics: Mech & Heat,18,22,12,8,7,10,10,14,8,9,3,5,3,2,2.8,"Mestre, Jose"
PHYS,101,35571,College Physics: Mech & Heat,14,34,15,12,9,22,13,18,8,14,10,9,5,0,2.66,"Mestre, Jose"
PHYS,102,35773,College Physics: E&M & Modern,14,29,16,24,17,18,13,9,7,5,3,3,0,0,3.05,"Kuehn, Seppe"
PHYS,102,35774,College Physics: E&M & Modern,21,32,15,11,14,15,17,20,10,4,1,3,5,0,2.92,"Kuehn, Seppe"
PHYS,123,38535,Physics Made Easy,21,39,9,7,4,0,0,0,0,0,0,0,0,0,3.85,"El-Khadra, Aida X"
PHYS,211,35801,University Physics: Mechanics,37,36,23,20,23,33,24,13,19,11,16,12,8,1,2.74,"Stelzer, Timothy J"
PHYS,211,35802,University Physics: Mechanics,37,36,35,27,23,33,29,23,15,12,13,4,6,2,2.86,"Stelzer, Timothy J"
PHYS,211,35803,University Physics: Mechanics,35,35,28,19,17,39,22,19,17,17,10,16,4,4,2.74,"Madhavan, Vidya"
PHYS,211,35804,University Physics: Mechanics,35,21,25,20,23,29,22,20,30,18,17,15,8,2,2.55,"Madhavan, Vidya"
PHYS,212,38029,University Physics: Elec & Mag,57,51,27,22,18,25,31,23,13,9,7,10,0,2,3.04,"Hooberman, Benjamin"
PHYS,212,38032,University Physics: Elec & Mag,37,38,11,19,14,23,11,21,11,12,8,13,6,6,2.79,"Hooberman, Benjamin"
PHYS,212,52875,University Physics: Elec & Mag,22,32,23,17,20,23,20,17,11,9,3,10,4,3,2.84,"Faulkner, Thomas"
PHYS,213,38132,Univ Physics: Thermal Physics,21,13,4,10,12,9,18,16,13,7,11,7,6,0,2.48,"Kwiat, Paul G"
PHYS,213,38135,Univ Physics: Thermal Physics,22,26,12,22,12,18,18,14,15,16,10,11,5,2,2.62,"Kwiat, Paul G"
PHYS,213,38138,Univ Physics: Thermal Physics,23,21,21,21,16,19,24,23,20,24,8,14,6,1,2.53,"Kwiat, Paul G"
PHYS,214,38329,Univ Physics: Quantum Physics,23,20,14,10,9,12,9,16,13,9,4,10,2,1,2.74,"Kwiat, Paul G"
PHYS,214,38330,Univ Physics: Quantum Physics,29,27,27,13,21,19,22,16,10,17,10,15,8,1,2.66,"Kwiat, Paul G"
PHYS,214,38331,Univ Physics: Quantum Physics,28,26,20,24,21,18,16,31,14,20,13,15,4,3,2.61,"Kwiat, Paul G"
PHYS,225,53724,Relativity & Math Applications,14,31,27,23,13,5,2,2,1,1,0,0,1,3,3.5,"Gollin, George D"
PHYS,280,38668,Nuclear Weapons & Arms Control,18,17,13,2,4,1,0,1,1,0,0,0,1,0,3.67,"Grosse Perdekam, Matthias"
PHYS,298,65602,Fresh/Soph Special Topics Phys,5,16,4,1,1,3,0,1,0,1,0,0,0,1,3.64,"Gollin, George D"
PHYS,325,38566,Classical Mechanics I,3,5,9,14,14,17,9,7,6,5,4,0,3,1,2.65,"MacDougall, Gregory"
PHYS,401,38571,Classical Physics Lab,6,7,11,8,3,1,1,1,2,0,0,0,0,0,3.46,"Colla, Eugene V"
PHYS,402,36694,Light,2,8,6,0,5,4,0,0,0,0,1,0,0,1,3.4,"Abbamonte, Peter M"
PHYS,419,38575,"Space, Time, and Matter-ACP",0,4,2,3,9,2,1,0,1,0,0,0,1,1,3.03,"Phillips, Philip W"
PHYS,427,36679,Thermal & Statistical Physics,3,15,15,11,8,8,5,2,3,1,1,0,0,0,3.22,"Chemla, Yann R"
PHYS,435,38588,Electromagnetic Fields I,10,13,6,6,7,11,8,2,3,3,2,0,3,2,2.95,"Sickles, Anne M"
PHYS,436,38593,Electromagnetic Fields II,13,20,12,4,3,0,2,1,0,0,0,0,1,0,3.66,"Kuhlman, Thomas E"
PHYS,470,36729,Subatomic Physics,6,5,10,3,1,4,1,1,0,1,0,0,1,0,3.33,"Peng, Jen-Chieh"
PHYS,486,36737,Quantum Physics I,11,19,3,9,9,12,10,7,6,0,0,0,0,0,3.11,"Wiss, James E"
PHYS,487,36752,Quantum Physics II,10,9,11,8,2,0,3,1,1,1,2,0,1,0,3.33,"Beck, Douglas H"
PHYS,560,36787,Condensed Matter Physics I,16,18,4,3,0,0,0,0,0,0,0,0,0,1,3.92,"Hughes, Taylor L"
PHYS,563,48933,Phase Transitions,13,1,5,1,2,2,1,0,0,0,0,0,0,0,3.65,"Goldenfeld, Nigel D"
PLPA,200,37737,"Plants, Pathogens, and People",0,34,0,0,23,0,0,10,0,0,4,0,2,1,3.14,"Eastburn, Darin M"
PLPA,204,37766,Introductory Plant Pathology,0,9,0,11,17,0,5,3,0,0,0,0,0,0,3.14,"Schroeder, Nathan E"
PS,100,37971,Intro to Political Science,14,32,21,19,16,8,8,5,6,3,2,1,4,1,3.16,"Kourtikakis, Konstantinos"
PS,100,43220,Intro to Political Science,10,17,6,8,11,7,3,1,1,0,1,0,1,0,3.33,"Ksiazkiewicz, Aleksander"
PS,101,45114,Intro to US Gov & Pol,0,4,4,5,8,8,1,5,1,2,2,2,12,1,2.09,"Selin, Jennifer L"
PS,152,65360,The New Middle East,11,17,15,8,7,9,4,5,2,2,0,1,5,0,3.08,"Livny, Avital"
PS,191,65365,Civic Careers,0,12,10,8,4,0,0,0,0,0,0,0,0,0,3.63,"Hinchliffe, Joseph"
PS,201,38759,US Racial & Ethnic Politics,1,34,13,8,22,3,5,9,2,3,3,0,2,1,3.13,"Wong, Cara J"
PS,220,46278,Intro to Public Policy,0,38,0,0,47,0,0,29,0,0,6,0,0,0,2.98,"Ashley, Jeffrey S"
PS,225,65227,Environmental Politics&Policy,0,8,3,10,6,0,5,3,1,1,2,1,1,0,2.87,"Pahre, Robert D"
PS,230,39206,Intro to Pol Research,0,11,5,3,3,2,0,2,0,0,0,0,2,0,3.24,"Bowers, Jake"
PS,231,56992,Strategic Models,3,13,6,8,14,7,5,5,4,2,2,1,4,1,2.8,"Chaudoin, Sarah J"
PS,240,38142,Intro to Comp Politics,4,22,19,18,12,2,2,0,0,0,0,0,0,0,3.54,"Leff, Carol S"
PS,241,65874,Comp Politics in Dev Nations,2,7,8,3,12,5,3,8,5,3,0,4,5,0,2.5,"Dilgin, Tolgahan"
PS,280,57002,Intro to Intl Relations,0,11,6,10,11,8,1,5,3,0,2,0,4,0,2.84,"Cho, HyunJoo"
PS,280,39194,Intro to Intl Relations,0,29,15,28,43,23,9,14,7,1,0,0,4,1,2.99,"Vasquez, John A"
PS,282,65873,Governing Globalization,0,3,5,5,5,2,1,0,0,0,0,0,0,0,3.32,"Lassi, Leif T"
PS,302,61878,The US Constitution II,1,15,12,18,17,6,4,3,0,0,2,0,0,0,3.23,"Uribe-McGuire, Alicia B"
PS,322,39980,Law and Public Policy,1,12,17,9,9,5,0,2,0,0,0,0,3,0,3.25,"Hinchliffe, Joseph"
PS,386,38240,International Law,2,6,9,6,9,5,14,7,0,1,1,1,5,1,2.65,"Rumsey, Jessie G"
PSM,502,53834,PSM Industry Seminar II,12,10,0,1,1,0,0,1,0,0,0,0,0,0,3.85,"Bosecker, Natalie B"
PSYC,100,37007,Intro Psych,2,6,13,8,8,5,1,1,1,0,0,0,0,0,3.33,"Travis, Lisa L"
PSYC,100,37009,Intro Psych,3,4,12,3,9,6,0,4,1,2,1,0,0,0,3.08,"Travis, Lisa L"
PSYC,100,40739,Intro Psych,2,3,8,6,8,1,3,3,1,1,1,0,2,2,2.9,"Travis, Lisa L"
PSYC,100,37010,Intro Psych,3,5,7,9,8,4,1,1,2,1,0,1,1,0,3.07,"Travis, Lisa L"
PSYC,100,40738,Intro Psych,1,3,7,10,7,6,1,2,3,2,1,0,0,1,2.95,"Travis, Lisa L"
PSYC,100,37011,Intro Psych,2,3,5,8,11,4,4,3,1,3,0,1,1,0,2.83,"Travis, Lisa L"
PSYC,100,37012,Intro Psych,4,7,7,5,9,1,2,6,0,3,1,0,1,1,2.99,"Travis, Lisa L"
PSYC,100,48857,Intro Psych,1,6,7,7,4,3,3,7,1,2,0,0,3,0,2.78,"Travis, Lisa L"
PSYC,100,37013,Intro Psych,1,5,7,5,8,4,4,2,1,2,1,0,3,0,2.78,"Travis, Lisa L"
PSYC,100,37014,Intro Psych,3,4,5,4,5,4,0,5,1,1,1,0,2,0,2.84,"Travis, Lisa L"
PSYC,100,40737,Intro Psych,2,5,8,12,6,5,2,2,0,2,1,0,2,0,3,"Travis, Lisa L"
PSYC,100,37017,Intro Psych,3,7,10,10,9,2,3,1,2,0,0,0,0,0,3.29,"Travis, Lisa L"
PSYC,100,37018,Intro Psych,3,6,10,8,14,3,0,0,0,1,0,0,0,0,3.35,"Travis, Lisa L"
PSYC,100,37019,Intro Psych,1,6,7,8,8,1,3,4,2,2,0,1,0,1,2.99,"Travis, Lisa L"
PSYC,100,37020,Intro Psych,5,5,8,4,3,5,2,5,3,0,0,0,1,1,3.04,"Travis, Lisa L"
PSYC,100,37006,Intro Psych,2,6,13,6,13,0,0,2,0,0,0,1,2,1,3.19,"Travis, Lisa L"
PSYC,100,37021,Intro Psych,6,3,5,6,10,4,3,3,1,0,0,1,4,0,2.83,"Travis, Lisa L"
PSYC,100,37022,Intro Psych,0,73,0,0,36,0,0,44,0,0,7,0,5,0,3,"Srull, Thomas K"
PSYC,201,37034,Intro to Social Psych,5,5,4,1,2,2,0,1,1,1,1,2,1,0,2.95,"Albarracin, Dolores"
PSYC,201,37035,Intro to Social Psych,5,9,2,4,7,3,5,2,0,3,2,2,3,0,2.74,"Albarracin, Dolores"
PSYC,201,37036,Intro to Social Psych,6,5,3,9,6,4,1,1,5,0,1,1,2,0,2.91,"Albarracin, Dolores"
PSYC,201,37037,Intro to Social Psych,4,5,4,5,3,6,3,6,2,2,0,0,1,0,2.86,"Albarracin, Dolores"
PSYC,201,37041,Intro to Social Psych,6,1,3,7,9,4,3,4,3,1,4,0,3,0,2.61,"Albarracin, Dolores"
PSYC,201,40680,Intro to Social Psych,7,4,5,4,8,4,2,3,1,0,4,1,2,0,2.83,"Albarracin, Dolores"
PSYC,201,37039,Intro to Social Psych,6,5,6,5,4,3,3,3,4,1,0,1,0,0,3.03,"Albarracin, Dolores"
PSYC,201,37040,Intro to Social Psych,10,10,3,3,8,4,2,3,2,0,0,0,1,0,3.25,"Albarracin, Dolores"
PSYC,201,37033,Intro to Social Psych,6,8,5,4,9,6,1,4,2,1,1,0,0,0,3.12,"Albarracin, Dolores"
PSYC,201,40681,Intro to Social Psych,9,6,5,6,11,2,3,4,0,0,0,0,0,0,3.3,"Albarracin, Dolores"
PSYC,210,37042,Behavioral Neuroscience,11,12,14,12,30,11,27,4,10,7,15,2,7,1,2.57,"Juraska, Janice M"
PSYC,216,37050,Child Psych,0,69,0,0,61,0,0,32,0,0,8,0,7,3,3,"Baillargeon, Renee L"
PSYC,216,37056,Child Psych,4,13,0,1,3,2,1,0,0,0,0,0,1,0,3.52,"Baillargeon, Renee L"
PSYC,224,37061,Cognitive Psych,0,12,0,0,23,0,0,7,0,0,0,0,1,1,3.05,"Braverman, Michael B"
PSYC,230,37062,Perception & Sensory Processes,0,49,0,0,78,0,0,40,0,0,15,3,4,0,2.79,"Irwin, David E"
PSYC,235,37183,Intro to Statistics,3,8,6,6,4,1,1,1,1,0,2,2,3,0,2.9,"Wang, Michelle Y"
PSYC,238,37215,Abnormal Psych,1,12,6,6,9,2,3,4,1,0,1,0,3,0,3,"Lyubansky, Mikhail"
PSYC,238,37216,Abnormal Psych,0,14,11,5,4,8,2,3,0,0,0,0,0,0,3.34,"Lyubansky, Mikhail"
PSYC,238,37213,Abnormal Psych,3,12,2,8,7,5,3,2,0,0,0,0,1,0,3.24,"Lyubansky, Mikhail"
PSYC,238,37214,Abnormal Psych,1,10,10,9,5,5,1,2,1,0,0,0,1,1,3.27,"Lyubansky, Mikhail"
PSYC,238,37217,Abnormal Psych,0,17,3,10,4,4,1,2,1,0,1,0,1,1,3.27,"Lyubansky, Mikhail"
PSYC,238,37218,Abnormal Psych,0,21,10,6,4,1,1,2,0,1,1,1,0,0,3.43,"Lyubansky, Mikhail"
