CourseName,PrereqName,ConcurrentAllowed,PrereqGroupNum
PSYC 432,IB 204,False,1
PSYC 443,KIN 340,False,0
PSYC 445,PSYC 204,False,0
PSYC 445,PSYC 210,False,0
PSYC 455,PSYC 201,False,0
PSYC 455,PSYC 245,False,0
PSYC 465,PSYC 216,False,0
PSYC 496,PSYC 100,False,0
PSYC 499,PSYC 498,False,0
PSYC 507,PSYC 506,False,0
PSYC 515,MCB 450,True,0
PSYC 543,NEUR 542,False,0
PSYC 546,PSYC 538,True,0
PSYC 546,PSYC 545,True,0
PSYC 548,PSYC 506,False,0
PSYC 563,PSYC 506,False,0
PSYC 581,EPSY 580,False,0
PSYC 587,EPSY 581,False,0
PSYC 596,EPSY 585,False,0
PSYC 596,PSYC 490,False,0
QUEC 421,QUEC 420,False,0
REHB 322,PSYC 100,False,0
REHB 322,SPED 117,False,0
REL 112,GRK 101,False,0
REL 223,REL 214,False,0
REL 464,GWS 100,False,0
REL 464,GWS 350,False,0
REL 464,GWS 370,False,0
RHET 102,RHET 101,False,0
RST 205,RST 130,False,0
RST 240,RST 100,False,0
RST 240,RST 210,False,1
RST 301,RST 325,False,0
RST 340,RST 100,False,0
RST 410,RST 210,False,0
RST 410,RST 240,False,0
RST 410,RST 325,False,0
RST 429,RST 120,False,0
RST 429,RST 130,False,0
RST 429,RST 150,False,0
RST 430,RST 130,False,0
RST 441,RST 120,False,0
RST 465,RST 460,False,0
RST 485,RST 100,False,0
RST 485,RST 101,False,0
RST 485,RST 200,False,0
RST 485,RST 255,False,0
RST 485,RST 210,False,0
RST 485,RST 240,False,0
RST 485,RST 325,False,0
RST 485,RST 480,False,0
RST 485,RST 120,False,0
RST 485,RST 130,False,0
RST 485,RST 150,False,0
RST 503,RST 370,False,0
RST 503,RST 100,False,1
RST 504,RST 370,False,0
RST 519,RST 512,False,0
RST 519,RST 515,False,0
RST 519,RST 516,False,0
RST 551,RST 550,False,0
RST 585,RST 501,False,0
RUSS 102,RUSS 101,False,0
RUSS 202,RUSS 201,False,0
RUSS 290,RUSS 202,False,0
RUSS 302,RUSS 301,False,0
RUSS 402,RUSS 401,False,0
SAME 223,REL 214,False,0
SCAN 102,SCAN 101,False,0
SCAN 104,SCAN 103,False,0
SE 310,TAM 251,False,0
SE 310,CS 101,False,1
SE 310,TAM 212,False,2
SE 311,SE 310,False,0
SE 311,SE 312,True,1
SE 312,SE 310,False,0
SE 312,SE 311,True,1
SE 400,RHET 105,False,0
SE 411,IE 300,False,0
SE 413,MATH 241,False,0
SE 413,MATH 257,False,0
SE 413,MATH 415,False,0
SE 422,SE 320,False,0
SE 423,SE 320,False,0
SE 424,SE 320,False,0
SE 424,MATH 257,False,0
SE 424,MATH 415,False,0
SE 494,IE 310,False,0
SE 494,SE 261,False,1
SE 494,IE 300,False,2
SE 494,SE 290,False,3
SE 494,TAM 335,False,4
SE 494,SE 311,False,5
SE 495,SE 494,True,0
SE 520,ECE 515,False,0
SE 520,MATH 444,False,0
SE 520,MATH 447,False,0
SHS 221,SHS 121,False,0
SHS 321,SHS 221,False,0
SHS 427,PSYC 210,False,0
SHS 427,PSYC 224,False,0
SHS 427,PSYC 248,False,0
SHS 427,LING 225,False,0
SHS 427,SHS 170,False,0
SHS 511,SHS 300,False,0
SHS 511,SHS 301,False,0
SHS 532,SHS 320,False,0
SHS 534,SHS 470,False,0
SHS 551,SHS 550,False,0
SHS 552,SHS 550,False,0
SHS 553,SHS 550,False,0
SHS 554,SHS 551,False,0
SHS 556,SHS 553,False,0
SHS 557,SHS 240,False,0
SHS 557,SHS 450,False,0
SHS 557,SHS 451,False,0
SHS 561,SHS 541,False,0
SHS 561,SHS 550,False,0
SHS 563,SHS 553,True,0
SHS 576,SHS 475,False,0
SHS 577,SHS 477,False,0
SHS 578,SHS 577,False,0
SHS 595,SHS 557,False,0
SLAV 417,RUSS 301,False,0
SLAV 417,RUSS 302,False,1
SLAV 502,TRST 501,False,0
SOC 225,SOC 100,False,0
SOC 225,SOC 101,False,0
SOC 225,SOC 163,False,0
SOC 275,SOC 100,False,0
SOC 275,SOC 101,False,0
SOC 275,SOC 163,False,0
SOC 364,SOC 100,False,0
SOC 364,SOC 101,False,0
SOC 364,SOC 163,False,0
SOC 375,SOC 275,False,0
SOC 380,SOC 280,False,0
SOC 380,SOC 100,False,0
SOC 380,SOC 101,False,0
SOC 380,SOC 163,False,0
SOC 387,LLS 100,False,0
SOC 396,SOC 100,False,0
SOC 396,SOC 101,False,0
SOC 396,SOC 163,False,0
SOC 400,SOC 100,False,0
SOC 400,SOC 101,False,0
SOC 400,SOC 163,False,0
SOC 450,SOC 380,False,0
SOC 450,SOC 100,False,1
SOC 450,SOC 101,False,1
SOC 450,SOC 163,False,1
SOC 470,SOC 100,False,0
SOC 470,SOC 101,False,0
SOC 470,SOC 163,False,0
SOC 479,SOC 100,False,0
SOC 479,SOC 101,False,0
SOC 479,SOC 163,False,0
SOC 501,SOC 500,False,0
SOC 599,SOC 598,False,0
SOCW 401,SOCW 200,False,0
SOCW 402,SOCW 401,False,0
SOCW 403,SOCW 401,False,0
SOCW 404,SOCW 401,False,0
SOCW 456,SOCW 321,False,0
SOCW 457,CHLH 250,False,0
SOCW 461,SOCW 401,False,0
SOCW 470,SOCW 461,False,0
SOCW 500,SOCW 400,False,0
SOCW 503,SOCW 400,False,0
SOCW 507,SOCW 400,False,0
SOCW 508,SOCW 400,False,0
SOCW 509,SOCW 552,False,0
SOCW 509,SOCW 400,False,1
SOCW 514,SOCW 410,False,0
SOCW 516,SOCW 410,False,0
SOCW 519,SOCW 410,False,0
SOCW 522,SOCW 400,False,0
SOCW 526,SOCW 400,False,0
SOCW 532,SOCW 531,False,0
SOCW 533,SOCW 532,False,0
SOCW 541,SOCW 427,False,0
SOCW 542,SOCW 427,False,0
SOCW 552,SOCW 451,False,0
SOCW 576,SOCW 575,False,0
SOCW 580,SOCW 516,False,0
SOCW 584,SOCW 410,False,0
SOCW 594,SOCW 593,False,0
SPAN 102,SPAN 101,False,0
SPAN 130,SPAN 102,False,0
SPAN 130,SPAN 122,False,0
SPAN 141,SPAN 130,False,0
SPAN 142,SPAN 130,False,0
SPAN 200,SPAN 141,False,0
SPAN 200,SPAN 142,False,0
SPAN 204,SPAN 141,False,0
SPAN 204,SPAN 142,False,0
SPAN 208,SPAN 141,False,0
SPAN 208,SPAN 142,False,0
SPAN 228,SPAN 141,False,0
SPAN 228,SPAN 142,False,0
SPAN 232,SPAN 141,False,0
SPAN 232,SPAN 142,False,0
SPAN 250,SPAN 228,False,0
SPAN 252,SPAN 228,False,0
SPAN 254,SPAN 228,False,0
SPAN 303,SPAN 228,False,0
SPAN 305,SPAN 252,False,0
SPAN 307,SPAN 252,False,0
SPAN 308,SPAN 228,False,0
SPAN 312,SPAN 228,False,0
SPAN 320,SPAN 228,False,0
SPAN 326,SPAN 228,False,0
SPAN 399,SPAN 228,True,0
SPAN 464,SPAN 312,False,0
SPAN 464,SPAN 320,False,0
SPAN 490,SPAN 310,False,0
SPAN 490,SPAN 312,False,0
SPAN 490,SPAN 318,False,0
SPAN 490,SPAN 320,False,0
SPAN 490,SPAN 326,False,0
SPAN 490,SPAN 252,False,1
SPAN 528,SPAN 465,False,0
SPED 317,SPED 117,False,0
SPED 322,PSYC 100,False,0
SPED 322,SPED 117,False,0
SPED 426,SPED 524,True,0
SPED 426,EDPR 420,True,0
SPED 441,SPED 440,True,0
SPED 441,SPED 524,True,0
SPED 441,EDPR 250,True,0
SPED 447,SPED 446,False,0
SPED 448,SPED 446,False,0
SPED 471,SPED 470,False,0
SPED 526,SPED 426,False,0
SPED 566,SPED 465,True,0
SPED 566,SPED 524,True,0
SPED 575,EPSY 578,False,0
SPED 575,EPSY 574,False,1
SPED 575,EPSY 580,False,1
SPED 593,SPED 592,False,0
STAT 100,MATH 112,False,0
STAT 207,STAT 107,False,0
STAT 361,MATH 220,False,0
STAT 361,MATH 221,False,0
STAT 361,MATH 225,True,1
STAT 361,MATH 257,True,1
STAT 361,MATH 415,True,1
STAT 361,MATH 416,True,1
STAT 361,ASRM 406,True,1
STAT 385,STAT 200,False,0
STAT 385,STAT 212,False,0
STAT 400,MATH 231,False,0
STAT 408,MATH 241,False,0
STAT 410,STAT 400,False,0
STAT 410,MATH 241,False,1
STAT 420,MATH 231,False,0
STAT 420,STAT 408,False,1
STAT 420,STAT 400,False,1
STAT 424,MATH 415,True,0
STAT 424,STAT 410,True,1
STAT 425,STAT 400,False,0
STAT 425,MATH 257,False,1
STAT 425,MATH 415,False,1
STAT 426,STAT 410,False,0
STAT 426,STAT 425,False,1
STAT 427,STAT 425,False,0
STAT 428,STAT 410,False,0
STAT 429,STAT 410,False,0
STAT 430,STAT 410,False,0
STAT 430,STAT 425,False,1
STAT 431,STAT 410,False,0
STAT 432,STAT 400,False,0
STAT 432,STAT 420,False,0
STAT 432,STAT 425,False,0
STAT 433,STAT 400,False,0
STAT 433,STAT 410,False,0
STAT 433,MATH 225,False,0
STAT 440,STAT 400,False,0
STAT 440,STAT 409,False,0
STAT 443,STAT 420,True,0
STAT 443,STAT 425,True,0
STAT 448,STAT 400,True,0
STAT 448,STAT 409,True,0
STAT 448,STAT 410,True,0
STAT 510,STAT 410,False,0
STAT 525,STAT 425,False,0
STAT 525,STAT 426,False,0
STAT 525,STAT 510,False,0
STAT 528,STAT 510,False,0
STAT 528,STAT 511,False,0
STAT 528,STAT 527,False,0
STAT 530,MATH 461,False,0
STAT 530,MATH 225,False,1
STAT 530,MATH 241,False,2
STAT 541,ASRM 455,False,0
STAT 542,STAT 410,False,0
STAT 542,STAT 425,False,1
STAT 551,MATH 541,False,0
STAT 575,STAT 511,False,0
STAT 575,MATH 561,False,0
STAT 575,STAT 554,False,0
STAT 587,EPSY 581,False,0
STAT 593,STAT 425,False,0
SWAH 202,SWAH 201,False,0
SWAH 404,SWAH 403,False,0
SWAH 406,SWAH 405,False,0
SWAH 408,SWAH 407,False,0
SWAH 410,SWAH 409,False,0
TAM 210,PHYS 211,False,0
TAM 210,MATH 241,True,1
TAM 210,MATH 257,True,1
TAM 211,PHYS 211,False,0
TAM 211,MATH 241,True,1
TAM 211,MATH 257,True,1
TAM 212,TAM 210,False,0
TAM 212,TAM 211,False,0
TAM 251,TAM 210,False,0
TAM 251,TAM 211,False,0
TAM 252,TAM 251,True,0
TAM 270,ME 170,False,0
TAM 324,TAM 251,False,0
TAM 324,CHEM 104,False,1
TAM 335,TAM 212,False,0
TAM 412,TAM 212,False,0
TAM 412,MATH 285,False,1
TAM 412,MATH 441,False,1
TAM 412,MATH 225,False,2
TAM 412,MATH 257,False,2
TAM 412,MATH 415,False,2
TAM 428,AE 321,False,0
TAM 428,CEE 300,False,0
TAM 428,ME 330,False,0
TAM 428,MSE 206,False,0
TAM 445,TAM 251,False,0
TAM 456,TAM 251,False,0
TAM 514,TAM 542,False,0
TAM 514,TAM 551,False,1
TAM 514,TAM 412,False,2
TAM 524,CEE 300,False,0
TAM 524,ME 330,False,0
TAM 524,TAM 551,False,1
TAM 532,TAM 435,False,0
TAM 532,MATH 285,False,1
TAM 534,TAM 435,False,0
TAM 534,TAM 451,False,0
TAM 534,MSE 450,False,0
TAM 534,MSE 480,False,0
TAM 542,TAM 541,False,0
TAM 552,TAM 551,False,0
TAM 574,TAM 470,False,0
TAM 574,CEE 570,False,0
TAM 574,CS 555,False,0
TAM 574,ME 471,False,0
TE 390,TE 250,False,0
TE 567,TE 566,False,0
THEA 175,THEA 170,False,0
THEA 208,THEA 101,False,0
THEA 208,THEA 122,False,0
THEA 212,THEA 122,False,0
THEA 223,THEA 126,False,0
THEA 270,THEA 175,False,0
THEA 275,THEA 270,False,0
THEA 375,THEA 374,True,0
THEA 375,THEA 371,True,1
THEA 375,THEA 376,True,2
THEA 375,THEA 378,True,3
THEA 375,THEA 377,True,4
THEA 375,THEA 373,True,5
THEA 375,THEA 372,True,6
THEA 376,THEA 374,True,0
THEA 376,THEA 375,True,1
THEA 376,THEA 371,True,2
THEA 376,THEA 378,True,3
THEA 376,THEA 377,True,4
THEA 376,THEA 373,True,5
THEA 376,THEA 372,True,6
THEA 377,THEA 373,False,0
THEA 377,THEA 375,True,1
THEA 377,THEA 376,True,2
THEA 377,THEA 372,False,3
THEA 377,THEA 374,False,4
THEA 377,THEA 378,True,5
THEA 377,THEA 371,False,6
THEA 378,THEA 374,True,0
THEA 378,THEA 376,True,1
THEA 378,THEA 377,True,2
THEA 378,THEA 372,True,3
THEA 378,THEA 375,True,4
THEA 378,THEA 371,True,5
THEA 378,THEA 373,True,6
THEA 411,THEA 211,False,0
THEA 419,THEA 126,False,0
THEA 422,THEA 126,False,0
THEA 431,THEA 231,False,0
THEA 431,THEA 423,False,0
THEA 441,THEA 242,False,0
THEA 443,THEA 442,False,0
THEA 454,THEA 153,False,0
THEA 455,THEA 454,False,0
THEA 475,THEA 471,True,0
THEA 475,THEA 473,True,1
THEA 475,THEA 474,True,2
THEA 475,THEA 476,True,3
THEA 475,THEA 477,True,4
THEA 475,THEA 472,True,5
THEA 475,THEA 478,True,6
THEA 476,THEA 471,True,0
THEA 476,THEA 473,True,1
THEA 476,THEA 474,True,2
THEA 476,THEA 477,True,3
THEA 476,THEA 475,True,4
THEA 476,THEA 472,True,5
THEA 476,THEA 478,True,6
THEA 477,THEA 471,True,0
THEA 477,THEA 473,True,1
THEA 477,THEA 474,True,2
THEA 477,THEA 476,True,3
THEA 477,THEA 475,True,4
THEA 477,THEA 472,True,5
THEA 477,THEA 478,True,6
THEA 478,THEA 471,True,0
THEA 478,THEA 473,True,1
THEA 478,THEA 474,True,2
THEA 478,THEA 476,True,3
THEA 478,THEA 477,True,4
THEA 478,THEA 475,True,5
THEA 478,THEA 472,True,6
THEA 479,THEA 376,False,0
THEA 479,THEA 377,False,1
THEA 479,THEA 375,False,2
THEA 479,THEA 378,False,3
THEA 491,THEA 437,False,0
THEA 498,THEA 497,False,0
THEA 522,THEA 422,False,0
THEA 571,THEA 574,True,0
THEA 571,THEA 572,True,1
THEA 571,THEA 573,True,2
THEA 572,THEA 571,True,0
THEA 572,THEA 574,True,1
THEA 572,THEA 573,True,2
THEA 573,THEA 574,True,0
THEA 573,THEA 571,True,1
THEA 573,THEA 572,True,2
THEA 574,THEA 571,True,0
THEA 574,THEA 572,True,1
THEA 574,THEA 573,True,2
TMGT 461,BADM 366,False,0
TMGT 461,BADM 367,False,1
TMGT 461,BADM 460,False,2
TRST 500,TRST 410,False,0
TRST 502,TRST 501,False,0
TURK 202,TURK 201,False,0
TURK 404,TURK 403,False,0
TURK 406,TURK 405,False,0
UKR 102,UKR 101,False,0
UKR 202,UKR 201,False,0
UP 316,UP 116,False,0
UP 347,UP 312,False,0
UP 431,UP 430,False,0
UP 431,UP 460,False,0
UP 431,CEE 417,False,0
UP 519,UP 418,False,0
UP 570,UP 517,False,0
UP 576,CEE 491,False,0
UP 576,UP 456,False,0
UP 576,UP 480,False,0
UP 576,NRES 454,False,1
UP 576,UP 418,False,1
VCM 513,VCM 507,False,0
VCM 513,VCM 509,False,0
VCM 513,VCM 513,False,0
VCM 514,VCM 507,False,0
VCM 514,VCM 509,False,0
VCM 514,VCM 513,False,0
VCM 514,VCM 514,False,0
VCM 641,VM 606,False,0
VCM 645,VM 606,False,0
VCM 688,VCM 672,False,0
VCM 690,VM 601,False,0
VM 604,VM 603,False,0
VM 606,VM 601,False,0
VM 606,VM 604,False,0
VM 608,VM 607,False,0
VM 617,VM 616,False,0
VM 655,VM 653,False,0
VM 655,VM 654,False,0
VM 656,VM 653,False,0
VM 656,VM 654,False,0
WLOF 202,WLOF 201,False,0
WLOF 404,WLOF 403,False,0
WLOF 406,WLOF 405,False,0
ZULU 202,ZULU 201,False,0
ABE 223,MATH 220,False,0
ABE 223,MATH 221,False,0
ABE 223,MATH 234,False,0
ABE 224,MATH 220,False,0
ABE 224,MATH 221,False,0
ABE 224,MATH 234,False,0
ABE 340,MATH 241,False,0
ABE 436,PHYS 211,False,0
ABE 440,MATH 112,False,0
ABE 459,TAM 335,True,0
ABE 488,ME 200,False,0
ACCY 504,ACCY 502,True,0
ACCY 531,ACCY 500,False,0
ACCY 556,ACCY 451,True,0
ACE 411,ACE 300,False,0
ACE 411,ECON 302,False,0
ACE 445,ACE 240,False,0
ACE 445,ECON 302,False,0
ACE 445,FIN 230,False,1
ACE 445,ACE 398,False,1
ACE 455,ACE 300,False,0
ACE 455,ECON 302,False,0
ACE 501,ECON 500,True,0
ACE 520,ECON 500,False,0
ACE 520,ACE 562,False,1
ACE 527,ACE 562,False,0
ACE 527,ECON 500,False,0
ACE 557,ACE 500,False,0
ACE 557,ACE 501,False,0
ACE 557,ECON 500,False,0
ACE 559,ACE 500,False,0
ACE 559,ACE 501,False,0
ACE 559,ECON 500,False,0
ACE 562,MATH 220,False,0
ACE 562,MATH 221,False,0
ACE 562,MATH 234,False,0
ACE 562,ACE 262,False,1
ACE 564,ACE 562,False,0
ACE 569,ACE 561,False,0
ADV 452,ADV 390,False,0
ADV 478,ADV 281,False,0
ADV 491,ADV 281,False,0
AE 402,AE 202,False,0
AE 412,AE 311,False,0
AE 412,ME 310,False,0
AE 412,TAM 335,False,0
AE 416,AE 311,False,0
AE 433,AE 312,False,0
AE 433,PHYS 212,False,1
AE 442,AE 311,True,0
AE 442,AE 352,True,1
AE 442,AE 323,True,2
AE 452,TAM 412,False,0
AE 452,ME 340,False,0
AE 452,AE 352,False,0
AE 460,AE 433,True,0
AE 460,AE 311,False,1
AE 483,AE 353,False,0
AE 483,AE 202,False,1
AE 483,AE 370,False,2
AE 483,AE 352,False,3
AE 483,PHYS 212,False,4
AE 485,ME 200,False,0
AE 485,AE 312,False,1
AE 485,AE 311,False,2
AE 512,ME 200,False,0
AE 512,AE 312,False,1
AE 512,AE 311,False,2
AE 542,AE 443,False,0
AE 542,ECE 411,False,1
AE 542,CS 492,False,2
AE 542,CS 493,False,2
AE 542,CEE 465,False,2
AE 542,ECE 445,False,3
AE 542,AE 442,False,4
AE 542,ME 470,False,5
AFAS 111,AFAS 102,True,0
AFAS 221,AFAS 112,False,0
AFAS 331,AFAS 222,False,0
AFAS 341,AFAS 332,False,0
AFRO 312,PSYC 100,False,0
AFRO 383,AFRO 100,False,0
AFRO 383,AFRO 101,False,0
AFRO 411,AFRO 100,False,0
AFRO 490,AFRO 100,False,0
AFST 405,SWAH 406,False,0
AFST 407,SWAH 408,False,0
AFST 435,SWAH 404,False,0
AFST 443,WLOF 202,False,0
AFST 445,WLOF 404,False,0
AFST 451,ZULU 202,False,0
AGED 350,AGED 250,False,0
AGED 421,AGED 420,False,0
AGED 430,AGED 220,False,0
AGED 430,HDFS 105,False,0
AGED 430,PSYC 100,False,0
AIS 503,AIS 501,False,0
ALEC 545,ALEC 505,False,0
ANSC 221,ANSC 100,True,0
ANSC 221,CHEM 102,True,0
ANSC 222,ANSC 100,False,0
ANSC 307,ANSC 221,False,0
ANSC 307,ANSC 222,False,0
ANSC 307,ANSC 223,False,0
ANSC 307,ANSC 224,False,0
ANSC 310,ANSC 215,False,0
ANSC 312,ANSC 211,False,0
ANSC 314,ANSC 215,False,0
ANSC 350,CHEM 104,False,0
ANSC 350,CHEM 105,False,0
ANSC 350,ANSC 221,False,0
ANSC 400,ANSC 201,False,0
ANSC 401,ANSC 223,False,0
ANSC 420,ANSC 223,False,0
ANSC 422,ANSC 223,False,0
ANSC 424,ANSC 223,False,0
ANSC 424,ANSC 422,False,1
ANSC 431,ANSC 224,False,0
ANSC 440,MATH 112,False,0
ANSC 441,ANTH 102,False,0
ANSC 452,ANSC 224,False,0
ANSC 452,ANSC 221,False,1
ANSC 452,ANSC 223,False,2
ANSC 452,ANSC 222,False,3
ANSC 470,ANSC 250,False,0
ANTH 243,ANTH 102,False,0
ANTH 243,ANTH 143,False,0
ANTH 352,ANTH 104,False,0
ANTH 352,ANTH 270,False,0
ANTH 360,IB 302,False,0
ANTH 360,MCB 250,False,0
ANTH 360,MCB 244,False,0
ANTH 379,ANTH 230,False,0
ANTH 435,ANTH 240,False,0
ANTH 441,ANTH 102,False,0
ANTH 443,ANTH 240,False,0
ANTH 448,ANTH 220,False,0
ANTH 460,ANTH 220,False,0
ANTH 461,ANTH 220,False,0
ANTH 488,ANTH 103,False,0
ANTH 488,ANTH 230,False,0
ARAB 403,ARAB 202,False,0
ARAB 405,ARAB 404,False,0
ARAB 412,ARAB 405,False,0
ARCH 371,ARCH 171,False,0
ARCH 371,ARCH 172,False,0
ARCH 371,ARCH 273,False,0
ARCH 371,ARCH 274,False,0
ARCH 412,ARCH 210,False,0
ARCH 417,ARCH 210,False,0
ARCH 433,ARCH 232,False,0
ARCH 471,ARCH 231,True,0
ARCH 473,ARCH 372,False,0
ARCH 473,ARCH 371,False,1
ARCH 536,ARCH 232,False,0
ARCH 536,ARCH 433,False,0
ARCH 550,ARCH 433,False,0
ARCH 552,ARCH 551,False,0
ARCH 557,ARCH 551,False,0
ARCH 557,ARCH 536,False,0
ARCH 560,ARCH 551,False,0
ARCH 577,ARCH 517,False,0
ARCH 598,ARCH 563,False,0
ARCH 598,LA 563,False,0
ARTD 301,ARTD 202,False,0
ARTD 318,ARTD 218,False,0
ARTD 371,ARTD 333,True,0
ARTD 371,ARTD 318,True,0
ARTD 401,ARTD 302,False,0
ARTD 502,ARTD 501,False,0
ARTD 511,ARTD 510,False,0
ARTE 203,ARTE 204,False,0
ARTE 203,ARTE 203,False,1
ARTE 204,ARTE 202,False,0
ARTE 302,ARTE 204,False,0
ARTE 302,ARTE 301,False,1
ARTE 302,ARTE 203,False,2
ARTS 310,ARTS 210,False,0
ARTS 381,ARTS 280,False,0
ARTS 444,ARTS 244,False,0
ASRM 402,STAT 408,False,0
ASRM 410,ASRM 402,True,0
ASRM 410,STAT 410,True,0
ASRM 455,ASRM 401,False,0
ASRM 455,STAT 200,False,0
ASRM 455,STAT 361,False,0
ASRM 469,ASRM 402,True,0
ASRM 469,ASRM 210,False,1
ASRM 490,ASRM 390,False,0
ASRM 533,ASRM 401,False,0
ASRM 533,MATH 461,False,0
ASRM 533,STAT 400,False,0
ASRM 561,ASRM 401,False,0
ASRM 561,MATH 461,False,0
ASRM 561,MATH 463,False,0
ASTR 404,PHYS 212,False,0
ASTR 406,PHYS 212,False,0
ASTR 501,ASTR 404,False,0
ASTR 540,PHYS 435,False,0
ASTR 540,PHYS 485,False,1
ASTR 540,PHYS 486,False,1
ATMS 301,PHYS 211,False,0
ATMS 301,ATMS 201,False,1
ATMS 301,MATH 241,False,2
ATMS 302,PHYS 211,False,0
ATMS 302,ATMS 201,False,1
ATMS 302,MATH 241,False,2
ATMS 303,ATMS 201,True,0
ATMS 303,MATH 241,True,0
ATMS 305,MATH 241,False,0
ATMS 404,MATH 241,False,0
ATMS 411,MATH 285,False,0
ATMS 411,PHYS 212,False,1
ATMS 523,ATMS 517,False,0
ATMS 535,MATH 285,False,0
BADM 326,BADM 320,False,0
BADM 336,BADM 335,False,0
BADM 460,BADM 367,False,0
BADM 514,BADM 508,False,0
BCOG 458,PSYC 224,False,0
BCOG 458,PSYC 248,False,0
BCOG 458,PHIL 270,False,0
BCS 201,BCS 102,False,0
BIOC 460,MCB 354,False,0
BIOC 460,BIOC 455,False,0
BIOE 201,CHEM 104,False,0
BIOE 201,MCB 150,False,1
BIOE 201,PHYS 211,False,2
BIOE 206,MCB 150,False,0
BIOE 302,BIOE 205,False,0
BIOE 302,MCB 252,False,0
BIOE 302,BIOE 206,False,0
BIOE 380,MATH 285,False,0
BIOE 467,ECE 455,False,0
BIOE 467,PHYS 402,False,0
BIOE 476,BIOE 206,False,0
BIOE 476,MCB 150,False,1
BIOE 482,TAM 251,False,0
BIOE 483,BIOE 380,False,0
BIOE 483,BIOE 205,False,1
BIOE 483,ECE 380,False,2
BIOE 483,BIOE 210,False,3
BIOE 504,MATH 285,False,0
BIOE 505,STAT 400,False,0
BIOP 401,MCB 354,False,0
BIOP 401,MCB 450,False,0
BIOP 581,BIOP 583,True,0
BIOP 581,BIOP 582,True,1
BIOP 582,BIOP 583,True,0
BIOP 582,BIOP 581,True,1
BIOP 583,BIOP 581,True,0
BIOP 583,BIOP 582,True,1
CEE 340,PHYS 211,False,0
CEE 340,CEE 202,False,1
CEE 340,IE 300,False,1
CEE 340,STAT 200,False,1
CEE 340,CEE 201,False,2
CEE 340,IE 310,False,2
CEE 340,PHYS 213,False,3
CEE 401,CEE 300,False,0
CEE 405,CEE 310,False,0
CEE 406,CEE 310,False,0
CEE 408,CEE 310,False,0
CEE 409,CEE 310,False,0
CEE 416,CEE 310,False,0
CEE 421,CEE 320,False,0
CEE 422,CEE 320,False,0
CEE 434,CEE 330,False,0
CEE 434,CEE 201,False,1
CEE 441,CEE 202,False,0
CEE 442,CEE 437,False,0
CEE 443,CEE 330,False,0
CEE 444,CEE 443,False,0
CEE 444,CHEM 360,False,0
CEE 450,CEE 350,False,0
CEE 451,TAM 335,False,0
CEE 457,CEE 350,False,0
CEE 457,TAM 335,False,0
CEE 463,CEE 461,False,0
CEE 471,TAM 251,False,0
CEE 471,MATH 285,False,1
CEE 472,MATH 285,False,0
CEE 472,TAM 212,False,1
CEE 472,CEE 360,False,2
CEE 473,CEE 202,False,0
CEE 473,STAT 400,False,0
CEE 473,TAM 335,False,0
CEE 473,CEE 360,False,0
CEE 491,CEE 202,False,0
CEE 492,CEE 300,False,0
CEE 492,CEE 330,False,0
CEE 492,CEE 360,False,0
CEE 492,CEE 202,False,1
CEE 492,CS 101,False,2
CEE 493,CEE 340,False,0
CEE 503,CEE 401,False,0
CEE 503,CEE 405,False,0
CEE 512,CEE 310,False,0
CEE 512,IE 310,False,1
CEE 545,MATH 285,False,0
CEE 574,CEE 472,False,0
CEE 574,CEE 202,False,1
CEE 576,CEE 471,False,0
CEE 576,TAM 445,False,0
CEE 576,CEE 470,False,1
CEE 576,ME 471,False,1
CEE 582,CEE 483,False,0
CEE 586,CEE 483,False,0
CEE 586,TAM 451,False,1
CEE 588,CEE 483,False,0
CEE 588,CEE 472,False,1
CHBE 472,MATH 220,False,0
CHBE 472,MATH 221,False,0
CHBE 472,CHEM 202,False,1
CHBE 472,CHEM 203,False,1
CHBE 472,CHEM 204,False,1
CHBE 472,PHYS 211,False,2
CHBE 472,PHYS 214,False,2
CHBE 472,MCB 450,False,3
CHBE 525,CHBE 321,False,0
CHEM 150,CHEM 101,True,0
CHEM 150,CHEM 102,True,0
CHEM 150,CHEM 202,True,0
CHEM 150,CHEM 222,True,0
CHEM 202,MATH 220,True,0
CHEM 202,MATH 221,True,0
CHEM 202,CHEM 203,True,1
CHEM 203,CHEM 202,True,0
CHEM 222,CHEM 104,False,0
CHEM 222,CHEM 105,False,0
CHEM 223,CHEM 222,True,0
CHEM 317,CHEM 312,False,0
CHEM 480,CHEM 232,False,0
CHEM 488,MSE 401,False,0
CHEM 495,CI 403,True,0
CHEM 512,CHEM 312,False,0
CHEM 518,CHEM 516,False,0
CHEM 520,CHEM 315,False,0
CHEM 520,CHEM 420,False,1
CHEM 520,CHEM 444,False,2
CHEM 532,CHEM 332,False,0
CHEM 532,CHEM 436,False,0
CHEM 534,CHEM 332,False,0
CHEM 534,CHEM 436,False,0
CHEM 540,CHEM 442,False,0
CHEM 544,CHEM 442,False,0
CHEM 544,CHEM 444,False,0
CHIN 305,CHIN 204,False,0
CHIN 305,CHIN 242,False,0
CHIN 440,CHIN 306,False,0
CHLH 576,CHLH 572,False,0
CHLH 576,CHLH 573,False,0
CHLH 578,PATH 517,False,0
CI 402,CI 401,False,0
CI 402,CI 405,False,0
CI 402,CI 410,False,0
CI 403,CI 401,False,0
CI 406,CI 405,False,0
CI 421,CI 420,False,0
